BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
I000056,HON. DARRELL E. ISSA,2011,2011Q4,EQUIPMENT,10923.76,5100.36
J000032,HON. SHEILA JACKSON LEE,2011,2011Q4,FRANKED MAIL,589.79,176.87
J000032,HON. SHEILA JACKSON LEE,2011,2011Q4,PERSONNEL COMPENSATION,894534.24,238565.27
J000032,HON. SHEILA JACKSON LEE,2011,2011Q4,TRAVEL,119983.73,39105.12
J000032,HON. SHEILA JACKSON LEE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",179543.83,43512.27
J000032,HON. SHEILA JACKSON LEE,2011,2011Q4,PRINTING AND REPRODUCTION,37671.68,10780.9
J000032,HON. SHEILA JACKSON LEE,2011,2011Q4,OTHER SERVICES,37169.07,8657.71
J000032,HON. SHEILA JACKSON LEE,2011,2011Q4,SUPPLIES AND MATERIALS,56950.65,17026.04
J000032,HON. SHEILA JACKSON LEE,2011,2011Q4,EQUIPMENT,9005.43,2498.7
J000283,"HON. JESSE L. JACKSON, JR.",2011,2011Q4,FRANKED MAIL,1897.27,576.35
J000283,"HON. JESSE L. JACKSON, JR.",2011,2011Q4,PERSONNEL COMPENSATION,836064.23,221227.48
J000283,"HON. JESSE L. JACKSON, JR.",2011,2011Q4,TRAVEL,45480.56,9824.12
J000283,"HON. JESSE L. JACKSON, JR.",2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",238583.52,53888.45
J000283,"HON. JESSE L. JACKSON, JR.",2011,2011Q4,PRINTING AND REPRODUCTION,3333.27,683.44
J000283,"HON. JESSE L. JACKSON, JR.",2011,2011Q4,OTHER SERVICES,84705.86,19700.82
J000283,"HON. JESSE L. JACKSON, JR.",2011,2011Q4,SUPPLIES AND MATERIALS,30277.24,5606.5
J000283,"HON. JESSE L. JACKSON, JR.",2011,2011Q4,EQUIPMENT,27825.28,1781.01
J000290,HON. LYNN JENKINS,2011,2011Q4,FRANKED MAIL,114096.36,35827.58
J000290,HON. LYNN JENKINS,2011,2011Q4,PERSONNEL COMPENSATION,849895,213617.29
J000290,HON. LYNN JENKINS,2011,2011Q4,TRAVEL,48297.6,12799.07
J000290,HON. LYNN JENKINS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",101656.96,28327.04
J000290,HON. LYNN JENKINS,2011,2011Q4,PRINTING AND REPRODUCTION,109737.65,38706.01
J000290,HON. LYNN JENKINS,2011,2011Q4,OTHER SERVICES,65447,16088.5
J000290,HON. LYNN JENKINS,2011,2011Q4,SUPPLIES AND MATERIALS,15785.24,2550.96
J000290,HON. LYNN JENKINS,2011,2011Q4,EQUIPMENT,9645.45,3924.6
J000292,HON. BILL JOHNSON,2011,2011Q4,FRANKED MAIL,46624.12,15163.84
J000292,HON. BILL JOHNSON,2011,2011Q4,PERSONNEL COMPENSATION,805307.21,206308.33
J000292,HON. BILL JOHNSON,2011,2011Q4,TRAVEL,65506.22,14261.92
J000292,HON. BILL JOHNSON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",96294.78,28768.82
J000292,HON. BILL JOHNSON,2011,2011Q4,PRINTING AND REPRODUCTION,44292.29,16649.55
J000292,HON. BILL JOHNSON,2011,2011Q4,OTHER SERVICES,48398.9,12406.8
J000292,HON. BILL JOHNSON,2011,2011Q4,SUPPLIES AND MATERIALS,35283.55,3085.42
J000292,HON. BILL JOHNSON,2011,2011Q4,EQUIPMENT,5320.22,1293.18
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,FRANKED MAIL,21333.03,4901.05
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,PERSONNEL COMPENSATION,991313.67,254686.08
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,TRAVEL,50277.28,11584.33
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,TRANSPORTATION OF THINGS,347.61,0
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",136923.55,36338.46
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,PRINTING AND REPRODUCTION,24930.77,107
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,OTHER SERVICES,53178.76,13392.09
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,SUPPLIES AND MATERIALS,23504.01,1725.52
J000126,HON. EDDIE BERNICE JOHNSON,2011,2011Q4,EQUIPMENT,2112,528
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2011,2011Q4,FRANKED MAIL,1375.22,831.13
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2011,2011Q4,PERSONNEL COMPENSATION,1061863.38,262698.8
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2011,2011Q4,TRAVEL,49134.98,11301.52
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",156392.86,36690.22
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2011,2011Q4,PRINTING AND REPRODUCTION,27816.73,10253.51
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2011,2011Q4,OTHER SERVICES,54661.44,14350.71
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2011,2011Q4,SUPPLIES AND MATERIALS,39363.27,13908.81
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2011,2011Q4,EQUIPMENT,24282.16,6827.01
J000174,HON. SAM JOHNSON,2011,2011Q4,FRANKED MAIL,14772.87,1968.61
J000174,HON. SAM JOHNSON,2011,2011Q4,PERSONNEL COMPENSATION,1098823.79,309216.65
J000174,HON. SAM JOHNSON,2011,2011Q4,TRAVEL,53848.43,12588.77
J000174,HON. SAM JOHNSON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",73263.35,19864.88
J000174,HON. SAM JOHNSON,2011,2011Q4,PRINTING AND REPRODUCTION,12517.19,253.27
J000174,HON. SAM JOHNSON,2011,2011Q4,OTHER SERVICES,52349.83,16188.54
J000174,HON. SAM JOHNSON,2011,2011Q4,SUPPLIES AND MATERIALS,38408.81,19994.65
J000174,HON. SAM JOHNSON,2011,2011Q4,EQUIPMENT,1056,264
J000285,HON. TIMOTHY V. JOHNSON,2011,2011Q4,FRANKED MAIL,36658.76,16772.31
J000285,HON. TIMOTHY V. JOHNSON,2011,2011Q4,PERSONNEL COMPENSATION,943810.4,260502.41
J000285,HON. TIMOTHY V. JOHNSON,2011,2011Q4,TRAVEL,92234.78,22179.2
J000285,HON. TIMOTHY V. JOHNSON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",101964.86,27419.59
J000285,HON. TIMOTHY V. JOHNSON,2011,2011Q4,PRINTING AND REPRODUCTION,24532.31,6219.11
J000285,HON. TIMOTHY V. JOHNSON,2011,2011Q4,OTHER SERVICES,57090.56,21764.05
J000285,HON. TIMOTHY V. JOHNSON,2011,2011Q4,SUPPLIES AND MATERIALS,20297.67,8155.01
J000285,HON. TIMOTHY V. JOHNSON,2011,2011Q4,EQUIPMENT,9514.08,2350.08
J000255,HON. WALTER B. JONES,2011,2011Q4,FRANKED MAIL,3667.78,1105.28
J000255,HON. WALTER B. JONES,2011,2011Q4,PERSONNEL COMPENSATION,1073417.45,292586.14
J000255,HON. WALTER B. JONES,2011,2011Q4,TRAVEL,20340.59,5153.65
J000255,HON. WALTER B. JONES,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",62025.12,14886.06
J000255,HON. WALTER B. JONES,2011,2011Q4,PRINTING AND REPRODUCTION,3446.7,2346.2
J000255,HON. WALTER B. JONES,2011,2011Q4,OTHER SERVICES,66605.7,25255.11
J000255,HON. WALTER B. JONES,2011,2011Q4,SUPPLIES AND MATERIALS,19526.87,6159.95
J000255,HON. WALTER B. JONES,2011,2011Q4,EQUIPMENT,21589.56,17304.17
J000289,HON. JIM JORDAN,2011,2011Q4,FRANKED MAIL,786.61,1410.86
J000289,HON. JIM JORDAN,2011,2011Q4,PERSONNEL COMPENSATION,848030.66,206330.1
J000289,HON. JIM JORDAN,2011,2011Q4,TRAVEL,67782.84,19901.36
J000289,HON. JIM JORDAN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",93213.78,24747.75
J000289,HON. JIM JORDAN,2011,2011Q4,PRINTING AND REPRODUCTION,1317.89,202.65
J000289,HON. JIM JORDAN,2011,2011Q4,OTHER SERVICES,54616.65,14266.39
J000289,HON. JIM JORDAN,2011,2011Q4,SUPPLIES AND MATERIALS,14816.9,2001.38
J000289,HON. JIM JORDAN,2011,2011Q4,EQUIPMENT,4984.48,2145.7
K000009,HON. MARCY KAPTUR,2011,2011Q4,FRANKED MAIL,4292.96,1236.41
K000009,HON. MARCY KAPTUR,2011,2011Q4,PERSONNEL COMPENSATION,920775.33,268880.85
K000009,HON. MARCY KAPTUR,2011,2011Q4,TRAVEL,41416.35,13040.54
K000009,HON. MARCY KAPTUR,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",96155.38,23716.33
K000009,HON. MARCY KAPTUR,2011,2011Q4,PRINTING AND REPRODUCTION,3649.25,1763
K000009,HON. MARCY KAPTUR,2011,2011Q4,OTHER SERVICES,21769,5340
K000009,HON. MARCY KAPTUR,2011,2011Q4,SUPPLIES AND MATERIALS,33412.02,17127.27
K000009,HON. MARCY KAPTUR,2011,2011Q4,EQUIPMENT,2582.05,678.8
K000375,HON. WILLIAM R. KEATING,2011,2011Q4,FRANKED MAIL,2358.86,542.27
K000375,HON. WILLIAM R. KEATING,2011,2011Q4,PERSONNEL COMPENSATION,778418.4,240333.35
K000375,HON. WILLIAM R. KEATING,2011,2011Q4,TRAVEL,63504.49,22608.89
K000375,HON. WILLIAM R. KEATING,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",132866.23,31208.58
K000375,HON. WILLIAM R. KEATING,2011,2011Q4,PRINTING AND REPRODUCTION,6554.43,851.6
K000375,HON. WILLIAM R. KEATING,2011,2011Q4,OTHER SERVICES,60327.9,17667.25
K000375,HON. WILLIAM R. KEATING,2011,2011Q4,SUPPLIES AND MATERIALS,41419.41,9601.17
K000375,HON. WILLIAM R. KEATING,2011,2011Q4,EQUIPMENT,48474,10336.47
K000376,HON. MIKE KELLY,2011,2011Q4,FRANKED MAIL,25837.83,2096.58
K000376,HON. MIKE KELLY,2011,2011Q4,PERSONNEL COMPENSATION,824231.42,252336.28
K000376,HON. MIKE KELLY,2011,2011Q4,TRAVEL,34512.09,7986.4
K000376,HON. MIKE KELLY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",84270.79,19425.1
K000376,HON. MIKE KELLY,2011,2011Q4,PRINTING AND REPRODUCTION,77203.92,70968.49
K000376,HON. MIKE KELLY,2011,2011Q4,OTHER SERVICES,47604.7,9367.4
K000376,HON. MIKE KELLY,2011,2011Q4,SUPPLIES AND MATERIALS,48864.96,12743.83
K000376,HON. MIKE KELLY,2011,2011Q4,EQUIPMENT,27607.77,19699.03
K000172,HON. DALE E. KILDEE,2011,2011Q4,FRANKED MAIL,6631.48,2029.73
K000172,HON. DALE E. KILDEE,2011,2011Q4,PERSONNEL COMPENSATION,1165397.53,276505.48
K000172,HON. DALE E. KILDEE,2011,2011Q4,TRAVEL,16041.02,2109.36
K000172,HON. DALE E. KILDEE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",73158.69,19109.1
K000172,HON. DALE E. KILDEE,2011,2011Q4,PRINTING AND REPRODUCTION,2742.8,860.2
K000172,HON. DALE E. KILDEE,2011,2011Q4,OTHER SERVICES,30095.88,7016.7
K000172,HON. DALE E. KILDEE,2011,2011Q4,SUPPLIES AND MATERIALS,27990.11,22058.1
K000172,HON. DALE E. KILDEE,2011,2011Q4,EQUIPMENT,1524,381
K000188,HON. RON KIND,2011,2011Q4,FRANKED MAIL,44287.24,11210.44
K000188,HON. RON KIND,2011,2011Q4,PERSONNEL COMPENSATION,912429.67,232382.53
K000188,HON. RON KIND,2011,2011Q4,TRAVEL,74629.68,18720.09
K000188,HON. RON KIND,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",94794.91,17604.4
K000188,HON. RON KIND,2011,2011Q4,PRINTING AND REPRODUCTION,18273.89,1089.1
K000188,HON. RON KIND,2011,2011Q4,OTHER SERVICES,30272.84,7643.5
K000188,HON. RON KIND,2011,2011Q4,SUPPLIES AND MATERIALS,30591.09,4745.59
K000188,HON. RON KIND,2011,2011Q4,EQUIPMENT,6720.03,573.24
K000210,HON. PETER T. KING,2011,2011Q4,FRANKED MAIL,85940.44,41210.99
K000210,HON. PETER T. KING,2011,2011Q4,PERSONNEL COMPENSATION,790826.6,199326.11
K000210,HON. PETER T. KING,2011,2011Q4,TRAVEL,15352.55,3994.22
K000210,HON. PETER T. KING,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",97036.63,24364.34
K000210,HON. PETER T. KING,2011,2011Q4,PRINTING AND REPRODUCTION,63291.36,26322.92
K000210,HON. PETER T. KING,2011,2011Q4,OTHER SERVICES,55207.38,15688.47
K000210,HON. PETER T. KING,2011,2011Q4,SUPPLIES AND MATERIALS,23922.06,13489.84
K000210,HON. PETER T. KING,2011,2011Q4,EQUIPMENT,11215.24,1537.36
K000362,HON. STEVE KING,2011,2011Q4,FRANKED MAIL,17456.3,4032.58
K000362,HON. STEVE KING,2011,2011Q4,PERSONNEL COMPENSATION,962538.66,294144.89
K000362,HON. STEVE KING,2011,2011Q4,TRAVEL,118421.13,34655.17
K000362,HON. STEVE KING,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",85854.46,18842.33
K000362,HON. STEVE KING,2011,2011Q4,PRINTING AND REPRODUCTION,1540.85,167.1
K000362,HON. STEVE KING,2011,2011Q4,OTHER SERVICES,28422.9,7178.73
K000362,HON. STEVE KING,2011,2011Q4,SUPPLIES AND MATERIALS,15786.57,2331.24
K000362,HON. STEVE KING,2011,2011Q4,EQUIPMENT,9887.04,4939.29
K000220,HON. JACK KINGSTON,2011,2011Q4,FRANKED MAIL,37082.5,27691.72
K000220,HON. JACK KINGSTON,2011,2011Q4,PERSONNEL COMPENSATION,868424.63,248324.83
K000220,HON. JACK KINGSTON,2011,2011Q4,TRAVEL,75344.22,24748.37
K000220,HON. JACK KINGSTON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",109432.07,26432.43
K000220,HON. JACK KINGSTON,2011,2011Q4,PRINTING AND REPRODUCTION,4684.72,650.99
K000220,HON. JACK KINGSTON,2011,2011Q4,OTHER SERVICES,71070.68,21968.25
K000220,HON. JACK KINGSTON,2011,2011Q4,SUPPLIES AND MATERIALS,34394.01,19504.64
K000220,HON. JACK KINGSTON,2011,2011Q4,EQUIPMENT,3119.96,992.99
K000378,HON. ADAM KINZINGER,2011,2011Q4,FRANKED MAIL,42715.73,3849.54
K000378,HON. ADAM KINZINGER,2011,2011Q4,PERSONNEL COMPENSATION,906652.61,268998.98
K000378,HON. ADAM KINZINGER,2011,2011Q4,TRAVEL,53130.47,16351.92
K000378,HON. ADAM KINZINGER,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",84832.29,14582.5
K000378,HON. ADAM KINZINGER,2011,2011Q4,PRINTING AND REPRODUCTION,44390.01,1133.3
K000378,HON. ADAM KINZINGER,2011,2011Q4,OTHER SERVICES,42070,10671.99
K000378,HON. ADAM KINZINGER,2011,2011Q4,SUPPLIES AND MATERIALS,16970.84,1406.02
K000378,HON. ADAM KINZINGER,2011,2011Q4,EQUIPMENT,4507.35,1082.22
K000369,HON. LARRY KISSELL,2011,2011Q4,FRANKED MAIL,15111.32,10331.63
K000369,HON. LARRY KISSELL,2011,2011Q4,PERSONNEL COMPENSATION,985401.78,244990.98
K000369,HON. LARRY KISSELL,2011,2011Q4,TRAVEL,52458.74,18156.17
K000369,HON. LARRY KISSELL,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",106551.66,31228.1
K000369,HON. LARRY KISSELL,2011,2011Q4,PRINTING AND REPRODUCTION,1041.09,128.2
K000369,HON. LARRY KISSELL,2011,2011Q4,OTHER SERVICES,53400.8,16655.4
K000369,HON. LARRY KISSELL,2011,2011Q4,SUPPLIES AND MATERIALS,11247.01,4945.37
K000369,HON. LARRY KISSELL,2011,2011Q4,EQUIPMENT,4610.04,3389.01
K000363,HON. JOHN KLINE,2011,2011Q4,FRANKED MAIL,73889.59,37733.63
K000363,HON. JOHN KLINE,2011,2011Q4,PERSONNEL COMPENSATION,924779.93,223980.04
K000363,HON. JOHN KLINE,2011,2011Q4,TRAVEL,66893.66,10021.25
K000363,HON. JOHN KLINE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",92225.04,34300.97
K000363,HON. JOHN KLINE,2011,2011Q4,PRINTING AND REPRODUCTION,57861.66,28064.82
K000363,HON. JOHN KLINE,2011,2011Q4,OTHER SERVICES,62251.04,16226.86
K000363,HON. JOHN KLINE,2011,2011Q4,SUPPLIES AND MATERIALS,40710.7,21770.1
K000363,HON. JOHN KLINE,2011,2011Q4,EQUIPMENT,856.8,214.2
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,FRANKED MAIL,3999.25,849.01
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,PERSONNEL COMPENSATION,1173826.35,283408.36
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,TRAVEL,20719.31,9403.89
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",103321.58,25434.49
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,PRINTING AND REPRODUCTION,2339.42,299.49
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,OTHER SERVICES,39549.09,7195.23
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,SUPPLIES AND MATERIALS,41365.89,12261.38
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,EQUIPMENT,3409.8,852.45
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,FRANKED MAIL,16505.97,3867.19
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,PERSONNEL COMPENSATION,758731.84,226476.06
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,TRAVEL,95442.27,27786.72
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",78680.11,19059.32
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,PRINTING AND REPRODUCTION,15636.9,746.78
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,OTHER SERVICES,56744.1,8205
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,SUPPLIES AND MATERIALS,28293.13,10231.25
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,EQUIPMENT,24762.99,14943.63
L000564,HON. DOUG LAMBORN,2011,2011Q4,FRANKED MAIL,20081.3,496.96
L000564,HON. DOUG LAMBORN,2011,2011Q4,PERSONNEL COMPENSATION,1018277.06,308558.6
L000564,HON. DOUG LAMBORN,2011,2011Q4,TRAVEL,72748.91,20216.16
L000564,HON. DOUG LAMBORN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",89991.34,21017.82
L000564,HON. DOUG LAMBORN,2011,2011Q4,PRINTING AND REPRODUCTION,22551.21,174.04
L000564,HON. DOUG LAMBORN,2011,2011Q4,OTHER SERVICES,44925.84,11008.5
L000564,HON. DOUG LAMBORN,2011,2011Q4,SUPPLIES AND MATERIALS,18097.76,2820.2
L000564,HON. DOUG LAMBORN,2011,2011Q4,EQUIPMENT,2304,492
L000567,HON. LEONARD LANCE,2011,2011Q4,FRANKED MAIL,13447.95,546.67
L000567,HON. LEONARD LANCE,2011,2011Q4,PERSONNEL COMPENSATION,848594.36,233867.66
L000567,HON. LEONARD LANCE,2011,2011Q4,TRAVEL,37983.6,8819.11
L000567,HON. LEONARD LANCE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",150266.61,42908.36
L000567,HON. LEONARD LANCE,2011,2011Q4,PRINTING AND REPRODUCTION,11958.65,953.65
L000567,HON. LEONARD LANCE,2011,2011Q4,OTHER SERVICES,48361.38,11882.64
L000567,HON. LEONARD LANCE,2011,2011Q4,SUPPLIES AND MATERIALS,16354.86,4679.41
L000567,HON. LEONARD LANCE,2011,2011Q4,EQUIPMENT,4069.9,1009.77
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,FRANKED MAIL,1170.68,410.97
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,PERSONNEL COMPENSATION,822860.72,308244.03
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,TRAVEL,45351.11,15877.1
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",88773.36,23429.35
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,PRINTING AND REPRODUCTION,68267.28,31817.14
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,OTHER SERVICES,73069.89,16229.77
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,SUPPLIES AND MATERIALS,47271.13,25415.36
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,EQUIPMENT,14520.5,9137.6
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,FRANKED MAIL,1597.02,403.72
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,PERSONNEL COMPENSATION,1055320.71,304048.37
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,TRAVEL,27866.02,5630
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",115881.42,27658.44
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,PRINTING AND REPRODUCTION,918.61,159.55
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,OTHER SERVICES,35804.34,7861.44
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,SUPPLIES AND MATERIALS,21237.27,8399.64
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,EQUIPMENT,4211.1,1912.88
L000575,HON. JAMES LANKFORD,2011,2011Q4,FRANKED MAIL,1588.73,443.58
L000575,HON. JAMES LANKFORD,2011,2011Q4,PERSONNEL COMPENSATION,849547.46,299702.94
L000575,HON. JAMES LANKFORD,2011,2011Q4,TRAVEL,67277.49,17920.97
L000575,HON. JAMES LANKFORD,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",108379.31,31211.02
L000575,HON. JAMES LANKFORD,2011,2011Q4,PRINTING AND REPRODUCTION,5686.55,1237.19
L000575,HON. JAMES LANKFORD,2011,2011Q4,OTHER SERVICES,52055,12708.5
L000575,HON. JAMES LANKFORD,2011,2011Q4,SUPPLIES AND MATERIALS,33892.15,6348.82
L000575,HON. JAMES LANKFORD,2011,2011Q4,EQUIPMENT,11898.54,1580.32
L000560,HON. RICK LARSEN,2011,2011Q4,FRANKED MAIL,13965.51,978.48
L000560,HON. RICK LARSEN,2011,2011Q4,PERSONNEL COMPENSATION,858794.65,214027.8
L000560,HON. RICK LARSEN,2011,2011Q4,TRAVEL,61979.36,15758.75
L000560,HON. RICK LARSEN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",95989.44,25836.45
L000560,HON. RICK LARSEN,2011,2011Q4,PRINTING AND REPRODUCTION,9382,815.96
L000560,HON. RICK LARSEN,2011,2011Q4,OTHER SERVICES,50073.44,10923.39
L000560,HON. RICK LARSEN,2011,2011Q4,SUPPLIES AND MATERIALS,15072.38,2553.76
L000560,HON. RICK LARSEN,2011,2011Q4,EQUIPMENT,1510.86,360
L000557,HON. JOHN B. LARSON,2011,2011Q4,FRANKED MAIL,6183.79,3212.7
L000557,HON. JOHN B. LARSON,2011,2011Q4,PERSONNEL COMPENSATION,1036386.02,281844.24
L000557,HON. JOHN B. LARSON,2011,2011Q4,TRAVEL,46328.14,10654.81
L000557,HON. JOHN B. LARSON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",100854.96,25872.28
L000557,HON. JOHN B. LARSON,2011,2011Q4,PRINTING AND REPRODUCTION,3953.72,815
L000557,HON. JOHN B. LARSON,2011,2011Q4,OTHER SERVICES,51470.91,15433.65
L000557,HON. JOHN B. LARSON,2011,2011Q4,SUPPLIES AND MATERIALS,36437.8,12785.23
L000557,HON. JOHN B. LARSON,2011,2011Q4,EQUIPMENT,4431.99,2157.24
L000111,HON. TOM LATHAM,2011,2011Q4,FRANKED MAIL,39588.57,19770.84
L000111,HON. TOM LATHAM,2011,2011Q4,PERSONNEL COMPENSATION,806176.71,195667.81
L000111,HON. TOM LATHAM,2011,2011Q4,TRAVEL,57189.64,17325.48
L000111,HON. TOM LATHAM,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",84027.01,19082.5
L000111,HON. TOM LATHAM,2011,2011Q4,PRINTING AND REPRODUCTION,12937.22,10182
L000111,HON. TOM LATHAM,2011,2011Q4,OTHER SERVICES,45280.93,11172.82
L000111,HON. TOM LATHAM,2011,2011Q4,SUPPLIES AND MATERIALS,1936.17,1893.19
L000111,HON. TOM LATHAM,2011,2011Q4,EQUIPMENT,6006.09,1914.53
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,FRANKED MAIL,4351.55,1177.61
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,PERSONNEL COMPENSATION,860497.07,271501.67
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,TRAVEL,25516.05,7212.72
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",80528.77,21182.15
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,PRINTING AND REPRODUCTION,9329.37,2271.02
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,OTHER SERVICES,55760.69,18549.69
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,SUPPLIES AND MATERIALS,14615.2,5701.68
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,EQUIPMENT,3472,579
L000566,HON. ROBERT E. LATTA,2011,2011Q4,FRANKED MAIL,73255.74,24769.22
L000566,HON. ROBERT E. LATTA,2011,2011Q4,PERSONNEL COMPENSATION,890868.02,215593.21
L000566,HON. ROBERT E. LATTA,2011,2011Q4,TRAVEL,83630.41,21284.49
L000566,HON. ROBERT E. LATTA,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",143213.03,35401.83
L000566,HON. ROBERT E. LATTA,2011,2011Q4,PRINTING AND REPRODUCTION,31290.72,22573.18
L000566,HON. ROBERT E. LATTA,2011,2011Q4,OTHER SERVICES,31494.31,7046.41
L000566,HON. ROBERT E. LATTA,2011,2011Q4,SUPPLIES AND MATERIALS,60676.37,9827.32
L000566,HON. ROBERT E. LATTA,2011,2011Q4,EQUIPMENT,16995.31,4232.4
L000551,HON. BARBARA LEE,2011,2011Q4,FRANKED MAIL,3591.58,411.9
L000551,HON. BARBARA LEE,2011,2011Q4,PERSONNEL COMPENSATION,1063251.53,286464.48
L000551,HON. BARBARA LEE,2011,2011Q4,TRAVEL,50788.6,16204.72
L000551,HON. BARBARA LEE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",171122.73,42994.75
L000551,HON. BARBARA LEE,2011,2011Q4,PRINTING AND REPRODUCTION,5333.16,2086.92
L000551,HON. BARBARA LEE,2011,2011Q4,OTHER SERVICES,46998.05,11206.34
L000551,HON. BARBARA LEE,2011,2011Q4,SUPPLIES AND MATERIALS,42080.72,15867.58
L000551,HON. BARBARA LEE,2011,2011Q4,EQUIPMENT,7991.7,6076.68
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,FRANKED MAIL,28987.21,0
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,PERSONNEL COMPENSATION,261086.19,-572.22
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,TRAVEL,5465.06,0
