BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
J000296,HON. DAVID W. JOLLY,2014,2014Q3,FRANKED MAIL,"22,653.46","10,145.71"
J000296,HON. DAVID W. JOLLY,2014,2014Q3,PERSONNEL COMPENSATION,"496,950.03","241,663.90"
J000296,HON. DAVID W. JOLLY,2014,2014Q3,TRAVEL,"22,898.34","8,984.89"
J000296,HON. DAVID W. JOLLY,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","36,415.21","23,460.59"
J000296,HON. DAVID W. JOLLY,2014,2014Q3,PRINTING AND REPRODUCTION,"52,115.50","17,793.38"
J000296,HON. DAVID W. JOLLY,2014,2014Q3,OTHER SERVICES,"11,956.00","6,301.00"
J000296,HON. DAVID W. JOLLY,2014,2014Q3,SUPPLIES AND MATERIALS,"15,231.96","4,809.94"
J000296,HON. DAVID W. JOLLY,2014,2014Q3,EQUIPMENT,"3,676.67","1,874.94"
J000255,HON. WALTER B. JONES,2014,2014Q3,FRANKED MAIL,"30,173.65",548.53
J000255,HON. WALTER B. JONES,2014,2014Q3,PERSONNEL COMPENSATION,"682,589.42","229,974.99"
J000255,HON. WALTER B. JONES,2014,2014Q3,TRAVEL,"15,791.26","5,070.03"
J000255,HON. WALTER B. JONES,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","50,624.73","22,654.81"
J000255,HON. WALTER B. JONES,2014,2014Q3,PRINTING AND REPRODUCTION,"25,257.91",304.66
J000255,HON. WALTER B. JONES,2014,2014Q3,OTHER SERVICES,"47,853.47","16,863.53"
J000255,HON. WALTER B. JONES,2014,2014Q3,SUPPLIES AND MATERIALS,"9,257.04","2,189.69"
J000255,HON. WALTER B. JONES,2014,2014Q3,EQUIPMENT,"2,082.19",570.00
J000289,HON. JIM JORDAN,2014,2014Q3,FRANKED MAIL,"1,476.49",477.06
J000289,HON. JIM JORDAN,2014,2014Q3,PERSONNEL COMPENSATION,"642,200.86","207,775.00"
J000289,HON. JIM JORDAN,2014,2014Q3,TRAVEL,"50,324.39","16,256.11"
J000289,HON. JIM JORDAN,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","37,695.88","8,936.27"
J000289,HON. JIM JORDAN,2014,2014Q3,PRINTING AND REPRODUCTION,"8,910.13","1,818.43"
J000289,HON. JIM JORDAN,2014,2014Q3,OTHER SERVICES,"19,459.90","7,182.10"
J000289,HON. JIM JORDAN,2014,2014Q3,SUPPLIES AND MATERIALS,"5,906.94","1,484.25"
J000289,HON. JIM JORDAN,2014,2014Q3,EQUIPMENT,"3,380.49","1,738.11"
J000295,HON. DAVID P. JOYCE,2014,2014Q3,FRANKED MAIL,"4,556.93","1,152.57"
J000295,HON. DAVID P. JOYCE,2014,2014Q3,PERSONNEL COMPENSATION,"628,123.29","216,787.11"
J000295,HON. DAVID P. JOYCE,2014,2014Q3,TRAVEL,"51,039.95","20,732.52"
J000295,HON. DAVID P. JOYCE,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","68,276.13","31,061.30"
J000295,HON. DAVID P. JOYCE,2014,2014Q3,PRINTING AND REPRODUCTION,"7,155.25","3,182.95"
J000295,HON. DAVID P. JOYCE,2014,2014Q3,OTHER SERVICES,"30,585.00","10,260.00"
J000295,HON. DAVID P. JOYCE,2014,2014Q3,SUPPLIES AND MATERIALS,"6,416.66","1,726.29"
J000295,HON. DAVID P. JOYCE,2014,2014Q3,EQUIPMENT,"4,604.12","1,614.67"
K000009,HON. MARCY KAPTUR,2014,2014Q3,FRANKED MAIL,"17,747.05","16,697.31"
K000009,HON. MARCY KAPTUR,2014,2014Q3,PERSONNEL COMPENSATION,"510,531.12","181,469.44"
K000009,HON. MARCY KAPTUR,2014,2014Q3,TRAVEL,"50,631.73","19,703.87"
K000009,HON. MARCY KAPTUR,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","67,583.63","27,116.84"
K000009,HON. MARCY KAPTUR,2014,2014Q3,PRINTING AND REPRODUCTION,"25,041.90","23,223.25"
K000009,HON. MARCY KAPTUR,2014,2014Q3,OTHER SERVICES,"20,891.24","5,407.76"
K000009,HON. MARCY KAPTUR,2014,2014Q3,SUPPLIES AND MATERIALS,"14,880.43","9,054.89"
K000009,HON. MARCY KAPTUR,2014,2014Q3,EQUIPMENT,"3,805.60","1,786.80"
K000375,HON. WILLIAM R. KEATING,2014,2014Q3,FRANKED MAIL,"1,638.24",497.92
K000375,HON. WILLIAM R. KEATING,2014,2014Q3,PERSONNEL COMPENSATION,"679,591.09","227,999.98"
K000375,HON. WILLIAM R. KEATING,2014,2014Q3,TRAVEL,"33,403.44","11,946.88"
K000375,HON. WILLIAM R. KEATING,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","88,002.73","36,034.04"
K000375,HON. WILLIAM R. KEATING,2014,2014Q3,PRINTING AND REPRODUCTION,"2,035.73",833.90
K000375,HON. WILLIAM R. KEATING,2014,2014Q3,OTHER SERVICES,"21,969.32","6,775.13"
K000375,HON. WILLIAM R. KEATING,2014,2014Q3,SUPPLIES AND MATERIALS,"9,084.13","2,902.30"
K000375,HON. WILLIAM R. KEATING,2014,2014Q3,EQUIPMENT,"2,988.00","1,212.00"
K000376,HON. MIKE KELLY,2014,2014Q3,FRANKED MAIL,"23,458.62","16,378.06"
K000376,HON. MIKE KELLY,2014,2014Q3,PERSONNEL COMPENSATION,"621,483.30","199,637.49"
K000376,HON. MIKE KELLY,2014,2014Q3,TRAVEL,"62,960.42","24,220.65"
K000376,HON. MIKE KELLY,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","62,139.08","22,354.07"
K000376,HON. MIKE KELLY,2014,2014Q3,PRINTING AND REPRODUCTION,"21,385.97","19,898.39"
K000376,HON. MIKE KELLY,2014,2014Q3,OTHER SERVICES,"15,080.00","5,655.00"
K000376,HON. MIKE KELLY,2014,2014Q3,SUPPLIES AND MATERIALS,"7,551.78","3,630.74"
K000376,HON. MIKE KELLY,2014,2014Q3,EQUIPMENT,"3,016.44","1,005.48"
K000376,HON. ROBIN L. KELLY,2014,2014Q3,FRANKED MAIL,"2,443.14","1,967.21"
K000376,HON. ROBIN L. KELLY,2014,2014Q3,PERSONNEL COMPENSATION,"796,143.65","262,458.36"
K000376,HON. ROBIN L. KELLY,2014,2014Q3,TRAVEL,"18,155.82","6,107.41"
K000376,HON. ROBIN L. KELLY,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","77,343.96","22,188.51"
K000376,HON. ROBIN L. KELLY,2014,2014Q3,PRINTING AND REPRODUCTION,"10,889.60",290.89
K000376,HON. ROBIN L. KELLY,2014,2014Q3,OTHER SERVICES,"19,769.13","5,740.38"
K000376,HON. ROBIN L. KELLY,2014,2014Q3,SUPPLIES AND MATERIALS,"4,291.39","1,603.72"
K000376,HON. ROBIN L. KELLY,2014,2014Q3,EQUIPMENT,"8,355.87","2,785.29"
K000379,"HON. JOSEPH P. KENNEDY, III",2014,2014Q3,FRANKED MAIL,"17,600.96","3,561.87"
K000379,"HON. JOSEPH P. KENNEDY, III",2014,2014Q3,PERSONNEL COMPENSATION,"710,574.76","253,428.14"
K000379,"HON. JOSEPH P. KENNEDY, III",2014,2014Q3,TRAVEL,"29,352.14","7,162.15"
K000379,"HON. JOSEPH P. KENNEDY, III",2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","60,541.06","21,283.21"
K000379,"HON. JOSEPH P. KENNEDY, III",2014,2014Q3,PRINTING AND REPRODUCTION,"17,792.52",916.38
K000379,"HON. JOSEPH P. KENNEDY, III",2014,2014Q3,OTHER SERVICES,"16,965.00","5,655.00"
K000379,"HON. JOSEPH P. KENNEDY, III",2014,2014Q3,SUPPLIES AND MATERIALS,"16,650.47","5,109.80"
K000379,"HON. JOSEPH P. KENNEDY, III",2014,2014Q3,EQUIPMENT,"5,186.71","3,568.81"
K000380,HON. DANIEL T. KILDEE,2014,2014Q3,FRANKED MAIL,"2,532.33",707.58
K000380,HON. DANIEL T. KILDEE,2014,2014Q3,PERSONNEL COMPENSATION,"646,486.66","223,991.70"
K000380,HON. DANIEL T. KILDEE,2014,2014Q3,TRAVEL,"46,317.80","20,360.89"
K000380,HON. DANIEL T. KILDEE,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","41,128.73","14,937.13"
K000380,HON. DANIEL T. KILDEE,2014,2014Q3,PRINTING AND REPRODUCTION,"6,600.93","1,281.51"
K000380,HON. DANIEL T. KILDEE,2014,2014Q3,OTHER SERVICES,"16,965.00","5,655.00"
K000380,HON. DANIEL T. KILDEE,2014,2014Q3,SUPPLIES AND MATERIALS,"5,553.77","1,564.69"
K000380,HON. DANIEL T. KILDEE,2014,2014Q3,EQUIPMENT,"3,015.46","1,859.68"
K000381,HON. DEREK KILMER,2014,2014Q3,FRANKED MAIL,"41,418.71","1,371.65"
K000381,HON. DEREK KILMER,2014,2014Q3,PERSONNEL COMPENSATION,"596,919.90","193,541.66"
K000381,HON. DEREK KILMER,2014,2014Q3,TRAVEL,"39,836.98","13,838.85"
K000381,HON. DEREK KILMER,2014,2014Q3,TRANSPORTATION OF THINGS,8.63,0.00
K000381,HON. DEREK KILMER,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","55,491.60","17,963.06"
K000381,HON. DEREK KILMER,2014,2014Q3,PRINTING AND REPRODUCTION,"50,210.38","21,688.49"
K000381,HON. DEREK KILMER,2014,2014Q3,OTHER SERVICES,"15,244.25","5,655.00"
K000381,HON. DEREK KILMER,2014,2014Q3,SUPPLIES AND MATERIALS,"5,754.00","1,098.59"
K000381,HON. DEREK KILMER,2014,2014Q3,EQUIPMENT,"2,225.05",552.00
K000188,HON. RON KIND,2014,2014Q3,FRANKED MAIL,"20,190.64","1,079.90"
K000188,HON. RON KIND,2014,2014Q3,PERSONNEL COMPENSATION,"666,103.17","224,300.04"
K000188,HON. RON KIND,2014,2014Q3,TRAVEL,"46,671.50","22,251.97"
K000188,HON. RON KIND,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","84,685.47","24,048.10"
K000188,HON. RON KIND,2014,2014Q3,PRINTING AND REPRODUCTION,"9,260.90","7,450.90"
K000188,HON. RON KIND,2014,2014Q3,OTHER SERVICES,"18,145.97","5,910.00"
K000188,HON. RON KIND,2014,2014Q3,SUPPLIES AND MATERIALS,"8,987.95","2,694.23"
K000188,HON. RON KIND,2014,2014Q3,EQUIPMENT,"2,682.34","1,961.30"
K000210,HON. PETER T. KING,2014,2014Q3,FRANKED MAIL,"77,500.46","38,187.11"
K000210,HON. PETER T. KING,2014,2014Q3,PERSONNEL COMPENSATION,"566,222.26","198,868.01"
K000210,HON. PETER T. KING,2014,2014Q3,TRAVEL,"7,334.84","2,759.00"
K000210,HON. PETER T. KING,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","71,677.88","25,044.75"
K000210,HON. PETER T. KING,2014,2014Q3,PRINTING AND REPRODUCTION,"58,376.32","28,965.44"
K000210,HON. PETER T. KING,2014,2014Q3,OTHER SERVICES,"36,279.00","11,943.00"
K000210,HON. PETER T. KING,2014,2014Q3,SUPPLIES AND MATERIALS,"11,570.37","5,051.12"
K000210,HON. PETER T. KING,2014,2014Q3,EQUIPMENT,"4,354.17","1,432.17"
K000362,HON. STEVE KING,2014,2014Q3,FRANKED MAIL,"6,873.84","2,779.43"
K000362,HON. STEVE KING,2014,2014Q3,PERSONNEL COMPENSATION,"618,081.05","221,975.94"
K000362,HON. STEVE KING,2014,2014Q3,TRAVEL,"58,687.67","29,132.46"
K000362,HON. STEVE KING,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","59,761.37","19,956.34"
K000362,HON. STEVE KING,2014,2014Q3,PRINTING AND REPRODUCTION,647.19,241.00
K000362,HON. STEVE KING,2014,2014Q3,OTHER SERVICES,"24,591.52","12,192.49"
K000362,HON. STEVE KING,2014,2014Q3,SUPPLIES AND MATERIALS,-838.91,-125.47
K000362,HON. STEVE KING,2014,2014Q3,EQUIPMENT,"5,694.75","1,898.25"
K000220,HON. JACK KINGSTON,2014,2014Q3,FRANKED MAIL,"5,255.26","1,856.84"
K000220,HON. JACK KINGSTON,2014,2014Q3,PERSONNEL COMPENSATION,"571,124.14","205,522.56"
K000220,HON. JACK KINGSTON,2014,2014Q3,TRAVEL,"26,797.93","7,062.64"
K000220,HON. JACK KINGSTON,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","51,724.56","18,592.55"
K000220,HON. JACK KINGSTON,2014,2014Q3,PRINTING AND REPRODUCTION,565.99,192.74
K000220,HON. JACK KINGSTON,2014,2014Q3,OTHER SERVICES,"32,181.76","9,731.13"
K000220,HON. JACK KINGSTON,2014,2014Q3,SUPPLIES AND MATERIALS,"15,204.69","4,489.98"
K000220,HON. JACK KINGSTON,2014,2014Q3,EQUIPMENT,"2,307.00",285.00
K000378,HON. ADAM KINZINGER,2014,2014Q3,FRANKED MAIL,"18,589.82","15,754.21"
K000378,HON. ADAM KINZINGER,2014,2014Q3,PERSONNEL COMPENSATION,"578,082.03","184,484.73"
K000378,HON. ADAM KINZINGER,2014,2014Q3,TRAVEL,"45,290.71","16,725.97"
K000378,HON. ADAM KINZINGER,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","58,135.79","22,326.64"
K000378,HON. ADAM KINZINGER,2014,2014Q3,PRINTING AND REPRODUCTION,569.70,271.70
K000378,HON. ADAM KINZINGER,2014,2014Q3,OTHER SERVICES,"14,446.00","5,368.00"
K000378,HON. ADAM KINZINGER,2014,2014Q3,SUPPLIES AND MATERIALS,"3,045.04","2,495.25"
K000378,HON. ADAM KINZINGER,2014,2014Q3,EQUIPMENT,"3,051.00","1,017.00"
K000368,HON. ANN KIRKPATRICK,2014,2014Q3,FRANKED MAIL,"30,351.29","1,042.54"
K000368,HON. ANN KIRKPATRICK,2014,2014Q3,PERSONNEL COMPENSATION,"636,191.20","215,200.21"
K000368,HON. ANN KIRKPATRICK,2014,2014Q3,TRAVEL,"50,479.02","24,828.06"
K000368,HON. ANN KIRKPATRICK,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","42,750.06","16,346.21"
K000368,HON. ANN KIRKPATRICK,2014,2014Q3,PRINTING AND REPRODUCTION,"172,867.03","20,904.03"
K000368,HON. ANN KIRKPATRICK,2014,2014Q3,OTHER SERVICES,"13,764.00","5,199.00"
K000368,HON. ANN KIRKPATRICK,2014,2014Q3,SUPPLIES AND MATERIALS,"9,554.48",971.30
K000368,HON. ANN KIRKPATRICK,2014,2014Q3,EQUIPMENT,"1,536.35",535.89
K000363,HON. JOHN KLINE,2014,2014Q3,FRANKED MAIL,"96,738.31","14,572.23"
K000363,HON. JOHN KLINE,2014,2014Q3,PERSONNEL COMPENSATION,"595,407.50","199,854.30"
K000363,HON. JOHN KLINE,2014,2014Q3,TRAVEL,"31,848.16","11,100.89"
K000363,HON. JOHN KLINE,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","77,572.44","19,892.70"
K000363,HON. JOHN KLINE,2014,2014Q3,PRINTING AND REPRODUCTION,"46,231.72","10,625.18"
K000363,HON. JOHN KLINE,2014,2014Q3,OTHER SERVICES,"29,113.66","5,655.00"
K000363,HON. JOHN KLINE,2014,2014Q3,SUPPLIES AND MATERIALS,"12,371.12","2,325.32"
K000363,HON. JOHN KLINE,2014,2014Q3,EQUIPMENT,"1,637.60",214.20
K000382,HON. ANN M. KUSTER,2014,2014Q3,FRANKED MAIL,"71,700.93","14,529.06"
K000382,HON. ANN M. KUSTER,2014,2014Q3,PERSONNEL COMPENSATION,"592,041.71","196,793.08"
K000382,HON. ANN M. KUSTER,2014,2014Q3,TRAVEL,"45,211.86","19,813.03"
K000382,HON. ANN M. KUSTER,2014,2014Q3,TRANSPORTATION OF THINGS,"1,800.00","1,200.00"
K000382,HON. ANN M. KUSTER,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","77,937.14","20,628.51"
K000382,HON. ANN M. KUSTER,2014,2014Q3,PRINTING AND REPRODUCTION,"80,697.27","34,183.70"
K000382,HON. ANN M. KUSTER,2014,2014Q3,OTHER SERVICES,"18,919.58","6,577.58"
K000382,HON. ANN M. KUSTER,2014,2014Q3,SUPPLIES AND MATERIALS,"7,520.22","1,582.15"
K000382,HON. ANN M. KUSTER,2014,2014Q3,EQUIPMENT,"2,678.30","1,076.54"
L000573,HON. RAUL R. LABRADOR,2014,2014Q3,FRANKED MAIL,"27,540.05","20,796.16"
L000573,HON. RAUL R. LABRADOR,2014,2014Q3,PERSONNEL COMPENSATION,"655,210.57","221,261.15"
L000573,HON. RAUL R. LABRADOR,2014,2014Q3,TRAVEL,"84,316.35","41,546.11"
L000573,HON. RAUL R. LABRADOR,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","50,879.10","19,877.38"
L000573,HON. RAUL R. LABRADOR,2014,2014Q3,PRINTING AND REPRODUCTION,"15,279.09","14,831.38"
L000573,HON. RAUL R. LABRADOR,2014,2014Q3,OTHER SERVICES,"28,446.22","14,129.50"
L000573,HON. RAUL R. LABRADOR,2014,2014Q3,SUPPLIES AND MATERIALS,"7,382.34","4,771.56"
L000573,HON. RAUL R. LABRADOR,2014,2014Q3,EQUIPMENT,"1,160.83",342.99
L000578,HON. DOUG LAMALFA,2014,2014Q3,FRANKED MAIL,"14,426.63",924.11
L000578,HON. DOUG LAMALFA,2014,2014Q3,PERSONNEL COMPENSATION,"666,059.74","222,611.10"
L000578,HON. DOUG LAMALFA,2014,2014Q3,TRAVEL,"68,313.80","19,946.48"
L000578,HON. DOUG LAMALFA,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","68,160.02","26,060.61"
L000578,HON. DOUG LAMALFA,2014,2014Q3,PRINTING AND REPRODUCTION,"32,854.53","1,173.93"
L000578,HON. DOUG LAMALFA,2014,2014Q3,OTHER SERVICES,"17,382.50","6,215.00"
L000578,HON. DOUG LAMALFA,2014,2014Q3,SUPPLIES AND MATERIALS,"11,265.57","3,209.66"
L000578,HON. DOUG LAMALFA,2014,2014Q3,EQUIPMENT,"3,348.21",772.74
L000564,HON. DOUG LAMBORN,2014,2014Q3,FRANKED MAIL,"4,608.62","3,762.69"
L000564,HON. DOUG LAMBORN,2014,2014Q3,PERSONNEL COMPENSATION,"645,815.71","217,664.33"
L000564,HON. DOUG LAMBORN,2014,2014Q3,TRAVEL,"31,369.00","13,358.70"
L000564,HON. DOUG LAMBORN,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","58,641.47","24,404.23"
L000564,HON. DOUG LAMBORN,2014,2014Q3,PRINTING AND REPRODUCTION,629.06,271.33
L000564,HON. DOUG LAMBORN,2014,2014Q3,OTHER SERVICES,"14,679.60","5,340.00"
L000564,HON. DOUG LAMBORN,2014,2014Q3,SUPPLIES AND MATERIALS,"9,287.85","4,669.38"
L000564,HON. DOUG LAMBORN,2014,2014Q3,EQUIPMENT,"1,702.45",657.00
L000567,HON. LEONARD LANCE,2014,2014Q3,FRANKED MAIL,"49,069.16","1,456.46"
L000567,HON. LEONARD LANCE,2014,2014Q3,PERSONNEL COMPENSATION,"478,691.61","159,096.27"
L000567,HON. LEONARD LANCE,2014,2014Q3,TRAVEL,"25,675.48","8,304.37"
L000567,HON. LEONARD LANCE,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","74,854.54","27,566.62"
L000567,HON. LEONARD LANCE,2014,2014Q3,PRINTING AND REPRODUCTION,"37,570.13","18,866.05"
L000567,HON. LEONARD LANCE,2014,2014Q3,OTHER SERVICES,"15,607.36","5,739.26"
L000567,HON. LEONARD LANCE,2014,2014Q3,SUPPLIES AND MATERIALS,"8,257.67","1,327.94"
L000567,HON. LEONARD LANCE,2014,2014Q3,EQUIPMENT,"2,163.19",822.19
L000559,HON. JAMES R. LANGEVIN,2014,2014Q3,FRANKED MAIL,"1,754.75","1,026.13"
L000559,HON. JAMES R. LANGEVIN,2014,2014Q3,PERSONNEL COMPENSATION,"733,904.00","248,108.38"
L000559,HON. JAMES R. LANGEVIN,2014,2014Q3,TRAVEL,"17,322.60","4,942.29"
L000559,HON. JAMES R. LANGEVIN,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","76,317.00","28,582.40"
L000559,HON. JAMES R. LANGEVIN,2014,2014Q3,PRINTING AND REPRODUCTION,"1,829.40",209.75
L000559,HON. JAMES R. LANGEVIN,2014,2014Q3,OTHER SERVICES,"15,080.00","5,655.00"
L000559,HON. JAMES R. LANGEVIN,2014,2014Q3,SUPPLIES AND MATERIALS,"11,408.12","4,314.51"
L000559,HON. JAMES R. LANGEVIN,2014,2014Q3,EQUIPMENT,"1,766.97",588.99
L000575,HON. JAMES LANKFORD,2014,2014Q3,FRANKED MAIL,"1,198.36",422.36
L000575,HON. JAMES LANKFORD,2014,2014Q3,PERSONNEL COMPENSATION,"546,865.82","220,429.18"
L000575,HON. JAMES LANKFORD,2014,2014Q3,TRAVEL,"50,552.57","21,560.20"
L000575,HON. JAMES LANKFORD,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","65,196.72","22,358.75"
L000575,HON. JAMES LANKFORD,2014,2014Q3,PRINTING AND REPRODUCTION,697.70,170.60
L000575,HON. JAMES LANKFORD,2014,2014Q3,OTHER SERVICES,"15,080.00","5,655.00"
L000575,HON. JAMES LANKFORD,2014,2014Q3,SUPPLIES AND MATERIALS,"5,240.63","1,629.54"
L000575,HON. JAMES LANKFORD,2014,2014Q3,EQUIPMENT,"1,975.99",492.00
L000560,HON. RICK LARSEN,2014,2014Q3,FRANKED MAIL,"2,727.48",988.24
L000560,HON. RICK LARSEN,2014,2014Q3,PERSONNEL COMPENSATION,"676,227.87","216,869.48"
L000560,HON. RICK LARSEN,2014,2014Q3,TRAVEL,"29,721.64","15,609.45"
L000560,HON. RICK LARSEN,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","73,889.95","26,661.23"
L000560,HON. RICK LARSEN,2014,2014Q3,PRINTING AND REPRODUCTION,"1,307.08",281.19
L000560,HON. RICK LARSEN,2014,2014Q3,OTHER SERVICES,"15,800.00","5,895.00"
L000560,HON. RICK LARSEN,2014,2014Q3,SUPPLIES AND MATERIALS,"4,386.87","1,502.92"
L000560,HON. RICK LARSEN,2014,2014Q3,EQUIPMENT,"1,147.50",427.50
L000557,HON. JOHN B. LARSON,2014,2014Q3,FRANKED MAIL,"1,409.60",517.82
L000557,HON. JOHN B. LARSON,2014,2014Q3,PERSONNEL COMPENSATION,"759,569.55","252,912.56"
L000557,HON. JOHN B. LARSON,2014,2014Q3,TRAVEL,"8,267.16","1,465.68"
L000557,HON. JOHN B. LARSON,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","57,381.40","16,842.25"
L000557,HON. JOHN B. LARSON,2014,2014Q3,PRINTING AND REPRODUCTION,"4,028.44",103.50
L000557,HON. JOHN B. LARSON,2014,2014Q3,OTHER SERVICES,"21,579.17","5,784.78"
L000557,HON. JOHN B. LARSON,2014,2014Q3,SUPPLIES AND MATERIALS,"15,324.22","3,228.84"
L000557,HON. JOHN B. LARSON,2014,2014Q3,EQUIPMENT,"3,547.65","2,888.00"
L000111,HON. TOM LATHAM,2014,2014Q3,FRANKED MAIL,"3,145.14","1,485.63"
L000111,HON. TOM LATHAM,2014,2014Q3,PERSONNEL COMPENSATION,"654,052.50","231,716.41"
L000111,HON. TOM LATHAM,2014,2014Q3,TRAVEL,"27,943.79","11,996.19"
L000111,HON. TOM LATHAM,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","68,982.39","22,179.29"
L000111,HON. TOM LATHAM,2014,2014Q3,PRINTING AND REPRODUCTION,"1,068.78",39.95
L000111,HON. TOM LATHAM,2014,2014Q3,OTHER SERVICES,"41,026.38","12,104.30"
L000111,HON. TOM LATHAM,2014,2014Q3,SUPPLIES AND MATERIALS,"7,885.94","1,894.56"
L000111,HON. TOM LATHAM,2014,2014Q3,EQUIPMENT,"5,263.82","1,526.66"
L000566,HON. ROBERT E. LATTA,2014,2014Q3,FRANKED MAIL,"15,433.86","4,933.43"
L000566,HON. ROBERT E. LATTA,2014,2014Q3,PERSONNEL COMPENSATION,"682,480.10","233,658.40"
L000566,HON. ROBERT E. LATTA,2014,2014Q3,TRAVEL,"72,250.44","32,476.32"
L000566,HON. ROBERT E. LATTA,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","84,558.49","46,411.98"
L000566,HON. ROBERT E. LATTA,2014,2014Q3,PRINTING AND REPRODUCTION,"3,314.26","1,156.19"
L000566,HON. ROBERT E. LATTA,2014,2014Q3,OTHER SERVICES,"47,740.00","14,095.00"
L000566,HON. ROBERT E. LATTA,2014,2014Q3,SUPPLIES AND MATERIALS,"32,739.65","4,779.50"
L000566,HON. ROBERT E. LATTA,2014,2014Q3,EQUIPMENT,"4,104.00","1,368.00"
L000551,HON. BARBARA LEE,2014,2014Q3,FRANKED MAIL,"2,466.42",649.98
L000551,HON. BARBARA LEE,2014,2014Q3,PERSONNEL COMPENSATION,"647,798.30","224,547.74"
L000551,HON. BARBARA LEE,2014,2014Q3,TRAVEL,"34,793.80","12,192.76"
L000551,HON. BARBARA LEE,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","110,792.91","37,506.24"
L000551,HON. BARBARA LEE,2014,2014Q3,PRINTING AND REPRODUCTION,"6,584.07","2,458.20"
L000551,HON. BARBARA LEE,2014,2014Q3,OTHER SERVICES,"30,743.83","10,112.89"
L000551,HON. BARBARA LEE,2014,2014Q3,SUPPLIES AND MATERIALS,"15,768.38","6,498.24"
L000551,HON. BARBARA LEE,2014,2014Q3,EQUIPMENT,"1,883.44",623.70
L000263,HON. SANDER M. LEVIN,2014,2014Q3,FRANKED MAIL,"1,459.06",418.45
L000263,HON. SANDER M. LEVIN,2014,2014Q3,PERSONNEL COMPENSATION,"742,560.55","246,272.20"
L000263,HON. SANDER M. LEVIN,2014,2014Q3,TRAVEL,"14,463.54","3,685.78"
L000263,HON. SANDER M. LEVIN,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","54,899.37","18,899.58"
L000263,HON. SANDER M. LEVIN,2014,2014Q3,PRINTING AND REPRODUCTION,969.93,108.09
L000263,HON. SANDER M. LEVIN,2014,2014Q3,OTHER SERVICES,"21,160.00","7,935.00"
L000263,HON. SANDER M. LEVIN,2014,2014Q3,SUPPLIES AND MATERIALS,"11,630.44","1,174.01"
L000263,HON. SANDER M. LEVIN,2014,2014Q3,EQUIPMENT,"2,601.82",930.00
L000287,HON. JOHN LEWIS,2014,2014Q3,FRANKED MAIL,"1,914.44",209.10
L000287,HON. JOHN LEWIS,2014,2014Q3,PERSONNEL COMPENSATION,"703,132.55","238,548.36"
L000287,HON. JOHN LEWIS,2014,2014Q3,TRAVEL,"32,923.63","12,465.88"
L000287,HON. JOHN LEWIS,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","70,851.76","25,169.64"
L000287,HON. JOHN LEWIS,2014,2014Q3,PRINTING AND REPRODUCTION,"1,421.48",218.22
L000287,HON. JOHN LEWIS,2014,2014Q3,OTHER SERVICES,"16,965.00","5,655.00"
L000287,HON. JOHN LEWIS,2014,2014Q3,SUPPLIES AND MATERIALS,"10,192.17","3,097.37"
L000287,HON. JOHN LEWIS,2014,2014Q3,EQUIPMENT,"6,474.64","3,928.66"
L000563,HON. DANIEL LIPINSKI,2014,2014Q3,FRANKED MAIL,"62,436.07","42,461.33"
L000563,HON. DANIEL LIPINSKI,2014,2014Q3,PERSONNEL COMPENSATION,"594,211.01","202,536.08"
L000563,HON. DANIEL LIPINSKI,2014,2014Q3,TRAVEL,"15,952.76","5,788.75"
L000563,HON. DANIEL LIPINSKI,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","86,458.56","31,378.48"
