BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q3,SUPPLIES AND MATERIALS,"12,053.01","3,709.70"
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q3,EQUIPMENT,"3,868.36","2,736.58"
L000570,HON. BEN RAY LUJAN,2013,2013Q3,FRANKED MAIL,"1,821.32",659.36
L000570,HON. BEN RAY LUJAN,2013,2013Q3,PERSONNEL COMPENSATION,"747,820.86","270,359.40"
L000570,HON. BEN RAY LUJAN,2013,2013Q3,TRAVEL,"33,679.37","19,790.01"
L000570,HON. BEN RAY LUJAN,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","48,310.43","12,978.36"
L000570,HON. BEN RAY LUJAN,2013,2013Q3,PRINTING AND REPRODUCTION,886.42,513.90
L000570,HON. BEN RAY LUJAN,2013,2013Q3,OTHER SERVICES,"30,330.92","9,441.68"
L000570,HON. BEN RAY LUJAN,2013,2013Q3,SUPPLIES AND MATERIALS,"2,304.93",763.49
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q3,FRANKED MAIL,"3,005.61","1,234.73"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q3,PERSONNEL COMPENSATION,"736,614.50","257,643.35"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q3,TRAVEL,"65,388.30","36,787.52"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","48,722.28","16,835.86"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q3,PRINTING AND REPRODUCTION,521.89,182.30
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q3,OTHER SERVICES,"46,194.34","17,661.46"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q3,SUPPLIES AND MATERIALS,"6,864.57","1,112.50"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q3,EQUIPMENT,"4,257.80",153.00
L000562,HON. STEPHEN F. LYNCH,2013,2013Q3,FRANKED MAIL,"1,362.54",217.50
L000562,HON. STEPHEN F. LYNCH,2013,2013Q3,PERSONNEL COMPENSATION,"781,891.37","268,864.48"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q3,TRAVEL,"9,871.86","1,015.23"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","101,321.60","34,644.29"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q3,PRINTING AND REPRODUCTION,"1,137.02",360.62
L000562,HON. STEPHEN F. LYNCH,2013,2013Q3,OTHER SERVICES,"32,184.00","10,728.00"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q3,SUPPLIES AND MATERIALS,"2,944.73",901.42
L000562,HON. STEPHEN F. LYNCH,2013,2013Q3,EQUIPMENT,"2,857.31",909.33
M001171,HON. DANIEL B. MAFFEI,2013,2013Q3,FRANKED MAIL,"3,888.13","1,325.89"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q3,PERSONNEL COMPENSATION,"503,023.35","177,677.80"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q3,TRAVEL,"18,412.63","6,162.51"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","65,265.28","18,932.42"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q3,PRINTING AND REPRODUCTION,"6,417.71","5,040.30"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q3,OTHER SERVICES,"30,253.00","9,529.00"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q3,SUPPLIES AND MATERIALS,"11,937.62","2,697.86"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q3,EQUIPMENT,"4,786.95","1,560.84"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q3,FRANKED MAIL,"1,706.22",684.52
M000087,HON. CAROLYN B. MALONEY,2013,2013Q3,PERSONNEL COMPENSATION,"779,803.64","256,816.02"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q3,TRAVEL,"17,193.89","8,096.41"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","97,340.48","34,776.75"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q3,PRINTING AND REPRODUCTION,"2,836.81",740.95
M000087,HON. CAROLYN B. MALONEY,2013,2013Q3,OTHER SERVICES,"35,433.36","13,635.26"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q3,SUPPLIES AND MATERIALS,"12,329.38","4,813.87"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q3,EQUIPMENT,"3,557.90",948.15
M001185,HON. SEAN PATRICK MALONEY,2013,2013Q3,FRANKED MAIL,"2,635.96","1,366.51"
M001185,HON. SEAN PATRICK MALONEY,2013,2013Q3,PERSONNEL COMPENSATION,"564,294.43","202,593.89"
M001185,HON. SEAN PATRICK MALONEY,2013,2013Q3,TRAVEL,"23,396.13","10,434.54"
M001185,HON. SEAN PATRICK MALONEY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","34,794.18","11,287.35"
M001185,HON. SEAN PATRICK MALONEY,2013,2013Q3,PRINTING AND REPRODUCTION,"1,317.04",401.24
M001185,HON. SEAN PATRICK MALONEY,2013,2013Q3,OTHER SERVICES,"48,309.35","12,154.35"
M001185,HON. SEAN PATRICK MALONEY,2013,2013Q3,SUPPLIES AND MATERIALS,"16,552.36","3,809.87"
M001185,HON. SEAN PATRICK MALONEY,2013,2013Q3,EQUIPMENT,"6,071.96","1,702.40"
M001158,HON. KENNY MARCHANT,2013,2013Q3,FRANKED MAIL,"3,239.17",261.80
M001158,HON. KENNY MARCHANT,2013,2013Q3,PERSONNEL COMPENSATION,"537,288.40","178,257.06"
M001158,HON. KENNY MARCHANT,2013,2013Q3,TRAVEL,"29,233.45","8,927.91"
M001158,HON. KENNY MARCHANT,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","64,084.10","21,025.49"
M001158,HON. KENNY MARCHANT,2013,2013Q3,PRINTING AND REPRODUCTION,"12,982.06","5,197.83"
M001158,HON. KENNY MARCHANT,2013,2013Q3,OTHER SERVICES,"41,134.94","14,320.47"
M001158,HON. KENNY MARCHANT,2013,2013Q3,SUPPLIES AND MATERIALS,"19,640.98","3,532.21"
M001158,HON. KENNY MARCHANT,2013,2013Q3,EQUIPMENT,"3,852.00","1,284.00"
M001179,HON. TOM MARINO,2013,2013Q3,FRANKED MAIL,"2,855.41",860.99
M001179,HON. TOM MARINO,2013,2013Q3,PERSONNEL COMPENSATION,"632,224.09","213,136.08"
M001179,HON. TOM MARINO,2013,2013Q3,TRAVEL,"23,778.00","9,112.00"
M001179,HON. TOM MARINO,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","74,808.14","23,665.20"
M001179,HON. TOM MARINO,2013,2013Q3,PRINTING AND REPRODUCTION,"4,063.48","2,239.70"
M001179,HON. TOM MARINO,2013,2013Q3,OTHER SERVICES,"33,156.00","10,140.00"
M001179,HON. TOM MARINO,2013,2013Q3,SUPPLIES AND MATERIALS,"2,533.11","1,655.62"
M001179,HON. TOM MARINO,2013,2013Q3,EQUIPMENT,"1,013.29",456.99
M000133,HON. EDWARD J. MARKEY,2013,2013Q3,FRANKED MAIL,459.15,131.14
M000133,HON. EDWARD J. MARKEY,2013,2013Q3,PERSONNEL COMPENSATION,"497,964.69","70,480.27"
M000133,HON. EDWARD J. MARKEY,2013,2013Q3,TRAVEL,"2,324.40","1,046.86"
M000133,HON. EDWARD J. MARKEY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","74,455.85","24,530.39"
M000133,HON. EDWARD J. MARKEY,2013,2013Q3,PRINTING AND REPRODUCTION,"1,012.45",366.37
M000133,HON. EDWARD J. MARKEY,2013,2013Q3,OTHER SERVICES,"24,883.34","10,677.08"
M000133,HON. EDWARD J. MARKEY,2013,2013Q3,SUPPLIES AND MATERIALS,"5,788.01","1,699.15"
M000133,HON. EDWARD J. MARKEY,2013,2013Q3,EQUIPMENT,"1,010.00",300.00
M001184,HON. THOMAS MASSIE,2013,2013Q3,FRANKED MAIL,"2,314.42",529.12
M001184,HON. THOMAS MASSIE,2013,2013Q3,PERSONNEL COMPENSATION,"634,659.50","224,902.77"
M001184,HON. THOMAS MASSIE,2013,2013Q3,TRAVEL,"36,612.85","16,480.40"
M001184,HON. THOMAS MASSIE,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","56,156.16","12,354.88"
M001184,HON. THOMAS MASSIE,2013,2013Q3,PRINTING AND REPRODUCTION,"7,674.73","2,503.83"
M001184,HON. THOMAS MASSIE,2013,2013Q3,OTHER SERVICES,"25,426.29","5,524.95"
M001184,HON. THOMAS MASSIE,2013,2013Q3,SUPPLIES AND MATERIALS,"9,612.09","2,428.35"
M001184,HON. THOMAS MASSIE,2013,2013Q3,EQUIPMENT,"2,242.73",324.00
M001142,HON. JIM MATHESON,2013,2013Q3,FRANKED MAIL,"1,864.14",358.18
M001142,HON. JIM MATHESON,2013,2013Q3,PERSONNEL COMPENSATION,"610,907.56","199,929.33"
M001142,HON. JIM MATHESON,2013,2013Q3,TRAVEL,"28,995.56","8,418.02"
M001142,HON. JIM MATHESON,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","73,299.33","25,774.38"
M001142,HON. JIM MATHESON,2013,2013Q3,PRINTING AND REPRODUCTION,"18,223.72","10,068.16"
M001142,HON. JIM MATHESON,2013,2013Q3,OTHER SERVICES,"36,483.04","13,302.00"
M001142,HON. JIM MATHESON,2013,2013Q3,SUPPLIES AND MATERIALS,"10,584.40","2,912.71"
M001142,HON. JIM MATHESON,2013,2013Q3,EQUIPMENT,"1,584.00",528.00
M001163,HON. DORIS MATSUI,2013,2013Q3,FRANKED MAIL,"1,577.25",723.77
M001163,HON. DORIS MATSUI,2013,2013Q3,PERSONNEL COMPENSATION,"734,264.13","242,502.69"
M001163,HON. DORIS MATSUI,2013,2013Q3,TRAVEL,"17,923.22","6,002.19"
M001163,HON. DORIS MATSUI,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","104,860.29","35,613.94"
M001163,HON. DORIS MATSUI,2013,2013Q3,PRINTING AND REPRODUCTION,484.74,154.66
M001163,HON. DORIS MATSUI,2013,2013Q3,OTHER SERVICES,"34,654.94","11,525.34"
M001163,HON. DORIS MATSUI,2013,2013Q3,SUPPLIES AND MATERIALS,"8,731.68","2,414.90"
M001163,HON. DORIS MATSUI,2013,2013Q3,EQUIPMENT,"1,943.64",637.23
M000309,HON. CAROLYN MCCARTHY,2013,2013Q3,FRANKED MAIL,"1,372.64",545.13
M000309,HON. CAROLYN MCCARTHY,2013,2013Q3,PERSONNEL COMPENSATION,"629,681.18","213,197.79"
M000309,HON. CAROLYN MCCARTHY,2013,2013Q3,TRAVEL,"5,120.56","1,659.81"
M000309,HON. CAROLYN MCCARTHY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","68,817.39","23,956.62"
M000309,HON. CAROLYN MCCARTHY,2013,2013Q3,PRINTING AND REPRODUCTION,660.26,259.74
M000309,HON. CAROLYN MCCARTHY,2013,2013Q3,OTHER SERVICES,"46,327.24","23,159.24"
M000309,HON. CAROLYN MCCARTHY,2013,2013Q3,SUPPLIES AND MATERIALS,"9,417.01","4,220.72"
M000309,HON. CAROLYN MCCARTHY,2013,2013Q3,EQUIPMENT,"1,746.09",582.03
M001165,HON. KEVIN MCCARTHY,2013,2013Q3,FRANKED MAIL,"8,332.18","2,666.52"
M001165,HON. KEVIN MCCARTHY,2013,2013Q3,PERSONNEL COMPENSATION,"569,637.49","179,845.83"
M001165,HON. KEVIN MCCARTHY,2013,2013Q3,TRAVEL,"37,400.03","13,476.38"
M001165,HON. KEVIN MCCARTHY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","82,340.17","26,718.44"
M001165,HON. KEVIN MCCARTHY,2013,2013Q3,PRINTING AND REPRODUCTION,"9,078.09","1,065.58"
M001165,HON. KEVIN MCCARTHY,2013,2013Q3,OTHER SERVICES,"34,872.85","9,338.79"
M001165,HON. KEVIN MCCARTHY,2013,2013Q3,SUPPLIES AND MATERIALS,"26,124.39","10,166.66"
M001165,HON. KEVIN MCCARTHY,2013,2013Q3,EQUIPMENT,"5,863.36","4,310.00"
M001157,HON. MICHAEL T. MCCAUL,2013,2013Q3,FRANKED MAIL,"6,803.84","-6,164.70"
M001157,HON. MICHAEL T. MCCAUL,2013,2013Q3,PERSONNEL COMPENSATION,"626,814.70","207,788.14"
M001157,HON. MICHAEL T. MCCAUL,2013,2013Q3,TRAVEL,"72,482.91","20,054.72"
M001157,HON. MICHAEL T. MCCAUL,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","85,420.69","26,988.61"
M001157,HON. MICHAEL T. MCCAUL,2013,2013Q3,PRINTING AND REPRODUCTION,"3,854.16","1,415.62"
M001157,HON. MICHAEL T. MCCAUL,2013,2013Q3,OTHER SERVICES,"47,431.92","19,584.42"
M001157,HON. MICHAEL T. MCCAUL,2013,2013Q3,SUPPLIES AND MATERIALS,"12,222.68","4,295.23"
M001157,HON. MICHAEL T. MCCAUL,2013,2013Q3,EQUIPMENT,"1,588.48",521.10
M001177,HON. TOM MCCLINTOCK,2013,2013Q3,FRANKED MAIL,"5,741.14","3,079.73"
M001177,HON. TOM MCCLINTOCK,2013,2013Q3,PERSONNEL COMPENSATION,"718,465.94","248,573.33"
M001177,HON. TOM MCCLINTOCK,2013,2013Q3,TRAVEL,"67,714.83","29,697.01"
M001177,HON. TOM MCCLINTOCK,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","93,161.82","27,041.67"
M001177,HON. TOM MCCLINTOCK,2013,2013Q3,PRINTING AND REPRODUCTION,"1,071.98",340.18
M001177,HON. TOM MCCLINTOCK,2013,2013Q3,OTHER SERVICES,"18,657.70","7,204.90"
M001177,HON. TOM MCCLINTOCK,2013,2013Q3,SUPPLIES AND MATERIALS,"12,506.67","4,045.59"
M001177,HON. TOM MCCLINTOCK,2013,2013Q3,EQUIPMENT,"2,810.70","1,490.58"
M001143,HON. BETTY MCCOLLUM,2013,2013Q3,FRANKED MAIL,"2,882.59",875.13
M001143,HON. BETTY MCCOLLUM,2013,2013Q3,PERSONNEL COMPENSATION,"679,580.48","230,230.81"
M001143,HON. BETTY MCCOLLUM,2013,2013Q3,TRAVEL,"22,118.75","11,800.69"
M001143,HON. BETTY MCCOLLUM,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","69,989.03","23,102.40"
M001143,HON. BETTY MCCOLLUM,2013,2013Q3,PRINTING AND REPRODUCTION,"2,739.06",566.51
M001143,HON. BETTY MCCOLLUM,2013,2013Q3,OTHER SERVICES,"35,791.41","9,700.26"
M001143,HON. BETTY MCCOLLUM,2013,2013Q3,SUPPLIES AND MATERIALS,"15,142.51","6,059.37"
M001143,HON. BETTY MCCOLLUM,2013,2013Q3,EQUIPMENT,"2,739.73",980.97
M000404,HON. JIM MCDERMOTT,2013,2013Q3,FRANKED MAIL,"1,202.13",421.89
M000404,HON. JIM MCDERMOTT,2013,2013Q3,PERSONNEL COMPENSATION,"816,490.25","253,226.05"
M000404,HON. JIM MCDERMOTT,2013,2013Q3,TRAVEL,"38,685.92","8,070.12"
M000404,HON. JIM MCDERMOTT,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","79,944.73","26,470.43"
M000404,HON. JIM MCDERMOTT,2013,2013Q3,PRINTING AND REPRODUCTION,"1,251.63",976.63
M000404,HON. JIM MCDERMOTT,2013,2013Q3,OTHER SERVICES,"39,308.00","12,434.00"
M000404,HON. JIM MCDERMOTT,2013,2013Q3,SUPPLIES AND MATERIALS,"6,852.16","2,606.04"
M000404,HON. JIM MCDERMOTT,2013,2013Q3,EQUIPMENT,292.01,94.01
M000312,HON. JAMES P. MCGOVERN,2013,2013Q3,FRANKED MAIL,"1,441.12",755.57
M000312,HON. JAMES P. MCGOVERN,2013,2013Q3,PERSONNEL COMPENSATION,"761,481.11","247,554.85"
M000312,HON. JAMES P. MCGOVERN,2013,2013Q3,TRAVEL,"21,224.42","9,841.47"
M000312,HON. JAMES P. MCGOVERN,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","92,790.08","38,819.50"
M000312,HON. JAMES P. MCGOVERN,2013,2013Q3,PRINTING AND REPRODUCTION,"3,836.33","1,208.90"
M000312,HON. JAMES P. MCGOVERN,2013,2013Q3,OTHER SERVICES,"34,092.96","10,860.00"
M000312,HON. JAMES P. MCGOVERN,2013,2013Q3,SUPPLIES AND MATERIALS,"17,360.58","8,436.65"
M000312,HON. JAMES P. MCGOVERN,2013,2013Q3,EQUIPMENT,"3,726.00",417.00
M001156,HON. PATRICK T. MCHENRY,2013,2013Q3,FRANKED MAIL,"45,475.59","26,869.49"
M001156,HON. PATRICK T. MCHENRY,2013,2013Q3,PERSONNEL COMPENSATION,"653,314.53","223,275.99"
M001156,HON. PATRICK T. MCHENRY,2013,2013Q3,TRAVEL,"23,364.76","13,433.76"
M001156,HON. PATRICK T. MCHENRY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","46,588.07","14,498.36"
M001156,HON. PATRICK T. MCHENRY,2013,2013Q3,PRINTING AND REPRODUCTION,"34,863.53","19,410.75"
M001156,HON. PATRICK T. MCHENRY,2013,2013Q3,OTHER SERVICES,"33,300.00","10,890.00"
M001156,HON. PATRICK T. MCHENRY,2013,2013Q3,SUPPLIES AND MATERIALS,"10,003.61","1,979.56"
M001156,HON. PATRICK T. MCHENRY,2013,2013Q3,EQUIPMENT,"3,922.16","1,190.29"
M000485,HON. MIKE MCINTYRE,2013,2013Q3,FRANKED MAIL,"2,473.59","1,342.68"
M000485,HON. MIKE MCINTYRE,2013,2013Q3,PERSONNEL COMPENSATION,"733,269.92","237,628.80"
M000485,HON. MIKE MCINTYRE,2013,2013Q3,TRAVEL,"37,335.72","15,044.71"
M000485,HON. MIKE MCINTYRE,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","64,114.52","26,174.12"
M000485,HON. MIKE MCINTYRE,2013,2013Q3,PRINTING AND REPRODUCTION,"1,718.79","1,635.69"
M000485,HON. MIKE MCINTYRE,2013,2013Q3,OTHER SERVICES,"35,453.10","10,650.00"
M000485,HON. MIKE MCINTYRE,2013,2013Q3,SUPPLIES AND MATERIALS,"9,616.72","3,761.25"
M000485,HON. MIKE MCINTYRE,2013,2013Q3,EQUIPMENT,"3,224.87","1,125.16"
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2013,2013Q3,FRANKED MAIL,"1,604.86",822.11
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2013,2013Q3,PERSONNEL COMPENSATION,"675,746.65","218,639.41"
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2013,2013Q3,TRAVEL,"38,479.36","14,191.53"
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","91,474.36","31,117.75"
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2013,2013Q3,PRINTING AND REPRODUCTION,"1,768.49",750.56
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2013,2013Q3,OTHER SERVICES,"37,144.26","12,337.21"
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2013,2013Q3,SUPPLIES AND MATERIALS,"14,443.93","2,858.04"
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2013,2013Q3,EQUIPMENT,"3,035.70","1,011.90"
M001180,HON. DAVID B. MCKINLEY,2013,2013Q3,FRANKED MAIL,"51,649.91","32,618.01"
M001180,HON. DAVID B. MCKINLEY,2013,2013Q3,PERSONNEL COMPENSATION,"525,905.56","166,938.90"
M001180,HON. DAVID B. MCKINLEY,2013,2013Q3,TRAVEL,"34,832.37","11,101.47"
M001180,HON. DAVID B. MCKINLEY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","60,767.88","24,063.30"
M001180,HON. DAVID B. MCKINLEY,2013,2013Q3,PRINTING AND REPRODUCTION,"35,622.49","32,995.85"
M001180,HON. DAVID B. MCKINLEY,2013,2013Q3,OTHER SERVICES,"37,287.24","12,461.78"
M001180,HON. DAVID B. MCKINLEY,2013,2013Q3,SUPPLIES AND MATERIALS,"10,078.73","2,319.69"
M001180,HON. DAVID B. MCKINLEY,2013,2013Q3,EQUIPMENT,994.36,313.20
N000187,HON. GLORIA NEGRETE MCLEOD,2013,2013Q3,FRANKED MAIL,"3,040.71","2,577.49"
N000187,HON. GLORIA NEGRETE MCLEOD,2013,2013Q3,PERSONNEL COMPENSATION,"522,574.18","197,407.24"
N000187,HON. GLORIA NEGRETE MCLEOD,2013,2013Q3,TRAVEL,"20,516.32","9,280.61"
N000187,HON. GLORIA NEGRETE MCLEOD,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","45,401.73","18,841.85"
N000187,HON. GLORIA NEGRETE MCLEOD,2013,2013Q3,PRINTING AND REPRODUCTION,"13,334.70","2,024.49"
N000187,HON. GLORIA NEGRETE MCLEOD,2013,2013Q3,OTHER SERVICES,"28,667.50","9,862.50"
N000187,HON. GLORIA NEGRETE MCLEOD,2013,2013Q3,SUPPLIES AND MATERIALS,"12,580.30","3,708.67"
N000187,HON. GLORIA NEGRETE MCLEOD,2013,2013Q3,EQUIPMENT,"5,432.54","1,478.73"
M001159,HON. CATHY MCMORRIS RODGERS,2013,2013Q3,FRANKED MAIL,"4,326.87","1,849.45"
M001159,HON. CATHY MCMORRIS RODGERS,2013,2013Q3,PERSONNEL COMPENSATION,"620,327.25","204,531.67"
M001159,HON. CATHY MCMORRIS RODGERS,2013,2013Q3,TRAVEL,"58,020.13","28,922.49"
M001159,HON. CATHY MCMORRIS RODGERS,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","68,200.25","23,207.86"
M001159,HON. CATHY MCMORRIS RODGERS,2013,2013Q3,PRINTING AND REPRODUCTION,"2,563.04",922.82
M001159,HON. CATHY MCMORRIS RODGERS,2013,2013Q3,OTHER SERVICES,"46,660.00","11,935.00"
M001159,HON. CATHY MCMORRIS RODGERS,2013,2013Q3,SUPPLIES AND MATERIALS,"5,875.93","1,579.91"
M001159,HON. CATHY MCMORRIS RODGERS,2013,2013Q3,EQUIPMENT,"1,443.46",459.70
M001166,HON. JERRY MCNERNEY,2013,2013Q3,FRANKED MAIL,"1,630.37",858.56
M001166,HON. JERRY MCNERNEY,2013,2013Q3,PERSONNEL COMPENSATION,"653,465.51","217,291.71"
M001166,HON. JERRY MCNERNEY,2013,2013Q3,TRAVEL,"30,064.78","9,881.00"
M001166,HON. JERRY MCNERNEY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","74,498.84","25,465.10"
M001166,HON. JERRY MCNERNEY,2013,2013Q3,PRINTING AND REPRODUCTION,"2,049.73",175.50
M001166,HON. JERRY MCNERNEY,2013,2013Q3,OTHER SERVICES,"19,859.83","6,595.45"
M001166,HON. JERRY MCNERNEY,2013,2013Q3,SUPPLIES AND MATERIALS,"6,030.41","1,276.82"
M001166,HON. JERRY MCNERNEY,2013,2013Q3,EQUIPMENT,"2,569.87",903.50
M001187,HON. MARK MEADOWS,2013,2013Q3,FRANKED MAIL,"2,402.26","1,913.84"
M001187,HON. MARK MEADOWS,2013,2013Q3,PERSONNEL COMPENSATION,"606,566.67","199,319.42"
M001187,HON. MARK MEADOWS,2013,2013Q3,TRAVEL,"53,852.73","20,159.45"
M001187,HON. MARK MEADOWS,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","34,323.20","17,804.33"
M001187,HON. MARK MEADOWS,2013,2013Q3,PRINTING AND REPRODUCTION,"3,546.39",454.36
M001187,HON. MARK MEADOWS,2013,2013Q3,OTHER SERVICES,"30,378.33","9,675.00"
M001187,HON. MARK MEADOWS,2013,2013Q3,SUPPLIES AND MATERIALS,"23,294.86","3,428.82"
M001187,HON. MARK MEADOWS,2013,2013Q3,EQUIPMENT,"5,191.24","2,846.76"
M001181,HON. PATRICK MEEHAN,2013,2013Q3,FRANKED MAIL,"83,221.55","12,995.41"
M001181,HON. PATRICK MEEHAN,2013,2013Q3,PERSONNEL COMPENSATION,"596,900.14","200,055.60"
M001181,HON. PATRICK MEEHAN,2013,2013Q3,TRAVEL,"17,582.68","6,199.65"
M001181,HON. PATRICK MEEHAN,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","56,887.14","18,781.74"
M001181,HON. PATRICK MEEHAN,2013,2013Q3,PRINTING AND REPRODUCTION,"68,312.13","12,536.84"
M001181,HON. PATRICK MEEHAN,2013,2013Q3,OTHER SERVICES,"34,185.00","11,265.00"
M001181,HON. PATRICK MEEHAN,2013,2013Q3,SUPPLIES AND MATERIALS,"9,320.53","1,919.33"
M001181,HON. PATRICK MEEHAN,2013,2013Q3,EQUIPMENT,"3,727.51",867.54
M001137,HON. GREGORY W. MEEKS,2013,2013Q3,FRANKED MAIL,997.77,149.89
M001137,HON. GREGORY W. MEEKS,2013,2013Q3,PERSONNEL COMPENSATION,"658,050.27","226,776.01"
M001137,HON. GREGORY W. MEEKS,2013,2013Q3,TRAVEL,"23,372.95","10,255.43"
M001137,HON. GREGORY W. MEEKS,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","160,559.24","55,953.63"
M001137,HON. GREGORY W. MEEKS,2013,2013Q3,PRINTING AND REPRODUCTION,"4,419.64","1,673.81"
M001137,HON. GREGORY W. MEEKS,2013,2013Q3,OTHER SERVICES,"31,773.04","5,725.00"
M001137,HON. GREGORY W. MEEKS,2013,2013Q3,SUPPLIES AND MATERIALS,"10,917.40","3,592.26"
M001137,HON. GREGORY W. MEEKS,2013,2013Q3,EQUIPMENT,"2,298.31","1,012.15"
M001188,HON. GRACE MENG,2013,2013Q3,FRANKED MAIL,"1,878.69",423.02
M001188,HON. GRACE MENG,2013,2013Q3,PERSONNEL COMPENSATION,"587,768.79","205,602.75"
M001188,HON. GRACE MENG,2013,2013Q3,TRAVEL,"15,450.96","6,571.27"
M001188,HON. GRACE MENG,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","98,260.65","32,354.08"
M001188,HON. GRACE MENG,2013,2013Q3,PRINTING AND REPRODUCTION,"6,432.78","1,562.01"
M001188,HON. GRACE MENG,2013,2013Q3,OTHER SERVICES,"35,914.00","10,719.00"
M001188,HON. GRACE MENG,2013,2013Q3,SUPPLIES AND MATERIALS,"32,998.15","13,367.02"
M001188,HON. GRACE MENG,2013,2013Q3,EQUIPMENT,"2,823.12",941.04
M001189,HON. LUKE MESSER,2013,2013Q3,FRANKED MAIL,"3,196.93","1,056.50"
M001189,HON. LUKE MESSER,2013,2013Q3,PERSONNEL COMPENSATION,"606,513.10","204,530.78"
M001189,HON. LUKE MESSER,2013,2013Q3,TRAVEL,"30,785.23","13,095.61"
M001189,HON. LUKE MESSER,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","50,877.16","20,971.15"
M001189,HON. LUKE MESSER,2013,2013Q3,PRINTING AND REPRODUCTION,"20,316.91","18,562.82"
M001189,HON. LUKE MESSER,2013,2013Q3,OTHER SERVICES,"38,233.92","10,984.00"
M001189,HON. LUKE MESSER,2013,2013Q3,SUPPLIES AND MATERIALS,"24,737.79","5,300.79"
M001189,HON. LUKE MESSER,2013,2013Q3,EQUIPMENT,"3,526.26","2,198.94"
M000689,HON. JOHN L. MICA,2013,2013Q3,FRANKED MAIL,"23,587.37","1,656.12"
M000689,HON. JOHN L. MICA,2013,2013Q3,PERSONNEL COMPENSATION,"710,676.22","227,391.68"
M000689,HON. JOHN L. MICA,2013,2013Q3,TRAVEL,"21,435.77","6,368.13"
M000689,HON. JOHN L. MICA,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","75,612.76","27,297.86"
