BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
K000008,HON. PAUL E KANJORSKI,2009,2009Q4,PERSONNEL COMPENSATION,923526.12,286567.24
K000008,HON. PAUL E KANJORSKI,2009,2009Q4,PERSONNEL BENEFITS,1242.57,0
K000008,HON. PAUL E KANJORSKI,2009,2009Q4,TRAVEL,24051.35,7845.44
K000008,HON. PAUL E KANJORSKI,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",149548.42,40406.16
K000008,HON. PAUL E KANJORSKI,2009,2009Q4,PRINTING AND REPRODUCTION,42677.76,30982.34
K000008,HON. PAUL E KANJORSKI,2009,2009Q4,OTHER SERVICES,40381.47,10623
K000008,HON. PAUL E KANJORSKI,2009,2009Q4,SUPPLIES AND MATERIALS,47985.94,25436.65
K000008,HON. PAUL E KANJORSKI,2009,2009Q4,EQUIPMENT,8322.38,2150.52
K000009,HON. MARCY KAPTUR,2009,2009Q4,FRANKED MAIL,35184.45,1066.32
K000009,HON. MARCY KAPTUR,2009,2009Q4,PERSONNEL COMPENSATION,929187.38,275466.68
K000009,HON. MARCY KAPTUR,2009,2009Q4,PERSONNEL BENEFITS,1223.99,0
K000009,HON. MARCY KAPTUR,2009,2009Q4,TRAVEL,44280.99,12233.62
K000009,HON. MARCY KAPTUR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",104281.38,23902.76
K000009,HON. MARCY KAPTUR,2009,2009Q4,PRINTING AND REPRODUCTION,23230.59,3361.55
K000009,HON. MARCY KAPTUR,2009,2009Q4,OTHER SERVICES,42648.74,9332
K000009,HON. MARCY KAPTUR,2009,2009Q4,SUPPLIES AND MATERIALS,37863.15,16151.74
K000009,HON. MARCY KAPTUR,2009,2009Q4,EQUIPMENT,2952.95,480
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,FRANKED MAIL,17215.72,1122.66
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,PERSONNEL COMPENSATION,1093466.67,325562.61
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,PERSONNEL BENEFITS,1693.14,0
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,TRAVEL,41592.19,9703.49
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",73116.5,22205.06
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,PRINTING AND REPRODUCTION,25099.08,592.4
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,OTHER SERVICES,54691.11,13812.28
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,SUPPLIES AND MATERIALS,35658.59,19734.79
K000113,HON. PATRICK J KENNEDY,2009,2009Q4,EQUIPMENT,7488.23,4785.71
K000172,HON. DALE E KILDEE,2009,2009Q4,FRANKED MAIL,9829.04,4050.83
K000172,HON. DALE E KILDEE,2009,2009Q4,PERSONNEL COMPENSATION,1247078.8,322805.55
K000172,HON. DALE E KILDEE,2009,2009Q4,PERSONNEL BENEFITS,685.1,0
K000172,HON. DALE E KILDEE,2009,2009Q4,TRAVEL,11561.86,4926.82
K000172,HON. DALE E KILDEE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",74908.75,22140.13
K000172,HON. DALE E KILDEE,2009,2009Q4,PRINTING AND REPRODUCTION,4412.18,1673.2
K000172,HON. DALE E KILDEE,2009,2009Q4,OTHER SERVICES,32427.45,7368
K000172,HON. DALE E KILDEE,2009,2009Q4,SUPPLIES AND MATERIALS,20819.87,10973.55
K000172,HON. DALE E KILDEE,2009,2009Q4,EQUIPMENT,14892.39,8823.93
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,FRANKED MAIL,430.92,161.61
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,PERSONNEL COMPENSATION,1112131.03,341055.6
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,PERSONNEL BENEFITS,498.44,0
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,TRAVEL,49736.73,17574.93
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",110962.62,33862.15
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,PRINTING AND REPRODUCTION,5263.83,2160.39
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,OTHER SERVICES,32110.74,13235.47
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,SUPPLIES AND MATERIALS,60506.35,22069.41
K000180,HON. CAROLYN C. KILPATRICK,2009,2009Q4,EQUIPMENT,17615.9,1014
K000372,HON. MARY JO KILROY,2009,2009Q4,FRANKED MAIL,87049.64,20952.59
K000372,HON. MARY JO KILROY,2009,2009Q4,PERSONNEL COMPENSATION,715223.94,182538.4
K000372,HON. MARY JO KILROY,2009,2009Q4,PERSONNEL BENEFITS,1286.66,0
K000372,HON. MARY JO KILROY,2009,2009Q4,TRAVEL,43389.36,10008.77
K000372,HON. MARY JO KILROY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",89997.66,31036.54
K000372,HON. MARY JO KILROY,2009,2009Q4,PRINTING AND REPRODUCTION,107331.45,5098.5
K000372,HON. MARY JO KILROY,2009,2009Q4,OTHER SERVICES,42246.1,7833.22
K000372,HON. MARY JO KILROY,2009,2009Q4,SUPPLIES AND MATERIALS,39344.57,5698
K000372,HON. MARY JO KILROY,2009,2009Q4,EQUIPMENT,30275.87,7082.37
K000188,HON. RON KIND,2009,2009Q4,FRANKED MAIL,41721.97,17141.62
K000188,HON. RON KIND,2009,2009Q4,PERSONNEL COMPENSATION,927466.91,212706.68
K000188,HON. RON KIND,2009,2009Q4,PERSONNEL BENEFITS,2215.99,0
K000188,HON. RON KIND,2009,2009Q4,TRAVEL,79151.04,22403.53
K000188,HON. RON KIND,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",90376.7,29620.4
K000188,HON. RON KIND,2009,2009Q4,PRINTING AND REPRODUCTION,33390.36,12920.89
K000188,HON. RON KIND,2009,2009Q4,OTHER SERVICES,48611.24,14128.24
K000188,HON. RON KIND,2009,2009Q4,SUPPLIES AND MATERIALS,18540.91,3274.63
K000188,HON. RON KIND,2009,2009Q4,EQUIPMENT,2959.86,660.75
K000210,HON. PETER T KING,2009,2009Q4,FRANKED MAIL,122189.44,59719.01
K000210,HON. PETER T KING,2009,2009Q4,PERSONNEL COMPENSATION,746548.07,192249.6
K000210,HON. PETER T KING,2009,2009Q4,PERSONNEL BENEFITS,795.27,0
K000210,HON. PETER T KING,2009,2009Q4,TRAVEL,15511.76,2326.28
K000210,HON. PETER T KING,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",84517.75,22056.38
K000210,HON. PETER T KING,2009,2009Q4,PRINTING AND REPRODUCTION,43766.61,9175.6
K000210,HON. PETER T KING,2009,2009Q4,OTHER SERVICES,58038.61,13520.94
K000210,HON. PETER T KING,2009,2009Q4,SUPPLIES AND MATERIALS,40769.09,17832.25
K000210,HON. PETER T KING,2009,2009Q4,EQUIPMENT,6363.76,2515.78
K000362,HON. STEVE KING,2009,2009Q4,FRANKED MAIL,19782.59,4211.01
K000362,HON. STEVE KING,2009,2009Q4,PERSONNEL COMPENSATION,890925.54,280475.93
K000362,HON. STEVE KING,2009,2009Q4,PERSONNEL BENEFITS,1020.02,0
K000362,HON. STEVE KING,2009,2009Q4,TRAVEL,147467.12,26157.34
K000362,HON. STEVE KING,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",80424.51,30596.78
K000362,HON. STEVE KING,2009,2009Q4,PRINTING AND REPRODUCTION,3559.54,1813.19
K000362,HON. STEVE KING,2009,2009Q4,OTHER SERVICES,35058.38,9929.63
K000362,HON. STEVE KING,2009,2009Q4,SUPPLIES AND MATERIALS,40814.02,14429.71
K000362,HON. STEVE KING,2009,2009Q4,EQUIPMENT,7196.8,1814.24
K000220,HON. JACK KINGSTON,2009,2009Q4,FRANKED MAIL,33584.55,21966.67
K000220,HON. JACK KINGSTON,2009,2009Q4,PERSONNEL COMPENSATION,848827.36,233592.36
K000220,HON. JACK KINGSTON,2009,2009Q4,PERSONNEL BENEFITS,-323.48,0
K000220,HON. JACK KINGSTON,2009,2009Q4,TRAVEL,107728.7,19168.77
K000220,HON. JACK KINGSTON,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",114470.48,30830.84
K000220,HON. JACK KINGSTON,2009,2009Q4,PRINTING AND REPRODUCTION,5115.8,618.4
K000220,HON. JACK KINGSTON,2009,2009Q4,OTHER SERVICES,70159.47,14319.23
K000220,HON. JACK KINGSTON,2009,2009Q4,SUPPLIES AND MATERIALS,51813.53,24493.12
K000220,HON. JACK KINGSTON,2009,2009Q4,EQUIPMENT,15888.68,5671.02
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,FRANKED MAIL,47125.4,2867.02
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,PERSONNEL COMPENSATION,936428.25,258417.12
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,PERSONNEL BENEFITS,482.78,0
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,TRAVEL,25240.66,4378.03
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",151435.26,43951.02
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,PRINTING AND REPRODUCTION,36151.97,763.05
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,OTHER SERVICES,68398.72,18751.72
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,SUPPLIES AND MATERIALS,40527.92,3745.61
K000360,HON. MARK STEVEN KIRK,2009,2009Q4,EQUIPMENT,5206.59,600
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,FRANKED MAIL,79512.81,48896
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,PERSONNEL COMPENSATION,708249.3,238876.83
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,PERSONNEL BENEFITS,1065.02,0
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,TRAVEL,65416.97,19113.54
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",88646.63,32543.75
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,PRINTING AND REPRODUCTION,33524.96,2986.49
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,OTHER SERVICES,45121.79,10478.96
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,SUPPLIES AND MATERIALS,30610.72,19581.59
K000368,HON. ANN KIRKPATRICK,2009,2009Q4,EQUIPMENT,6808.78,2890.96
K000369,HON. LARRY KISSELL,2009,2009Q4,FRANKED MAIL,71265.58,11933.85
K000369,HON. LARRY KISSELL,2009,2009Q4,PERSONNEL COMPENSATION,767247.86,194407.49
K000369,HON. LARRY KISSELL,2009,2009Q4,PERSONNEL BENEFITS,2256.9,0
K000369,HON. LARRY KISSELL,2009,2009Q4,TRAVEL,83263,23345.66
K000369,HON. LARRY KISSELL,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",111417.22,38912.22
K000369,HON. LARRY KISSELL,2009,2009Q4,PRINTING AND REPRODUCTION,89502.66,15700.8
K000369,HON. LARRY KISSELL,2009,2009Q4,OTHER SERVICES,66599.75,11703.96
K000369,HON. LARRY KISSELL,2009,2009Q4,SUPPLIES AND MATERIALS,32735.01,14464.23
K000369,HON. LARRY KISSELL,2009,2009Q4,EQUIPMENT,25410.03,14938.72
K000366,HON. RON KLEIN,2009,2009Q4,FRANKED MAIL,57378.02,1963.29
K000366,HON. RON KLEIN,2009,2009Q4,PERSONNEL COMPENSATION,873127.66,273689.74
K000366,HON. RON KLEIN,2009,2009Q4,PERSONNEL BENEFITS,1595.99,0
K000366,HON. RON KLEIN,2009,2009Q4,TRAVEL,48238.19,12464.88
K000366,HON. RON KLEIN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",121599.41,31358.7
K000366,HON. RON KLEIN,2009,2009Q4,PRINTING AND REPRODUCTION,94891.93,32323.21
K000366,HON. RON KLEIN,2009,2009Q4,OTHER SERVICES,49200.43,18609.28
K000366,HON. RON KLEIN,2009,2009Q4,SUPPLIES AND MATERIALS,20179.19,4104.77
K000366,HON. RON KLEIN,2009,2009Q4,EQUIPMENT,3785.59,345
K000363,HON. JOHN KLINE,2009,2009Q4,FRANKED MAIL,92942.59,39082.27
K000363,HON. JOHN KLINE,2009,2009Q4,PERSONNEL COMPENSATION,937963.22,255110.32
K000363,HON. JOHN KLINE,2009,2009Q4,TRAVEL,75801.69,17726.92
K000363,HON. JOHN KLINE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",77702.53,22267.9
K000363,HON. JOHN KLINE,2009,2009Q4,PRINTING AND REPRODUCTION,82721.46,49657.7
K000363,HON. JOHN KLINE,2009,2009Q4,OTHER SERVICES,64909.45,10752
K000363,HON. JOHN KLINE,2009,2009Q4,SUPPLIES AND MATERIALS,42542.28,14136.82
K000363,HON. JOHN KLINE,2009,2009Q4,EQUIPMENT,2513.37,0
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,FRANKED MAIL,81622.94,17130.49
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,PERSONNEL COMPENSATION,801002.72,236294.48
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,PERSONNEL BENEFITS,237.26,0
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,TRAVEL,71912.38,12406.25
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",57355.19,12768.85
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,PRINTING AND REPRODUCTION,168434.83,27182.34
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,OTHER SERVICES,67793.6,13678.96
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,SUPPLIES AND MATERIALS,28107.45,3415.01
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,EQUIPMENT,16779.24,4444.37
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,FRANKED MAIL,84093.53,39649.16
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,PERSONNEL COMPENSATION,763568.27,209891.65
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,PERSONNEL BENEFITS,1509.93,0
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,TRAVEL,30207.73,7554.81
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",109018.94,22508.9
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,PRINTING AND REPRODUCTION,73276.25,21014.42
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,OTHER SERVICES,54678.44,10355.56
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,SUPPLIES AND MATERIALS,44748.71,5087.54
K000371,HON. FRANK KRATOVIL JR.,2009,2009Q4,EQUIPMENT,17882.92,3884.8
K000336,HON. DENNIS J. KUCINICH,2009,2009Q4,FRANKED MAIL,6297.78,1249.11
K000336,HON. DENNIS J. KUCINICH,2009,2009Q4,PERSONNEL COMPENSATION,1085069.6,273564.28
K000336,HON. DENNIS J. KUCINICH,2009,2009Q4,TRAVEL,24658.65,3903.66
K000336,HON. DENNIS J. KUCINICH,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",108977.59,28518.03
K000336,HON. DENNIS J. KUCINICH,2009,2009Q4,PRINTING AND REPRODUCTION,1774.85,313.22
K000336,HON. DENNIS J. KUCINICH,2009,2009Q4,OTHER SERVICES,30979.75,7801.52
K000336,HON. DENNIS J. KUCINICH,2009,2009Q4,SUPPLIES AND MATERIALS,17271.41,7354.17
K000336,HON. DENNIS J. KUCINICH,2009,2009Q4,EQUIPMENT,5503.9,2263.9
L000564,HON. DOUG LAMBORN,2009,2009Q4,FRANKED MAIL,51248.45,1243.11
L000564,HON. DOUG LAMBORN,2009,2009Q4,PERSONNEL COMPENSATION,970936.83,306107.43
L000564,HON. DOUG LAMBORN,2009,2009Q4,PERSONNEL BENEFITS,2042.8,0
L000564,HON. DOUG LAMBORN,2009,2009Q4,TRAVEL,47133.17,13351.52
L000564,HON. DOUG LAMBORN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",113361.35,51422.37
L000564,HON. DOUG LAMBORN,2009,2009Q4,PRINTING AND REPRODUCTION,107767.26,19943.43
L000564,HON. DOUG LAMBORN,2009,2009Q4,OTHER SERVICES,51149.37,12694.44
L000564,HON. DOUG LAMBORN,2009,2009Q4,SUPPLIES AND MATERIALS,28527.47,14077.67
L000564,HON. DOUG LAMBORN,2009,2009Q4,EQUIPMENT,8346.5,6367.86
L000567,HON. LEONARD LANCE,2009,2009Q4,FRANKED MAIL,49250.95,1875.45
L000567,HON. LEONARD LANCE,2009,2009Q4,PERSONNEL COMPENSATION,902426.43,273161.13
L000567,HON. LEONARD LANCE,2009,2009Q4,TRAVEL,23228.55,6215.34
L000567,HON. LEONARD LANCE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",144490.63,31828.31
L000567,HON. LEONARD LANCE,2009,2009Q4,PRINTING AND REPRODUCTION,68824.68,27945.41
L000567,HON. LEONARD LANCE,2009,2009Q4,OTHER SERVICES,59220.42,11359.16
L000567,HON. LEONARD LANCE,2009,2009Q4,SUPPLIES AND MATERIALS,40422.82,3707.27
L000567,HON. LEONARD LANCE,2009,2009Q4,EQUIPMENT,9415.37,1703.79
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,FRANKED MAIL,2276.88,610.4
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,PERSONNEL COMPENSATION,1050375.17,330541.68
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,PERSONNEL BENEFITS,354.87,0
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,TRAVEL,35013.58,5488.39
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",129779.16,34555.25
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,PRINTING AND REPRODUCTION,7742.4,585.84
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,OTHER SERVICES,78127.03,9942
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,SUPPLIES AND MATERIALS,44169.07,20677.62
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,EQUIPMENT,3687.74,1567.29
L000560,HON. RICK LARSEN,2009,2009Q4,FRANKED MAIL,15732.25,8248.15
L000560,HON. RICK LARSEN,2009,2009Q4,PERSONNEL COMPENSATION,819245.9,209225
L000560,HON. RICK LARSEN,2009,2009Q4,PERSONNEL BENEFITS,1181.3,0
L000560,HON. RICK LARSEN,2009,2009Q4,TRAVEL,72959.43,8881.18
L000560,HON. RICK LARSEN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",107425.49,27604.43
L000560,HON. RICK LARSEN,2009,2009Q4,PRINTING AND REPRODUCTION,9358.01,6195
L000560,HON. RICK LARSEN,2009,2009Q4,OTHER SERVICES,50834.08,12711
L000560,HON. RICK LARSEN,2009,2009Q4,SUPPLIES AND MATERIALS,28849.33,3713.48
L000560,HON. RICK LARSEN,2009,2009Q4,EQUIPMENT,2621.95,441
L000557,HON. JOHN B. LARSON,2009,2009Q4,FRANKED MAIL,8179.57,670.33
L000557,HON. JOHN B. LARSON,2009,2009Q4,PERSONNEL COMPENSATION,1019799.72,304269.92
L000557,HON. JOHN B. LARSON,2009,2009Q4,PERSONNEL BENEFITS,1832.67,0
L000557,HON. JOHN B. LARSON,2009,2009Q4,TRAVEL,52095.3,13548.93
L000557,HON. JOHN B. LARSON,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",110627.17,32558.98
L000557,HON. JOHN B. LARSON,2009,2009Q4,PRINTING AND REPRODUCTION,3355.31,423.8
L000557,HON. JOHN B. LARSON,2009,2009Q4,OTHER SERVICES,62543.22,18453.7
L000557,HON. JOHN B. LARSON,2009,2009Q4,SUPPLIES AND MATERIALS,36685.07,13217.31
L000557,HON. JOHN B. LARSON,2009,2009Q4,EQUIPMENT,5013,1253.25
L000111,HON. TOM LATHAM,2009,2009Q4,FRANKED MAIL,50598.92,11183.46
L000111,HON. TOM LATHAM,2009,2009Q4,PERSONNEL COMPENSATION,847525.54,212659.83
L000111,HON. TOM LATHAM,2009,2009Q4,PERSONNEL BENEFITS,3633.03,0
L000111,HON. TOM LATHAM,2009,2009Q4,TRAVEL,45258.81,13280.93
L000111,HON. TOM LATHAM,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",104992.61,32488.03
L000111,HON. TOM LATHAM,2009,2009Q4,PRINTING AND REPRODUCTION,37941.76,232.68
L000111,HON. TOM LATHAM,2009,2009Q4,OTHER SERVICES,50997.85,12141.55
L000111,HON. TOM LATHAM,2009,2009Q4,SUPPLIES AND MATERIALS,54073.36,17633.21
L000111,HON. TOM LATHAM,2009,2009Q4,EQUIPMENT,12301.63,4158.85
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,FRANKED MAIL,5046.64,1458.57
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,PERSONNEL COMPENSATION,1043072.25,327602.44
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,PERSONNEL BENEFITS,1716.21,0
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,TRAVEL,16192.37,3193.39
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",87057.74,21218.88
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,PRINTING AND REPRODUCTION,13571.88,888.38
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,OTHER SERVICES,59196.82,19357
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,SUPPLIES AND MATERIALS,38623.49,26030.51
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,EQUIPMENT,6135.44,579
L000566,HON. ROBERT E. LATTA,2009,2009Q4,FRANKED MAIL,112795.44,51222.45
L000566,HON. ROBERT E. LATTA,2009,2009Q4,PERSONNEL COMPENSATION,753549.15,199374
L000566,HON. ROBERT E. LATTA,2009,2009Q4,PERSONNEL BENEFITS,1138.42,0
L000566,HON. ROBERT E. LATTA,2009,2009Q4,TRAVEL,68090.89,18851.6
L000566,HON. ROBERT E. LATTA,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",138493.2,79372.96
L000566,HON. ROBERT E. LATTA,2009,2009Q4,PRINTING AND REPRODUCTION,68640.56,2401.24
L000566,HON. ROBERT E. LATTA,2009,2009Q4,OTHER SERVICES,53861.77,8420
L000566,HON. ROBERT E. LATTA,2009,2009Q4,SUPPLIES AND MATERIALS,45264.82,14456.74
L000566,HON. ROBERT E. LATTA,2009,2009Q4,EQUIPMENT,44863.6,12218.63
L000551,HON. BARBARA LEE,2009,2009Q4,FRANKED MAIL,3930.13,332.35
L000551,HON. BARBARA LEE,2009,2009Q4,PERSONNEL COMPENSATION,1013047.65,309871.04
L000551,HON. BARBARA LEE,2009,2009Q4,PERSONNEL BENEFITS,5118.13,729.5
L000551,HON. BARBARA LEE,2009,2009Q4,TRAVEL,39308.43,9568.93
L000551,HON. BARBARA LEE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",140435.38,35589.49
L000551,HON. BARBARA LEE,2009,2009Q4,PRINTING AND REPRODUCTION,12155.57,3787.33
L000551,HON. BARBARA LEE,2009,2009Q4,OTHER SERVICES,70010.25,23640.61
L000551,HON. BARBARA LEE,2009,2009Q4,SUPPLIES AND MATERIALS,59698.16,13920.15
L000551,HON. BARBARA LEE,2009,2009Q4,EQUIPMENT,14628.78,2747.88
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,FRANKED MAIL,71623.02,13090.57
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,PERSONNEL COMPENSATION,786367.7,225025.93
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,PERSONNEL BENEFITS,121.82,0
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,TRAVEL,23545.17,6322.98
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",128188.46,39166.51
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,PRINTING AND REPRODUCTION,92316.03,26200.8
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,OTHER SERVICES,52611.99,9585.36
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,SUPPLIES AND MATERIALS,37208.7,6698.91
L000568,HON. CHRISTOPHER J. LEE,2009,2009Q4,EQUIPMENT,24661.5,8599.09
L000263,HON. SANDER M LEVIN,2009,2009Q4,FRANKED MAIL,49518.34,1078.59
L000263,HON. SANDER M LEVIN,2009,2009Q4,PERSONNEL COMPENSATION,1094174.76,302240.55
L000263,HON. SANDER M LEVIN,2009,2009Q4,PERSONNEL BENEFITS,1855.72,0
L000263,HON. SANDER M LEVIN,2009,2009Q4,TRAVEL,38909.3,9589.03
L000263,HON. SANDER M LEVIN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",104094.4,23126.27
L000263,HON. SANDER M LEVIN,2009,2009Q4,PRINTING AND REPRODUCTION,22201.75,10952.24
L000263,HON. SANDER M LEVIN,2009,2009Q4,OTHER SERVICES,35921.16,14223.48
L000263,HON. SANDER M LEVIN,2009,2009Q4,SUPPLIES AND MATERIALS,24727.75,6076.46
L000263,HON. SANDER M LEVIN,2009,2009Q4,EQUIPMENT,2841.13,637.26
L000274,HON. JERRY LEWIS,2009,2009Q4,FRANKED MAIL,4720.21,725.16
L000274,HON. JERRY LEWIS,2009,2009Q4,PERSONNEL COMPENSATION,1121171.96,382406.64
L000274,HON. JERRY LEWIS,2009,2009Q4,PERSONNEL BENEFITS,1134.92,0
L000274,HON. JERRY LEWIS,2009,2009Q4,TRAVEL,27356.88,25
L000274,HON. JERRY LEWIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",88976.12,24389.06
L000274,HON. JERRY LEWIS,2009,2009Q4,PRINTING AND REPRODUCTION,1974.33,244.73
L000274,HON. JERRY LEWIS,2009,2009Q4,OTHER SERVICES,44207.5,11435.5
L000274,HON. JERRY LEWIS,2009,2009Q4,SUPPLIES AND MATERIALS,36529.59,5480.4
L000274,HON. JERRY LEWIS,2009,2009Q4,EQUIPMENT,10724.76,3030.61
L000287,HON. JOHN LEWIS,2009,2009Q4,FRANKED MAIL,1605.04,365.58
L000287,HON. JOHN LEWIS,2009,2009Q4,PERSONNEL COMPENSATION,1006286.67,289364.78
L000287,HON. JOHN LEWIS,2009,2009Q4,PERSONNEL BENEFITS,1699.91,0
L000287,HON. JOHN LEWIS,2009,2009Q4,TRAVEL,36078.61,10927.77
L000287,HON. JOHN LEWIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",135945.91,33164.07
L000287,HON. JOHN LEWIS,2009,2009Q4,PRINTING AND REPRODUCTION,5017.43,1927.7
L000287,HON. JOHN LEWIS,2009,2009Q4,OTHER SERVICES,48424,12376
L000287,HON. JOHN LEWIS,2009,2009Q4,SUPPLIES AND MATERIALS,48310.71,10737.88
L000287,HON. JOHN LEWIS,2009,2009Q4,EQUIPMENT,13927.48,3921.99
L000321,HON. JOHN LINDER,2009,2009Q4,FRANKED MAIL,5388.08,980.36
L000321,HON. JOHN LINDER,2009,2009Q4,PERSONNEL COMPENSATION,1045887.65,325966.71
L000321,HON. JOHN LINDER,2009,2009Q4,PERSONNEL BENEFITS,1617.42,0
L000321,HON. JOHN LINDER,2009,2009Q4,TRAVEL,39190.2,9026.39
L000321,HON. JOHN LINDER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",49724.87,13981.15
L000321,HON. JOHN LINDER,2009,2009Q4,PRINTING AND REPRODUCTION,3498.22,143.7
