BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
K000220,HON. JACK KINGSTON,2013,2013Q2,FRANKED MAIL,"6,419.70","3,867.93"
K000220,HON. JACK KINGSTON,2013,2013Q2,PERSONNEL COMPENSATION,"371,457.30","179,594.71"
K000220,HON. JACK KINGSTON,2013,2013Q2,TRAVEL,"18,425.89","10,673.57"
K000220,HON. JACK KINGSTON,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","34,541.13","18,577.14"
K000220,HON. JACK KINGSTON,2013,2013Q2,PRINTING AND REPRODUCTION,995.45,620.59
K000220,HON. JACK KINGSTON,2013,2013Q2,OTHER SERVICES,"33,280.14","15,757.07"
K000220,HON. JACK KINGSTON,2013,2013Q2,SUPPLIES AND MATERIALS,"5,071.19","3,473.72"
K000220,HON. JACK KINGSTON,2013,2013Q2,EQUIPMENT,"3,210.00",285.00
K000378,HON. ADAM KINZINGER,2013,2013Q2,FRANKED MAIL,"1,399.68",632.94
K000378,HON. ADAM KINZINGER,2013,2013Q2,PERSONNEL COMPENSATION,"385,113.83","191,799.98"
K000378,HON. ADAM KINZINGER,2013,2013Q2,TRAVEL,"34,674.11","21,024.43"
K000378,HON. ADAM KINZINGER,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","39,009.06","19,581.06"
K000378,HON. ADAM KINZINGER,2013,2013Q2,PRINTING AND REPRODUCTION,"1,353.61","1,195.31"
K000378,HON. ADAM KINZINGER,2013,2013Q2,OTHER SERVICES,"22,813.88","11,175.00"
K000378,HON. ADAM KINZINGER,2013,2013Q2,SUPPLIES AND MATERIALS,"2,013.00",114.25
K000378,HON. ADAM KINZINGER,2013,2013Q2,EQUIPMENT,"2,299.38","1,022.39"
K000368,HON. ANN KIRKPATRICK,2013,2013Q2,FRANKED MAIL,"2,004.44","1,119.05"
K000368,HON. ANN KIRKPATRICK,2013,2013Q2,PERSONNEL COMPENSATION,"365,708.35","197,591.67"
K000368,HON. ANN KIRKPATRICK,2013,2013Q2,TRAVEL,"13,185.45","7,337.79"
K000368,HON. ANN KIRKPATRICK,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","29,391.64","15,688.85"
K000368,HON. ANN KIRKPATRICK,2013,2013Q2,PRINTING AND REPRODUCTION,"6,192.21","4,036.00"
K000368,HON. ANN KIRKPATRICK,2013,2013Q2,OTHER SERVICES,"13,330.24","7,256.29"
K000368,HON. ANN KIRKPATRICK,2013,2013Q2,SUPPLIES AND MATERIALS,"5,574.66","3,651.96"
K000368,HON. ANN KIRKPATRICK,2013,2013Q2,EQUIPMENT,957.30,-388.46
K000363,HON. JOHN KLINE,2013,2013Q2,FRANKED MAIL,"12,834.08","11,522.24"
K000363,HON. JOHN KLINE,2013,2013Q2,PERSONNEL COMPENSATION,"417,184.88","202,432.00"
K000363,HON. JOHN KLINE,2013,2013Q2,TRAVEL,"18,313.35","12,198.69"
K000363,HON. JOHN KLINE,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","40,033.26","22,233.47"
K000363,HON. JOHN KLINE,2013,2013Q2,PRINTING AND REPRODUCTION,730.17,122.60
K000363,HON. JOHN KLINE,2013,2013Q2,OTHER SERVICES,"26,226.00","13,113.00"
K000363,HON. JOHN KLINE,2013,2013Q2,SUPPLIES AND MATERIALS,"8,423.91","6,127.74"
K000363,HON. JOHN KLINE,2013,2013Q2,EQUIPMENT,428.40,214.20
K000382,HON. ANN M. KUSTER,2013,2013Q2,FRANKED MAIL,"1,429.34","1,238.15"
K000382,HON. ANN M. KUSTER,2013,2013Q2,PERSONNEL COMPENSATION,"361,591.17","187,827.28"
K000382,HON. ANN M. KUSTER,2013,2013Q2,TRAVEL,"18,123.95","11,290.27"
K000382,HON. ANN M. KUSTER,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","40,157.03","23,045.00"
K000382,HON. ANN M. KUSTER,2013,2013Q2,PRINTING AND REPRODUCTION,"1,715.29",591.65
K000382,HON. ANN M. KUSTER,2013,2013Q2,OTHER SERVICES,"12,554.00","6,899.00"
K000382,HON. ANN M. KUSTER,2013,2013Q2,SUPPLIES AND MATERIALS,"19,995.68","4,679.39"
K000382,HON. ANN M. KUSTER,2013,2013Q2,EQUIPMENT,"2,796.76","1,995.88"
L000573,HON. RAUL R. LABRADOR,2013,2013Q2,FRANKED MAIL,"1,906.75","1,060.67"
L000573,HON. RAUL R. LABRADOR,2013,2013Q2,PERSONNEL COMPENSATION,"408,938.50","207,572.45"
L000573,HON. RAUL R. LABRADOR,2013,2013Q2,TRAVEL,"29,360.65","17,662.23"
L000573,HON. RAUL R. LABRADOR,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","32,818.90","17,563.75"
L000573,HON. RAUL R. LABRADOR,2013,2013Q2,PRINTING AND REPRODUCTION,452.49,314.54
L000573,HON. RAUL R. LABRADOR,2013,2013Q2,OTHER SERVICES,"27,907.40","11,070.02"
L000573,HON. RAUL R. LABRADOR,2013,2013Q2,SUPPLIES AND MATERIALS,"3,545.68","2,360.07"
L000573,HON. RAUL R. LABRADOR,2013,2013Q2,EQUIPMENT,981.48,490.74
L000578,HON. DOUG LAMALFA,2013,2013Q2,FRANKED MAIL,"1,426.76",769.58
L000578,HON. DOUG LAMALFA,2013,2013Q2,PERSONNEL COMPENSATION,"395,354.99","211,341.09"
L000578,HON. DOUG LAMALFA,2013,2013Q2,TRAVEL,"49,782.11","38,237.54"
L000578,HON. DOUG LAMALFA,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","23,156.75","12,598.53"
L000578,HON. DOUG LAMALFA,2013,2013Q2,PRINTING AND REPRODUCTION,"2,534.76",777.93
L000578,HON. DOUG LAMALFA,2013,2013Q2,OTHER SERVICES,"22,187.00","11,307.00"
L000578,HON. DOUG LAMALFA,2013,2013Q2,SUPPLIES AND MATERIALS,"5,994.70","3,348.49"
L000578,HON. DOUG LAMALFA,2013,2013Q2,EQUIPMENT,"1,585.55",772.74
L000564,HON. DOUG LAMBORN,2013,2013Q2,FRANKED MAIL,478.00,283.58
L000564,HON. DOUG LAMBORN,2013,2013Q2,PERSONNEL COMPENSATION,"452,968.64","237,368.25"
L000564,HON. DOUG LAMBORN,2013,2013Q2,TRAVEL,"17,449.88","10,644.02"
L000564,HON. DOUG LAMBORN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","44,757.99","25,647.97"
L000564,HON. DOUG LAMBORN,2013,2013Q2,PRINTING AND REPRODUCTION,"1,381.21",924.38
L000564,HON. DOUG LAMBORN,2013,2013Q2,OTHER SERVICES,"25,541.40","14,633.50"
L000564,HON. DOUG LAMBORN,2013,2013Q2,SUPPLIES AND MATERIALS,"5,251.52","3,400.91"
L000564,HON. DOUG LAMBORN,2013,2013Q2,EQUIPMENT,984.00,492.00
L000567,HON. LEONARD LANCE,2013,2013Q2,FRANKED MAIL,889.92,869.54
L000567,HON. LEONARD LANCE,2013,2013Q2,PERSONNEL COMPENSATION,"401,700.05","198,026.50"
L000567,HON. LEONARD LANCE,2013,2013Q2,TRAVEL,"18,438.24","11,383.71"
L000567,HON. LEONARD LANCE,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","50,325.35","27,821.82"
L000567,HON. LEONARD LANCE,2013,2013Q2,PRINTING AND REPRODUCTION,"1,419.78",67.95
L000567,HON. LEONARD LANCE,2013,2013Q2,OTHER SERVICES,"32,317.71","19,017.61"
L000567,HON. LEONARD LANCE,2013,2013Q2,SUPPLIES AND MATERIALS,"9,707.75","4,814.51"
L000567,HON. LEONARD LANCE,2013,2013Q2,EQUIPMENT,"1,719.00",859.50
L000559,HON. JAMES R. LANGEVIN,2013,2013Q2,FRANKED MAIL,751.81,517.33
L000559,HON. JAMES R. LANGEVIN,2013,2013Q2,PERSONNEL COMPENSATION,"478,047.87","238,216.74"
L000559,HON. JAMES R. LANGEVIN,2013,2013Q2,TRAVEL,"13,826.63","5,821.42"
L000559,HON. JAMES R. LANGEVIN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","57,201.11","28,511.91"
L000559,HON. JAMES R. LANGEVIN,2013,2013Q2,PRINTING AND REPRODUCTION,920.58,409.80
L000559,HON. JAMES R. LANGEVIN,2013,2013Q2,OTHER SERVICES,"11,310.00","5,655.00"
L000559,HON. JAMES R. LANGEVIN,2013,2013Q2,SUPPLIES AND MATERIALS,"6,439.47","3,882.16"
L000559,HON. JAMES R. LANGEVIN,2013,2013Q2,EQUIPMENT,"1,177.98",588.99
L000575,HON. JAMES LANKFORD,2013,2013Q2,FRANKED MAIL,851.46,547.60
L000575,HON. JAMES LANKFORD,2013,2013Q2,PERSONNEL COMPENSATION,"366,011.72","188,650.02"
L000575,HON. JAMES LANKFORD,2013,2013Q2,TRAVEL,"27,776.03","19,268.77"
L000575,HON. JAMES LANKFORD,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","34,027.10","31,511.04"
L000575,HON. JAMES LANKFORD,2013,2013Q2,PRINTING AND REPRODUCTION,43.20,3.20
L000575,HON. JAMES LANKFORD,2013,2013Q2,OTHER SERVICES,"17,510.00","8,855.00"
L000575,HON. JAMES LANKFORD,2013,2013Q2,SUPPLIES AND MATERIALS,"2,700.16",858.32
L000575,HON. JAMES LANKFORD,2013,2013Q2,EQUIPMENT,821.54,528.25
L000560,HON. RICK LARSEN,2013,2013Q2,FRANKED MAIL,"1,913.02","1,274.42"
L000560,HON. RICK LARSEN,2013,2013Q2,PERSONNEL COMPENSATION,"447,154.24","228,587.54"
L000560,HON. RICK LARSEN,2013,2013Q2,TRAVEL,"14,120.92","8,621.69"
L000560,HON. RICK LARSEN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","50,687.86","25,465.03"
L000560,HON. RICK LARSEN,2013,2013Q2,PRINTING AND REPRODUCTION,344.94,273.64
L000560,HON. RICK LARSEN,2013,2013Q2,OTHER SERVICES,"20,509.00","12,042.00"
L000560,HON. RICK LARSEN,2013,2013Q2,SUPPLIES AND MATERIALS,"2,343.80","1,299.58"
L000560,HON. RICK LARSEN,2013,2013Q2,EQUIPMENT,720.00,360.00
L000557,HON. JOHN B. LARSON,2013,2013Q2,FRANKED MAIL,553.93,454.09
L000557,HON. JOHN B. LARSON,2013,2013Q2,PERSONNEL COMPENSATION,"516,828.23","238,791.48"
L000557,HON. JOHN B. LARSON,2013,2013Q2,TRAVEL,"13,960.02","6,950.30"
L000557,HON. JOHN B. LARSON,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","44,113.33","19,341.08"
L000557,HON. JOHN B. LARSON,2013,2013Q2,PRINTING AND REPRODUCTION,"1,783.08",432.18
L000557,HON. JOHN B. LARSON,2013,2013Q2,OTHER SERVICES,"14,668.32","8,617.58"
L000557,HON. JOHN B. LARSON,2013,2013Q2,SUPPLIES AND MATERIALS,"9,634.20","7,178.41"
L000557,HON. JOHN B. LARSON,2013,2013Q2,EQUIPMENT,964.00,562.00
L000111,HON. TOM LATHAM,2013,2013Q2,FRANKED MAIL,"10,364.66","5,608.07"
L000111,HON. TOM LATHAM,2013,2013Q2,PERSONNEL COMPENSATION,"390,925.34","198,162.24"
L000111,HON. TOM LATHAM,2013,2013Q2,TRAVEL,"11,949.63","10,888.07"
L000111,HON. TOM LATHAM,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","47,484.68","23,407.54"
L000111,HON. TOM LATHAM,2013,2013Q2,PRINTING AND REPRODUCTION,"1,406.60","1,262.63"
L000111,HON. TOM LATHAM,2013,2013Q2,OTHER SERVICES,"25,075.00","13,790.00"
L000111,HON. TOM LATHAM,2013,2013Q2,SUPPLIES AND MATERIALS,"6,176.54",575.71
L000111,HON. TOM LATHAM,2013,2013Q2,EQUIPMENT,"4,030.00","2,012.58"
L000566,HON. ROBERT E. LATTA,2013,2013Q2,FRANKED MAIL,"5,926.29","3,984.52"
L000566,HON. ROBERT E. LATTA,2013,2013Q2,PERSONNEL COMPENSATION,"454,068.85","227,177.77"
L000566,HON. ROBERT E. LATTA,2013,2013Q2,TRAVEL,"26,595.24","15,035.22"
L000566,HON. ROBERT E. LATTA,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","48,508.78","31,551.74"
L000566,HON. ROBERT E. LATTA,2013,2013Q2,PRINTING AND REPRODUCTION,"2,108.07","1,869.52"
L000566,HON. ROBERT E. LATTA,2013,2013Q2,OTHER SERVICES,"32,204.34","25,155.00"
L000566,HON. ROBERT E. LATTA,2013,2013Q2,SUPPLIES AND MATERIALS,"19,265.70","14,732.84"
L000566,HON. ROBERT E. LATTA,2013,2013Q2,EQUIPMENT,"2,736.00","1,368.00"
L000551,HON. BARBARA LEE,2013,2013Q2,FRANKED MAIL,"1,073.78",666.98
L000551,HON. BARBARA LEE,2013,2013Q2,PERSONNEL COMPENSATION,"474,313.96","239,789.48"
L000551,HON. BARBARA LEE,2013,2013Q2,TRAVEL,"13,877.93","8,836.18"
L000551,HON. BARBARA LEE,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","72,258.37","37,340.84"
L000551,HON. BARBARA LEE,2013,2013Q2,PRINTING AND REPRODUCTION,"4,021.55","2,914.90"
L000551,HON. BARBARA LEE,2013,2013Q2,OTHER SERVICES,"22,555.76","13,021.57"
L000551,HON. BARBARA LEE,2013,2013Q2,SUPPLIES AND MATERIALS,"8,116.79","5,540.30"
L000551,HON. BARBARA LEE,2013,2013Q2,EQUIPMENT,"1,247.40",623.70
L000263,HON. SANDER M. LEVIN,2013,2013Q2,FRANKED MAIL,"1,155.67",687.62
L000263,HON. SANDER M. LEVIN,2013,2013Q2,PERSONNEL COMPENSATION,"507,693.44","260,430.01"
L000263,HON. SANDER M. LEVIN,2013,2013Q2,TRAVEL,"19,407.61","13,372.42"
L000263,HON. SANDER M. LEVIN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","38,093.61","21,017.23"
L000263,HON. SANDER M. LEVIN,2013,2013Q2,PRINTING AND REPRODUCTION,222.59,203.39
L000263,HON. SANDER M. LEVIN,2013,2013Q2,OTHER SERVICES,"14,520.53","7,335.53"
L000263,HON. SANDER M. LEVIN,2013,2013Q2,SUPPLIES AND MATERIALS,"6,317.97","4,314.77"
L000263,HON. SANDER M. LEVIN,2013,2013Q2,EQUIPMENT,"1,464.00",732.00
L000287,HON. JOHN LEWIS,2013,2013Q2,FRANKED MAIL,"1,201.80",826.99
L000287,HON. JOHN LEWIS,2013,2013Q2,PERSONNEL COMPENSATION,"441,446.29","223,155.94"
L000287,HON. JOHN LEWIS,2013,2013Q2,TRAVEL,"11,218.10","7,134.43"
L000287,HON. JOHN LEWIS,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","45,381.02","37,959.75"
L000287,HON. JOHN LEWIS,2013,2013Q2,PRINTING AND REPRODUCTION,"1,350.42",950.47
L000287,HON. JOHN LEWIS,2013,2013Q2,OTHER SERVICES,"11,310.00","5,655.00"
L000287,HON. JOHN LEWIS,2013,2013Q2,SUPPLIES AND MATERIALS,"27,937.10","7,415.62"
L000287,HON. JOHN LEWIS,2013,2013Q2,EQUIPMENT,"2,795.89","1,472.49"
L000563,HON. DANIEL LIPINSKI,2013,2013Q2,FRANKED MAIL,"33,799.36","20,341.96"
L000563,HON. DANIEL LIPINSKI,2013,2013Q2,PERSONNEL COMPENSATION,"412,158.30","203,291.66"
L000563,HON. DANIEL LIPINSKI,2013,2013Q2,TRAVEL,"9,646.87","5,155.10"
L000563,HON. DANIEL LIPINSKI,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","61,858.72","33,335.13"
L000563,HON. DANIEL LIPINSKI,2013,2013Q2,PRINTING AND REPRODUCTION,"14,488.04","1,060.84"
L000563,HON. DANIEL LIPINSKI,2013,2013Q2,OTHER SERVICES,"11,310.80","6,135.79"
L000563,HON. DANIEL LIPINSKI,2013,2013Q2,SUPPLIES AND MATERIALS,"7,737.58","4,843.54"
L000563,HON. DANIEL LIPINSKI,2013,2013Q2,EQUIPMENT,"2,500.08","1,250.04"
L000554,HON. FRANK A. LOBIONDO,2013,2013Q2,FRANKED MAIL,"1,313.04",828.07
L000554,HON. FRANK A. LOBIONDO,2013,2013Q2,PERSONNEL COMPENSATION,"506,892.71","254,236.11"
L000554,HON. FRANK A. LOBIONDO,2013,2013Q2,TRAVEL,"7,822.31","3,772.99"
L000554,HON. FRANK A. LOBIONDO,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","29,485.80","15,309.21"
L000554,HON. FRANK A. LOBIONDO,2013,2013Q2,PRINTING AND REPRODUCTION,"1,382.07",765.42
L000554,HON. FRANK A. LOBIONDO,2013,2013Q2,OTHER SERVICES,"17,460.58","8,580.00"
L000554,HON. FRANK A. LOBIONDO,2013,2013Q2,SUPPLIES AND MATERIALS,"2,892.85",895.26
L000554,HON. FRANK A. LOBIONDO,2013,2013Q2,EQUIPMENT,"1,470.00",735.00
L000565,HON. DAVID LOEBSACK,2013,2013Q2,FRANKED MAIL,"1,335.97",799.92
L000565,HON. DAVID LOEBSACK,2013,2013Q2,PERSONNEL COMPENSATION,"448,177.27","222,938.92"
L000565,HON. DAVID LOEBSACK,2013,2013Q2,TRAVEL,"30,823.96","21,437.33"
L000565,HON. DAVID LOEBSACK,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","40,649.13","19,833.63"
L000565,HON. DAVID LOEBSACK,2013,2013Q2,PRINTING AND REPRODUCTION,"2,644.30","2,187.90"
L000565,HON. DAVID LOEBSACK,2013,2013Q2,OTHER SERVICES,"16,665.68","8,650.68"
L000565,HON. DAVID LOEBSACK,2013,2013Q2,SUPPLIES AND MATERIALS,"4,635.00","2,295.46"
L000565,HON. DAVID LOEBSACK,2013,2013Q2,EQUIPMENT,"1,647.54",823.77
L000397,HON. ZOE LOFGREN,2013,2013Q2,FRANKED MAIL,419.77,377.51
L000397,HON. ZOE LOFGREN,2013,2013Q2,PERSONNEL COMPENSATION,"521,345.94","262,719.60"
L000397,HON. ZOE LOFGREN,2013,2013Q2,TRAVEL,"6,934.57","5,438.24"
L000397,HON. ZOE LOFGREN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","38,954.87","20,449.87"
L000397,HON. ZOE LOFGREN,2013,2013Q2,PRINTING AND REPRODUCTION,"1,033.13","1,023.53"
L000397,HON. ZOE LOFGREN,2013,2013Q2,OTHER SERVICES,"29,547.68","15,932.68"
L000397,HON. ZOE LOFGREN,2013,2013Q2,SUPPLIES AND MATERIALS,"4,673.37","1,778.53"
L000397,HON. ZOE LOFGREN,2013,2013Q2,EQUIPMENT,"2,499.48","1,249.74"
L000576,HON. BILLY LONG,2013,2013Q2,FRANKED MAIL,959.00,556.73
L000576,HON. BILLY LONG,2013,2013Q2,PERSONNEL COMPENSATION,"478,177.74","239,938.88"
L000576,HON. BILLY LONG,2013,2013Q2,TRAVEL,"12,770.92","9,541.30"
L000576,HON. BILLY LONG,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","32,331.60","17,702.55"
L000576,HON. BILLY LONG,2013,2013Q2,PRINTING AND REPRODUCTION,"11,491.65","10,315.26"
L000576,HON. BILLY LONG,2013,2013Q2,OTHER SERVICES,"29,087.50","14,935.00"
L000576,HON. BILLY LONG,2013,2013Q2,SUPPLIES AND MATERIALS,"8,003.67","2,487.50"
L000576,HON. BILLY LONG,2013,2013Q2,EQUIPMENT,"1,784.98","1,207.99"
L000579,HON. ALAN S. LOWENTHAL,2013,2013Q2,FRANKED MAIL,"3,035.86","2,761.90"
L000579,HON. ALAN S. LOWENTHAL,2013,2013Q2,PERSONNEL COMPENSATION,"456,057.03","245,381.43"
L000579,HON. ALAN S. LOWENTHAL,2013,2013Q2,TRAVEL,"13,678.33","11,514.95"
L000579,HON. ALAN S. LOWENTHAL,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","42,164.77","23,042.80"
L000579,HON. ALAN S. LOWENTHAL,2013,2013Q2,PRINTING AND REPRODUCTION,"11,137.62","8,123.55"
L000579,HON. ALAN S. LOWENTHAL,2013,2013Q2,OTHER SERVICES,"19,143.98","9,624.98"
L000579,HON. ALAN S. LOWENTHAL,2013,2013Q2,SUPPLIES AND MATERIALS,"14,613.00","8,421.95"
L000579,HON. ALAN S. LOWENTHAL,2013,2013Q2,EQUIPMENT,"5,206.77","4,110.89"
L000480,HON. NITA N. LOWEY,2013,2013Q2,FRANKED MAIL,"2,519.46","1,799.77"
L000480,HON. NITA N. LOWEY,2013,2013Q2,PERSONNEL COMPENSATION,"391,971.53","193,878.63"
L000480,HON. NITA N. LOWEY,2013,2013Q2,TRAVEL,"6,839.00","4,581.44"
L000480,HON. NITA N. LOWEY,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","79,550.41","33,422.60"
L000480,HON. NITA N. LOWEY,2013,2013Q2,PRINTING AND REPRODUCTION,860.71,430.26
L000480,HON. NITA N. LOWEY,2013,2013Q2,OTHER SERVICES,"29,415.63","18,628.63"
L000480,HON. NITA N. LOWEY,2013,2013Q2,SUPPLIES AND MATERIALS,"11,797.71","9,439.59"
L000480,HON. NITA N. LOWEY,2013,2013Q2,EQUIPMENT,"6,370.84","4,789.24"
L000491,HON. FRANK D. LUCAS,2013,2013Q2,FRANKED MAIL,"13,678.97","12,941.74"
L000491,HON. FRANK D. LUCAS,2013,2013Q2,PERSONNEL COMPENSATION,"422,296.59","210,902.76"
L000491,HON. FRANK D. LUCAS,2013,2013Q2,TRAVEL,"46,663.05","25,543.52"
L000491,HON. FRANK D. LUCAS,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","46,175.22","24,463.01"
L000491,HON. FRANK D. LUCAS,2013,2013Q2,PRINTING AND REPRODUCTION,"11,188.66","11,103.81"
L000491,HON. FRANK D. LUCAS,2013,2013Q2,OTHER SERVICES,"21,347.42","10,740.00"
L000491,HON. FRANK D. LUCAS,2013,2013Q2,SUPPLIES AND MATERIALS,"5,248.12","4,168.16"
L000491,HON. FRANK D. LUCAS,2013,2013Q2,EQUIPMENT,266.17,146.17
L000569,HON. BLAINE LUETKEMEYER,2013,2013Q2,FRANKED MAIL,"5,869.97","2,746.95"
L000569,HON. BLAINE LUETKEMEYER,2013,2013Q2,PERSONNEL COMPENSATION,"429,233.32","219,500.00"
L000569,HON. BLAINE LUETKEMEYER,2013,2013Q2,TRAVEL,"19,420.84","12,772.83"
L000569,HON. BLAINE LUETKEMEYER,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","39,401.97","22,327.13"
L000569,HON. BLAINE LUETKEMEYER,2013,2013Q2,PRINTING AND REPRODUCTION,"2,314.25","1,787.16"
L000569,HON. BLAINE LUETKEMEYER,2013,2013Q2,OTHER SERVICES,"20,240.16","10,694.16"
L000569,HON. BLAINE LUETKEMEYER,2013,2013Q2,SUPPLIES AND MATERIALS,"3,117.18","1,191.73"
L000569,HON. BLAINE LUETKEMEYER,2013,2013Q2,EQUIPMENT,774.00,387.00
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q2,FRANKED MAIL,182.85,108.53
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q2,PERSONNEL COMPENSATION,"380,328.36","211,600.85"
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q2,TRAVEL,"12,807.26","9,491.34"
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","33,592.48","17,337.04"
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q2,PRINTING AND REPRODUCTION,"2,071.26","1,718.86"
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q2,OTHER SERVICES,"12,160.00","6,055.00"
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q2,SUPPLIES AND MATERIALS,"8,343.31","6,103.10"
L000580,HON. MICHELLE LUJAN GRISHAM,2013,2013Q2,EQUIPMENT,"1,131.78",565.89
L000570,HON. BEN RAY LUJAN,2013,2013Q2,FRANKED MAIL,"1,161.96",996.95
L000570,HON. BEN RAY LUJAN,2013,2013Q2,PERSONNEL COMPENSATION,"477,461.46","242,763.32"
L000570,HON. BEN RAY LUJAN,2013,2013Q2,TRAVEL,"13,889.36","4,591.20"
L000570,HON. BEN RAY LUJAN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","35,332.07","20,268.70"
L000570,HON. BEN RAY LUJAN,2013,2013Q2,PRINTING AND REPRODUCTION,372.52,276.19
L000570,HON. BEN RAY LUJAN,2013,2013Q2,OTHER SERVICES,"20,889.24","12,046.37"
L000570,HON. BEN RAY LUJAN,2013,2013Q2,SUPPLIES AND MATERIALS,"1,541.44","1,041.38"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q2,FRANKED MAIL,"1,770.88","1,374.06"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q2,PERSONNEL COMPENSATION,"478,971.15","242,146.69"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q2,TRAVEL,"28,600.78","16,234.20"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","31,886.42","16,838.13"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q2,PRINTING AND REPRODUCTION,339.59,126.63
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q2,OTHER SERVICES,"28,532.88","15,661.43"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q2,SUPPLIES AND MATERIALS,"5,752.07","1,473.91"
L000571,HON. CYNTHIA M. LUMMIS,2013,2013Q2,EQUIPMENT,"4,104.80","3,951.80"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q2,FRANKED MAIL,"1,145.04",426.84
L000562,HON. STEPHEN F. LYNCH,2013,2013Q2,PERSONNEL COMPENSATION,"513,026.89","261,423.78"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q2,TRAVEL,"8,856.63","6,550.33"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","66,677.31","35,724.97"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q2,PRINTING AND REPRODUCTION,776.40,394.20
L000562,HON. STEPHEN F. LYNCH,2013,2013Q2,OTHER SERVICES,"21,456.00","10,728.00"
L000562,HON. STEPHEN F. LYNCH,2013,2013Q2,SUPPLIES AND MATERIALS,"2,043.31",909.14
L000562,HON. STEPHEN F. LYNCH,2013,2013Q2,EQUIPMENT,"1,947.98",941.66
M001171,HON. DANIEL B. MAFFEI,2013,2013Q2,FRANKED MAIL,"2,562.24","2,501.70"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q2,PERSONNEL COMPENSATION,"325,345.55","173,081.67"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q2,TRAVEL,"12,250.12","9,118.50"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","46,332.86","27,594.44"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q2,PRINTING AND REPRODUCTION,"1,377.41",989.71
M001171,HON. DANIEL B. MAFFEI,2013,2013Q2,OTHER SERVICES,"20,724.00","9,519.00"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q2,SUPPLIES AND MATERIALS,"9,239.76","5,178.81"
M001171,HON. DANIEL B. MAFFEI,2013,2013Q2,EQUIPMENT,"3,226.11","1,606.53"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q2,FRANKED MAIL,"1,021.70",826.57
M000087,HON. CAROLYN B. MALONEY,2013,2013Q2,PERSONNEL COMPENSATION,"522,987.62","257,302.72"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q2,TRAVEL,"9,097.48","7,446.17"
M000087,HON. CAROLYN B. MALONEY,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","62,563.73","56,276.83"
