BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
J000255,HON. WALTER B. JONES,2012,2012Q2,OTHER SERVICES,18545.1,6458.55
J000255,HON. WALTER B. JONES,2012,2012Q2,SUPPLIES AND MATERIALS,4639.46,2391.81
J000255,HON. WALTER B. JONES,2012,2012Q2,EQUIPMENT,1296,648
J000289,HON. JIM JORDAN,2012,2012Q2,FRANKED MAIL,823.82,18.11
J000289,HON. JIM JORDAN,2012,2012Q2,PERSONNEL COMPENSATION,306001.64,147901.37
J000289,HON. JIM JORDAN,2012,2012Q2,TRAVEL,16128.69,7816.52
J000289,HON. JIM JORDAN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",39008.13,24860.48
J000289,HON. JIM JORDAN,2012,2012Q2,PRINTING AND REPRODUCTION,465.95,338.35
J000289,HON. JIM JORDAN,2012,2012Q2,OTHER SERVICES,37014.99,13210.18
J000289,HON. JIM JORDAN,2012,2012Q2,SUPPLIES AND MATERIALS,5513.04,2604.15
J000289,HON. JIM JORDAN,2012,2012Q2,EQUIPMENT,14316.62,13508.6
K000009,HON. MARCY KAPTUR,2012,2012Q2,FRANKED MAIL,2689.69,1515.18
K000009,HON. MARCY KAPTUR,2012,2012Q2,PERSONNEL COMPENSATION,446305.36,229579.38
K000009,HON. MARCY KAPTUR,2012,2012Q2,TRAVEL,24191.87,17652.52
K000009,HON. MARCY KAPTUR,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",44750.69,23540.31
K000009,HON. MARCY KAPTUR,2012,2012Q2,PRINTING AND REPRODUCTION,4248.74,2278.94
K000009,HON. MARCY KAPTUR,2012,2012Q2,OTHER SERVICES,10712.03,5340
K000009,HON. MARCY KAPTUR,2012,2012Q2,SUPPLIES AND MATERIALS,7807.32,5759.21
K000009,HON. MARCY KAPTUR,2012,2012Q2,EQUIPMENT,1205.98,617.4
K000375,HON. WILLIAM R. KEATING,2012,2012Q2,FRANKED MAIL,1686.76,1112.86
K000375,HON. WILLIAM R. KEATING,2012,2012Q2,PERSONNEL COMPENSATION,397169.53,207441.68
K000375,HON. WILLIAM R. KEATING,2012,2012Q2,TRAVEL,15077.34,8901.14
K000375,HON. WILLIAM R. KEATING,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",65576.96,37938.17
K000375,HON. WILLIAM R. KEATING,2012,2012Q2,PRINTING AND REPRODUCTION,1702.13,1422.73
K000375,HON. WILLIAM R. KEATING,2012,2012Q2,OTHER SERVICES,13108,8314.5
K000375,HON. WILLIAM R. KEATING,2012,2012Q2,SUPPLIES AND MATERIALS,11971.38,10478.65
K000375,HON. WILLIAM R. KEATING,2012,2012Q2,EQUIPMENT,8892.06,3680.36
K000376,HON. MIKE KELLY,2012,2012Q2,FRANKED MAIL,9593.34,6798.17
K000376,HON. MIKE KELLY,2012,2012Q2,PERSONNEL COMPENSATION,439921.6,226627.63
K000376,HON. MIKE KELLY,2012,2012Q2,TRAVEL,22899.55,13910.59
K000376,HON. MIKE KELLY,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",31865.47,18368.44
K000376,HON. MIKE KELLY,2012,2012Q2,PRINTING AND REPRODUCTION,2407.52,2068.68
K000376,HON. MIKE KELLY,2012,2012Q2,OTHER SERVICES,10397.5,6163.5
K000376,HON. MIKE KELLY,2012,2012Q2,SUPPLIES AND MATERIALS,-1708.92,-3186.45
K000376,HON. MIKE KELLY,2012,2012Q2,EQUIPMENT,2671.14,1275.63
K000172,HON. DALE E. KILDEE,2012,2012Q2,FRANKED MAIL,2231.11,1120.2
K000172,HON. DALE E. KILDEE,2012,2012Q2,PERSONNEL COMPENSATION,557293.5,283791.6
K000172,HON. DALE E. KILDEE,2012,2012Q2,TRAVEL,3594.54,2810.85
K000172,HON. DALE E. KILDEE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",34710.89,17960.65
K000172,HON. DALE E. KILDEE,2012,2012Q2,PRINTING AND REPRODUCTION,991.6,122
K000172,HON. DALE E. KILDEE,2012,2012Q2,OTHER SERVICES,12327,6163.5
K000172,HON. DALE E. KILDEE,2012,2012Q2,SUPPLIES AND MATERIALS,1594.25,955.01
K000172,HON. DALE E. KILDEE,2012,2012Q2,EQUIPMENT,1293.9,628.5
K000188,HON. RON KIND,2012,2012Q2,FRANKED MAIL,29112.43,28418.91
K000188,HON. RON KIND,2012,2012Q2,PERSONNEL COMPENSATION,461118.19,233124.93
K000188,HON. RON KIND,2012,2012Q2,TRAVEL,29927.93,17640.89
K000188,HON. RON KIND,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",50448.69,34826.46
K000188,HON. RON KIND,2012,2012Q2,PRINTING AND REPRODUCTION,22671.65,22441.65
K000188,HON. RON KIND,2012,2012Q2,OTHER SERVICES,16607.92,6247.17
K000188,HON. RON KIND,2012,2012Q2,SUPPLIES AND MATERIALS,4839.01,3246.62
K000188,HON. RON KIND,2012,2012Q2,EQUIPMENT,4840.04,4266.8
K000210,HON. PETER T. KING,2012,2012Q2,FRANKED MAIL,64363.06,63113.81
K000210,HON. PETER T. KING,2012,2012Q2,PERSONNEL COMPENSATION,390615.63,195301.14
K000210,HON. PETER T. KING,2012,2012Q2,TRAVEL,6195.08,4407.58
K000210,HON. PETER T. KING,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",47663.95,25217.32
K000210,HON. PETER T. KING,2012,2012Q2,PRINTING AND REPRODUCTION,44906.16,44772.26
K000210,HON. PETER T. KING,2012,2012Q2,OTHER SERVICES,15252,8503.5
K000210,HON. PETER T. KING,2012,2012Q2,SUPPLIES AND MATERIALS,17035.55,12081.77
K000210,HON. PETER T. KING,2012,2012Q2,EQUIPMENT,3249.39,1930.95
K000362,HON. STEVE KING,2012,2012Q2,FRANKED MAIL,6378.93,1922.6
K000362,HON. STEVE KING,2012,2012Q2,PERSONNEL COMPENSATION,400883.26,204338.33
K000362,HON. STEVE KING,2012,2012Q2,TRAVEL,37860.64,22488.17
K000362,HON. STEVE KING,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",40338.75,25530.44
K000362,HON. STEVE KING,2012,2012Q2,PRINTING AND REPRODUCTION,195.9,76.25
K000362,HON. STEVE KING,2012,2012Q2,OTHER SERVICES,10587.5,6373.5
K000362,HON. STEVE KING,2012,2012Q2,SUPPLIES AND MATERIALS,-3572.83,-3612.22
K000362,HON. STEVE KING,2012,2012Q2,EQUIPMENT,3298.5,1649.25
K000220,HON. JACK KINGSTON,2012,2012Q2,FRANKED MAIL,5482.42,3041.41
K000220,HON. JACK KINGSTON,2012,2012Q2,PERSONNEL COMPENSATION,430976.79,218549.74
K000220,HON. JACK KINGSTON,2012,2012Q2,TRAVEL,21661.78,9890.1
K000220,HON. JACK KINGSTON,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",44738.86,22905.68
K000220,HON. JACK KINGSTON,2012,2012Q2,PRINTING AND REPRODUCTION,607.13,476.33
K000220,HON. JACK KINGSTON,2012,2012Q2,OTHER SERVICES,33400.04,21069.27
K000220,HON. JACK KINGSTON,2012,2012Q2,SUPPLIES AND MATERIALS,2292.73,2161.85
K000220,HON. JACK KINGSTON,2012,2012Q2,EQUIPMENT,995.71,377.96
K000378,HON. ADAM KINZINGER,2012,2012Q2,FRANKED MAIL,5869.14,2636.12
K000378,HON. ADAM KINZINGER,2012,2012Q2,PERSONNEL COMPENSATION,406794.98,218074.98
K000378,HON. ADAM KINZINGER,2012,2012Q2,TRAVEL,24040.74,15265.66
K000378,HON. ADAM KINZINGER,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",23402.61,13682.48
K000378,HON. ADAM KINZINGER,2012,2012Q2,PRINTING AND REPRODUCTION,32,32
K000378,HON. ADAM KINZINGER,2012,2012Q2,OTHER SERVICES,10000,6220
K000378,HON. ADAM KINZINGER,2012,2012Q2,SUPPLIES AND MATERIALS,4273.36,2335.6
K000378,HON. ADAM KINZINGER,2012,2012Q2,EQUIPMENT,9271.93,8274.94
K000369,HON. LARRY KISSELL,2012,2012Q2,FRANKED MAIL,31579.9,1777.38
K000369,HON. LARRY KISSELL,2012,2012Q2,PERSONNEL COMPENSATION,481252.81,242549.06
K000369,HON. LARRY KISSELL,2012,2012Q2,TRAVEL,24743.72,15747.87
K000369,HON. LARRY KISSELL,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",47031.3,26096.21
K000369,HON. LARRY KISSELL,2012,2012Q2,PRINTING AND REPRODUCTION,325,167
K000369,HON. LARRY KISSELL,2012,2012Q2,OTHER SERVICES,10820,6318.25
K000369,HON. LARRY KISSELL,2012,2012Q2,SUPPLIES AND MATERIALS,1301.26,945.12
K000369,HON. LARRY KISSELL,2012,2012Q2,EQUIPMENT,466.22,173
K000363,HON. JOHN KLINE,2012,2012Q2,FRANKED MAIL,95127.2,94001.37
K000363,HON. JOHN KLINE,2012,2012Q2,PERSONNEL COMPENSATION,440394.53,224905.06
K000363,HON. JOHN KLINE,2012,2012Q2,TRAVEL,18777.13,11379.25
K000363,HON. JOHN KLINE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",54703.26,36930.24
K000363,HON. JOHN KLINE,2012,2012Q2,PRINTING AND REPRODUCTION,69510.47,68678.27
K000363,HON. JOHN KLINE,2012,2012Q2,OTHER SERVICES,15167.27,7463.5
K000363,HON. JOHN KLINE,2012,2012Q2,SUPPLIES AND MATERIALS,7199.09,3543.28
K000363,HON. JOHN KLINE,2012,2012Q2,EQUIPMENT,428.4,214.2
K000336,HON. DENNIS J. KUCINICH,2012,2012Q2,FRANKED MAIL,2924.84,1267.3
K000336,HON. DENNIS J. KUCINICH,2012,2012Q2,PERSONNEL COMPENSATION,556435.13,287535.31
K000336,HON. DENNIS J. KUCINICH,2012,2012Q2,TRAVEL,8229.34,2086.17
K000336,HON. DENNIS J. KUCINICH,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",50256.21,25754.62
K000336,HON. DENNIS J. KUCINICH,2012,2012Q2,PRINTING AND REPRODUCTION,277.38,266.18
K000336,HON. DENNIS J. KUCINICH,2012,2012Q2,OTHER SERVICES,17369.21,8668.98
K000336,HON. DENNIS J. KUCINICH,2012,2012Q2,SUPPLIES AND MATERIALS,3251.57,1324.33
K000336,HON. DENNIS J. KUCINICH,2012,2012Q2,EQUIPMENT,1551.91,746.19
L000573,HON. RAUL R. LABRADOR,2012,2012Q2,FRANKED MAIL,8551.01,2150.82
L000573,HON. RAUL R. LABRADOR,2012,2012Q2,PERSONNEL COMPENSATION,427926.04,215074.09
L000573,HON. RAUL R. LABRADOR,2012,2012Q2,TRAVEL,40756.9,25471.21
L000573,HON. RAUL R. LABRADOR,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",34047.29,20178.04
L000573,HON. RAUL R. LABRADOR,2012,2012Q2,PRINTING AND REPRODUCTION,6160.97,5721.62
L000573,HON. RAUL R. LABRADOR,2012,2012Q2,OTHER SERVICES,9030,5405
L000573,HON. RAUL R. LABRADOR,2012,2012Q2,SUPPLIES AND MATERIALS,6581.39,4735.71
L000573,HON. RAUL R. LABRADOR,2012,2012Q2,EQUIPMENT,1060.48,569.74
L000564,HON. DOUG LAMBORN,2012,2012Q2,FRANKED MAIL,36681.37,16702.53
L000564,HON. DOUG LAMBORN,2012,2012Q2,PERSONNEL COMPENSATION,482053.31,244579.96
L000564,HON. DOUG LAMBORN,2012,2012Q2,TRAVEL,32186.37,21602.29
L000564,HON. DOUG LAMBORN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",53249.16,26811.82
L000564,HON. DOUG LAMBORN,2012,2012Q2,PRINTING AND REPRODUCTION,16547.88,16054.74
L000564,HON. DOUG LAMBORN,2012,2012Q2,OTHER SERVICES,22017,11008.5
L000564,HON. DOUG LAMBORN,2012,2012Q2,SUPPLIES AND MATERIALS,3811.34,2897.89
L000564,HON. DOUG LAMBORN,2012,2012Q2,EQUIPMENT,984,492
L000567,HON. LEONARD LANCE,2012,2012Q2,FRANKED MAIL,58126.76,31016.87
L000567,HON. LEONARD LANCE,2012,2012Q2,PERSONNEL COMPENSATION,427367.98,215270.7
L000567,HON. LEONARD LANCE,2012,2012Q2,TRAVEL,18913.87,10899.94
L000567,HON. LEONARD LANCE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",56587.37,33348.99
L000567,HON. LEONARD LANCE,2012,2012Q2,PRINTING AND REPRODUCTION,49229.03,35399.13
L000567,HON. LEONARD LANCE,2012,2012Q2,OTHER SERVICES,10524.1,6290.14
L000567,HON. LEONARD LANCE,2012,2012Q2,SUPPLIES AND MATERIALS,7844.52,4883.88
L000567,HON. LEONARD LANCE,2012,2012Q2,EQUIPMENT,1778.95,834.09
L000574,HON. JEFFREY M. LANDRY,2012,2012Q2,FRANKED MAIL,932.56,596.77
L000574,HON. JEFFREY M. LANDRY,2012,2012Q2,PERSONNEL COMPENSATION,389152.93,197875.05
L000574,HON. JEFFREY M. LANDRY,2012,2012Q2,TRAVEL,22055.81,10497.02
L000574,HON. JEFFREY M. LANDRY,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",25877.12,15941.53
L000574,HON. JEFFREY M. LANDRY,2012,2012Q2,PRINTING AND REPRODUCTION,28181.57,28160.07
L000574,HON. JEFFREY M. LANDRY,2012,2012Q2,OTHER SERVICES,11188.39,6509.15
L000574,HON. JEFFREY M. LANDRY,2012,2012Q2,SUPPLIES AND MATERIALS,1596.06,808.12
L000574,HON. JEFFREY M. LANDRY,2012,2012Q2,EQUIPMENT,896.95,584.95
L000559,HON. JAMES R. LANGEVIN,2012,2012Q2,FRANKED MAIL,939.83,750.05
L000559,HON. JAMES R. LANGEVIN,2012,2012Q2,PERSONNEL COMPENSATION,482154.92,245091.71
L000559,HON. JAMES R. LANGEVIN,2012,2012Q2,TRAVEL,10679.44,7506.11
L000559,HON. JAMES R. LANGEVIN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",60677.4,34331.71
L000559,HON. JAMES R. LANGEVIN,2012,2012Q2,PRINTING AND REPRODUCTION,980.7,732.6
L000559,HON. JAMES R. LANGEVIN,2012,2012Q2,OTHER SERVICES,12407,6163.5
L000559,HON. JAMES R. LANGEVIN,2012,2012Q2,SUPPLIES AND MATERIALS,6289.79,3845.14
L000559,HON. JAMES R. LANGEVIN,2012,2012Q2,EQUIPMENT,1177.98,588.99
L000575,HON. JAMES LANKFORD,2012,2012Q2,FRANKED MAIL,367.25,215.72
L000575,HON. JAMES LANKFORD,2012,2012Q2,PERSONNEL COMPENSATION,396164.09,196952.82
L000575,HON. JAMES LANKFORD,2012,2012Q2,TRAVEL,21710.43,17145.98
L000575,HON. JAMES LANKFORD,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",40589.57,27716.09
L000575,HON. JAMES LANKFORD,2012,2012Q2,PRINTING AND REPRODUCTION,1406.73,381.03
L000575,HON. JAMES LANKFORD,2012,2012Q2,OTHER SERVICES,16506.36,12397.36
L000575,HON. JAMES LANKFORD,2012,2012Q2,SUPPLIES AND MATERIALS,1532.69,1267.97
L000575,HON. JAMES LANKFORD,2012,2012Q2,EQUIPMENT,776.95,524.95
L000560,HON. RICK LARSEN,2012,2012Q2,FRANKED MAIL,26267.71,18842.18
L000560,HON. RICK LARSEN,2012,2012Q2,PERSONNEL COMPENSATION,405021.85,220936.15
L000560,HON. RICK LARSEN,2012,2012Q2,TRAVEL,20639.38,11956.25
L000560,HON. RICK LARSEN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",55176.04,39151.89
L000560,HON. RICK LARSEN,2012,2012Q2,PRINTING AND REPRODUCTION,8151.98,7821.48
L000560,HON. RICK LARSEN,2012,2012Q2,OTHER SERVICES,10752.5,6403.5
L000560,HON. RICK LARSEN,2012,2012Q2,SUPPLIES AND MATERIALS,4903.42,3310.58
L000560,HON. RICK LARSEN,2012,2012Q2,EQUIPMENT,720,360
L000557,HON. JOHN B. LARSON,2012,2012Q2,FRANKED MAIL,10131.88,9641.16
L000557,HON. JOHN B. LARSON,2012,2012Q2,PERSONNEL COMPENSATION,472790.09,232877.48
L000557,HON. JOHN B. LARSON,2012,2012Q2,TRAVEL,15428.75,8519.8
L000557,HON. JOHN B. LARSON,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",40486.73,22207.71
L000557,HON. JOHN B. LARSON,2012,2012Q2,PRINTING AND REPRODUCTION,1144.93,1107.53
L000557,HON. JOHN B. LARSON,2012,2012Q2,OTHER SERVICES,18738.04,15085.8
L000557,HON. JOHN B. LARSON,2012,2012Q2,SUPPLIES AND MATERIALS,14173.05,4784.77
L000557,HON. JOHN B. LARSON,2012,2012Q2,EQUIPMENT,849.97,402
L000111,HON. TOM LATHAM,2012,2012Q2,FRANKED MAIL,31691.12,16333.31
L000111,HON. TOM LATHAM,2012,2012Q2,PERSONNEL COMPENSATION,391086.52,196712.25
L000111,HON. TOM LATHAM,2012,2012Q2,TRAVEL,21335.34,12411.21
L000111,HON. TOM LATHAM,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",35444.58,18837.67
L000111,HON. TOM LATHAM,2012,2012Q2,PRINTING AND REPRODUCTION,80476.45,17117.45
L000111,HON. TOM LATHAM,2012,2012Q2,OTHER SERVICES,20421.48,10300.74
L000111,HON. TOM LATHAM,2012,2012Q2,SUPPLIES AND MATERIALS,-4206.75,-3834.32
L000111,HON. TOM LATHAM,2012,2012Q2,EQUIPMENT,2626.73,1414.92
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q2,FRANKED MAIL,1765.67,996.09
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q2,PERSONNEL COMPENSATION,393311.46,199001.04
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q2,TRAVEL,12943.88,8139.18
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",38933.68,20856.66
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q2,PRINTING AND REPRODUCTION,2178.72,1902.32
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q2,OTHER SERVICES,21667.36,10151.36
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q2,SUPPLIES AND MATERIALS,6007.9,3198.56
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q2,EQUIPMENT,1182,603
L000566,HON. ROBERT E. LATTA,2012,2012Q2,FRANKED MAIL,19656.71,6184.18
L000566,HON. ROBERT E. LATTA,2012,2012Q2,PERSONNEL COMPENSATION,435151.4,219738.91
L000566,HON. ROBERT E. LATTA,2012,2012Q2,TRAVEL,31210.09,16446.01
L000566,HON. ROBERT E. LATTA,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",42743.66,25424.9
L000566,HON. ROBERT E. LATTA,2012,2012Q2,PRINTING AND REPRODUCTION,2247.06,1728.51
L000566,HON. ROBERT E. LATTA,2012,2012Q2,OTHER SERVICES,14838.98,7675.48
L000566,HON. ROBERT E. LATTA,2012,2012Q2,SUPPLIES AND MATERIALS,30073.62,13461.7
L000566,HON. ROBERT E. LATTA,2012,2012Q2,EQUIPMENT,2860.98,1430.49
L000551,HON. BARBARA LEE,2012,2012Q2,FRANKED MAIL,917.97,541.2
L000551,HON. BARBARA LEE,2012,2012Q2,PERSONNEL COMPENSATION,477453.4,243214.41
L000551,HON. BARBARA LEE,2012,2012Q2,TRAVEL,21600.44,13575.36
L000551,HON. BARBARA LEE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",81626.42,45689.9
L000551,HON. BARBARA LEE,2012,2012Q2,PRINTING AND REPRODUCTION,3281.13,2824.43
L000551,HON. BARBARA LEE,2012,2012Q2,OTHER SERVICES,19891.95,9841.43
L000551,HON. BARBARA LEE,2012,2012Q2,SUPPLIES AND MATERIALS,13784.83,6338.31
L000551,HON. BARBARA LEE,2012,2012Q2,EQUIPMENT,1088.92,-612.8
L000263,HON. SANDER M. LEVIN,2012,2012Q2,FRANKED MAIL,634.83,447.16
L000263,HON. SANDER M. LEVIN,2012,2012Q2,PERSONNEL COMPENSATION,532326.7,263649.99
L000263,HON. SANDER M. LEVIN,2012,2012Q2,TRAVEL,12423.98,7449.71
L000263,HON. SANDER M. LEVIN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",34306.35,20783.54
L000263,HON. SANDER M. LEVIN,2012,2012Q2,PRINTING AND REPRODUCTION,473.51,345.72
L000263,HON. SANDER M. LEVIN,2012,2012Q2,OTHER SERVICES,9590,5785
L000263,HON. SANDER M. LEVIN,2012,2012Q2,SUPPLIES AND MATERIALS,5158.47,3489.63
L000263,HON. SANDER M. LEVIN,2012,2012Q2,EQUIPMENT,1464,732
L000274,HON. JERRY LEWIS,2012,2012Q2,FRANKED MAIL,1102,790.51
L000274,HON. JERRY LEWIS,2012,2012Q2,PERSONNEL COMPENSATION,488597.19,247405.35
L000274,HON. JERRY LEWIS,2012,2012Q2,TRAVEL,11521.66,7664
L000274,HON. JERRY LEWIS,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",36004.91,18509.81
L000274,HON. JERRY LEWIS,2012,2012Q2,PRINTING AND REPRODUCTION,174.6,39
L000274,HON. JERRY LEWIS,2012,2012Q2,OTHER SERVICES,21063.82,10404.8
L000274,HON. JERRY LEWIS,2012,2012Q2,SUPPLIES AND MATERIALS,7842.57,2981.28
L000274,HON. JERRY LEWIS,2012,2012Q2,EQUIPMENT,1357.02,678.51
L000287,HON. JOHN LEWIS,2012,2012Q2,FRANKED MAIL,1725.88,941.17
L000287,HON. JOHN LEWIS,2012,2012Q2,PERSONNEL COMPENSATION,575551.09,258182.44
L000287,HON. JOHN LEWIS,2012,2012Q2,TRAVEL,17775.15,12783.48
L000287,HON. JOHN LEWIS,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",69330.76,36428.36
L000287,HON. JOHN LEWIS,2012,2012Q2,PRINTING AND REPRODUCTION,45151.81,3076.21
L000287,HON. JOHN LEWIS,2012,2012Q2,OTHER SERVICES,18261.19,8218
L000287,HON. JOHN LEWIS,2012,2012Q2,SUPPLIES AND MATERIALS,41702.23,4323.69
L000287,HON. JOHN LEWIS,2012,2012Q2,EQUIPMENT,4914.73,1393.98
L000563,HON. DANIEL LIPINSKI,2012,2012Q2,FRANKED MAIL,36885.11,36497.24
L000563,HON. DANIEL LIPINSKI,2012,2012Q2,PERSONNEL COMPENSATION,415016.73,202983.33
L000563,HON. DANIEL LIPINSKI,2012,2012Q2,TRAVEL,9595.18,6239.38
L000563,HON. DANIEL LIPINSKI,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",55227.46,32757.16
L000563,HON. DANIEL LIPINSKI,2012,2012Q2,PRINTING AND REPRODUCTION,39542.16,39459.16
L000563,HON. DANIEL LIPINSKI,2012,2012Q2,OTHER SERVICES,10833.7,6378.7
L000563,HON. DANIEL LIPINSKI,2012,2012Q2,SUPPLIES AND MATERIALS,9450.87,6100.82
L000563,HON. DANIEL LIPINSKI,2012,2012Q2,EQUIPMENT,2785.07,1325.03
L000554,HON. FRANK A. LOBIONDO,2012,2012Q2,FRANKED MAIL,2199.83,1136.52
L000554,HON. FRANK A. LOBIONDO,2012,2012Q2,PERSONNEL COMPENSATION,518619.48,262943.33
L000554,HON. FRANK A. LOBIONDO,2012,2012Q2,TRAVEL,9122,5271.22
L000554,HON. FRANK A. LOBIONDO,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",33867.65,16127.35
L000554,HON. FRANK A. LOBIONDO,2012,2012Q2,PRINTING AND REPRODUCTION,1744.43,1153.79
L000554,HON. FRANK A. LOBIONDO,2012,2012Q2,OTHER SERVICES,10272.5,6163.5
L000554,HON. FRANK A. LOBIONDO,2012,2012Q2,SUPPLIES AND MATERIALS,2527.03,-1015.06
L000554,HON. FRANK A. LOBIONDO,2012,2012Q2,EQUIPMENT,1554,760.26
L000565,HON. DAVID LOEBSACK,2012,2012Q2,FRANKED MAIL,1938.66,1058.44
L000565,HON. DAVID LOEBSACK,2012,2012Q2,PERSONNEL COMPENSATION,427154.34,210061.37
L000565,HON. DAVID LOEBSACK,2012,2012Q2,TRAVEL,38282.71,27393.54
L000565,HON. DAVID LOEBSACK,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",50240.69,21880.3
L000565,HON. DAVID LOEBSACK,2012,2012Q2,PRINTING AND REPRODUCTION,431.71,431.71
L000565,HON. DAVID LOEBSACK,2012,2012Q2,OTHER SERVICES,13483.54,9308.54
L000565,HON. DAVID LOEBSACK,2012,2012Q2,SUPPLIES AND MATERIALS,3021.51,2170.89
L000565,HON. DAVID LOEBSACK,2012,2012Q2,EQUIPMENT,2290.44,799.56
L000397,HON. ZOE LOFGREN,2012,2012Q2,FRANKED MAIL,2384.17,712.58
L000397,HON. ZOE LOFGREN,2012,2012Q2,PERSONNEL COMPENSATION,513305.9,261070.79
L000397,HON. ZOE LOFGREN,2012,2012Q2,TRAVEL,12587.26,5541.37
L000397,HON. ZOE LOFGREN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",36015.88,21081.88
L000397,HON. ZOE LOFGREN,2012,2012Q2,PRINTING AND REPRODUCTION,950.35,375.45
L000397,HON. ZOE LOFGREN,2012,2012Q2,OTHER SERVICES,22567.5,13318.5
L000397,HON. ZOE LOFGREN,2012,2012Q2,SUPPLIES AND MATERIALS,13701.36,2630.59
L000397,HON. ZOE LOFGREN,2012,2012Q2,EQUIPMENT,2499.48,1249.74
L000576,HON. BILLY LONG,2012,2012Q2,FRANKED MAIL,27739.86,26386.04
L000576,HON. BILLY LONG,2012,2012Q2,PERSONNEL COMPENSATION,448128.95,236666.67
L000576,HON. BILLY LONG,2012,2012Q2,TRAVEL,17435.37,13389.91
L000576,HON. BILLY LONG,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",35588.79,22621.54
L000576,HON. BILLY LONG,2012,2012Q2,PRINTING AND REPRODUCTION,49861.01,49533.51
L000576,HON. BILLY LONG,2012,2012Q2,OTHER SERVICES,12265,7371
L000576,HON. BILLY LONG,2012,2012Q2,SUPPLIES AND MATERIALS,7794.67,3509.47
L000576,HON. BILLY LONG,2012,2012Q2,EQUIPMENT,1952.12,1250.48
L000480,HON. NITA M. LOWEY,2012,2012Q2,FRANKED MAIL,32153.43,31059.01
L000480,HON. NITA M. LOWEY,2012,2012Q2,PERSONNEL COMPENSATION,424866.21,212698.57
L000480,HON. NITA M. LOWEY,2012,2012Q2,TRAVEL,10233.85,4571.34
L000480,HON. NITA M. LOWEY,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",68320.74,39228.44
L000480,HON. NITA M. LOWEY,2012,2012Q2,PRINTING AND REPRODUCTION,22388.3,22157.25
L000480,HON. NITA M. LOWEY,2012,2012Q2,OTHER SERVICES,20558.8,11065.3
L000480,HON. NITA M. LOWEY,2012,2012Q2,SUPPLIES AND MATERIALS,3679.36,1525.41
L000480,HON. NITA M. LOWEY,2012,2012Q2,EQUIPMENT,4861.98,2430.99
L000491,HON. FRANK D. LUCAS,2012,2012Q2,FRANKED MAIL,12203.49,4698.18
L000491,HON. FRANK D. LUCAS,2012,2012Q2,PERSONNEL COMPENSATION,415149.51,211708.35
L000491,HON. FRANK D. LUCAS,2012,2012Q2,TRAVEL,46933.96,24835.32
L000491,HON. FRANK D. LUCAS,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES",46033.67,24271.52
L000491,HON. FRANK D. LUCAS,2012,2012Q2,PRINTING AND REPRODUCTION,11973.76,11900.08
L000491,HON. FRANK D. LUCAS,2012,2012Q2,OTHER SERVICES,20270,10150
L000491,HON. FRANK D. LUCAS,2012,2012Q2,SUPPLIES AND MATERIALS,5114.53,2954.97
L000491,HON. FRANK D. LUCAS,2012,2012Q2,EQUIPMENT,1177.89,960.48
