BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q2,TRAVEL,24259.87,16639.88
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",46943.14,25363.89
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q2,PRINTING AND REPRODUCTION,76177.23,75868.13
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q2,OTHER SERVICES,10104.32,8437.97
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q2,SUPPLIES AND MATERIALS,38311.1,33799.05
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q2,EQUIPMENT,3007.99,1993.99
K000372,HON. MARY JO KILROY,2010,2010Q2,FRANKED MAIL,62113.96,40579.18
K000372,HON. MARY JO KILROY,2010,2010Q2,PERSONNEL COMPENSATION,433406.9,228065.77
K000372,HON. MARY JO KILROY,2010,2010Q2,TRAVEL,18164.22,11061.98
K000372,HON. MARY JO KILROY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",34784.83,18576.7
K000372,HON. MARY JO KILROY,2010,2010Q2,PRINTING AND REPRODUCTION,54397.51,7437.98
K000372,HON. MARY JO KILROY,2010,2010Q2,OTHER SERVICES,14169.53,7556.83
K000372,HON. MARY JO KILROY,2010,2010Q2,SUPPLIES AND MATERIALS,22434.38,10920.29
K000372,HON. MARY JO KILROY,2010,2010Q2,EQUIPMENT,10960.44,9945.72
K000188,HON. RON KIND,2010,2010Q2,FRANKED MAIL,16455.18,15974.4
K000188,HON. RON KIND,2010,2010Q2,PERSONNEL COMPENSATION,452039.55,226283.98
K000188,HON. RON KIND,2010,2010Q2,TRAVEL,31150.08,22713.65
K000188,HON. RON KIND,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",45128.58,28297.97
K000188,HON. RON KIND,2010,2010Q2,PRINTING AND REPRODUCTION,3875.79,3675
K000188,HON. RON KIND,2010,2010Q2,OTHER SERVICES,23849,13850
K000188,HON. RON KIND,2010,2010Q2,SUPPLIES AND MATERIALS,42365.03,14627.55
K000188,HON. RON KIND,2010,2010Q2,EQUIPMENT,3821.5,3160.75
K000210,HON. PETER T KING,2010,2010Q2,FRANKED MAIL,94111.45,90504.96
K000210,HON. PETER T KING,2010,2010Q2,PERSONNEL COMPENSATION,366999.86,186260.64
K000210,HON. PETER T KING,2010,2010Q2,TRAVEL,8638.31,6417.54
K000210,HON. PETER T KING,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",41877.88,22380.25
K000210,HON. PETER T KING,2010,2010Q2,PRINTING AND REPRODUCTION,67165.85,67036.85
K000210,HON. PETER T KING,2010,2010Q2,OTHER SERVICES,27457,14232
K000210,HON. PETER T KING,2010,2010Q2,SUPPLIES AND MATERIALS,11108.56,4544.98
K000210,HON. PETER T KING,2010,2010Q2,EQUIPMENT,6148.51,3879.28
K000362,HON. STEVE KING,2010,2010Q2,FRANKED MAIL,9771.9,5329.56
K000362,HON. STEVE KING,2010,2010Q2,PERSONNEL COMPENSATION,394001.35,198373
K000362,HON. STEVE KING,2010,2010Q2,TRAVEL,54660.76,38908.6
K000362,HON. STEVE KING,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",34729.41,19483.45
K000362,HON. STEVE KING,2010,2010Q2,PRINTING AND REPRODUCTION,819.2,718.35
K000362,HON. STEVE KING,2010,2010Q2,OTHER SERVICES,23122.71,15888.21
K000362,HON. STEVE KING,2010,2010Q2,SUPPLIES AND MATERIALS,13072.78,10977.61
K000362,HON. STEVE KING,2010,2010Q2,EQUIPMENT,3523.79,1521.59
K000220,HON. JACK KINGSTON,2010,2010Q2,FRANKED MAIL,7708.49,6134.7
K000220,HON. JACK KINGSTON,2010,2010Q2,PERSONNEL COMPENSATION,425706.22,224869.35
K000220,HON. JACK KINGSTON,2010,2010Q2,TRAVEL,39835.6,20427.17
K000220,HON. JACK KINGSTON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",60509.51,37370.01
K000220,HON. JACK KINGSTON,2010,2010Q2,PRINTING AND REPRODUCTION,1963.37,1491.24
K000220,HON. JACK KINGSTON,2010,2010Q2,OTHER SERVICES,31282.4,16779.98
K000220,HON. JACK KINGSTON,2010,2010Q2,SUPPLIES AND MATERIALS,12337.83,8168.51
K000220,HON. JACK KINGSTON,2010,2010Q2,EQUIPMENT,1417.98,708.99
K000360,HON. MARK STEVEN KIRK,2010,2010Q2,FRANKED MAIL,2159.17,1597.99
K000360,HON. MARK STEVEN KIRK,2010,2010Q2,PERSONNEL COMPENSATION,450722.34,238444.44
K000360,HON. MARK STEVEN KIRK,2010,2010Q2,TRAVEL,5644.27,3487.22
K000360,HON. MARK STEVEN KIRK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",71454.7,38266.02
K000360,HON. MARK STEVEN KIRK,2010,2010Q2,PRINTING AND REPRODUCTION,1043.6,951.25
K000360,HON. MARK STEVEN KIRK,2010,2010Q2,OTHER SERVICES,29059,11392
K000360,HON. MARK STEVEN KIRK,2010,2010Q2,SUPPLIES AND MATERIALS,8518.71,5154.32
K000360,HON. MARK STEVEN KIRK,2010,2010Q2,EQUIPMENT,1200,600
K000368,HON. ANN KIRKPATRICK,2010,2010Q2,FRANKED MAIL,66202.88,62823.01
K000368,HON. ANN KIRKPATRICK,2010,2010Q2,PERSONNEL COMPENSATION,413480.29,204938.3
K000368,HON. ANN KIRKPATRICK,2010,2010Q2,TRAVEL,34235.92,19934.77
K000368,HON. ANN KIRKPATRICK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",65331.89,42341.83
K000368,HON. ANN KIRKPATRICK,2010,2010Q2,PRINTING AND REPRODUCTION,59148.57,46980.42
K000368,HON. ANN KIRKPATRICK,2010,2010Q2,OTHER SERVICES,25615.69,16192.63
K000368,HON. ANN KIRKPATRICK,2010,2010Q2,SUPPLIES AND MATERIALS,10280.9,4935.68
K000368,HON. ANN KIRKPATRICK,2010,2010Q2,EQUIPMENT,4550.23,2289.35
K000369,HON. LARRY KISSELL,2010,2010Q2,FRANKED MAIL,78250.14,3324.71
K000369,HON. LARRY KISSELL,2010,2010Q2,PERSONNEL COMPENSATION,412487.08,207684.74
K000369,HON. LARRY KISSELL,2010,2010Q2,TRAVEL,17502.62,11935.42
K000369,HON. LARRY KISSELL,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",51945.27,24590.1
K000369,HON. LARRY KISSELL,2010,2010Q2,PRINTING AND REPRODUCTION,35319.25,1208.25
K000369,HON. LARRY KISSELL,2010,2010Q2,OTHER SERVICES,25450.57,14691.16
K000369,HON. LARRY KISSELL,2010,2010Q2,SUPPLIES AND MATERIALS,6717.64,3496.02
K000369,HON. LARRY KISSELL,2010,2010Q2,EQUIPMENT,4108.77,3614.76
K000366,HON. RON KLEIN,2010,2010Q2,FRANKED MAIL,104028.16,88971.88
K000366,HON. RON KLEIN,2010,2010Q2,PERSONNEL COMPENSATION,435794.5,217249.98
K000366,HON. RON KLEIN,2010,2010Q2,TRAVEL,23704.54,17587.13
K000366,HON. RON KLEIN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",47487.25,26754.94
K000366,HON. RON KLEIN,2010,2010Q2,PRINTING AND REPRODUCTION,137607.8,137417.8
K000366,HON. RON KLEIN,2010,2010Q2,OTHER SERVICES,17390.58,6195.28
K000366,HON. RON KLEIN,2010,2010Q2,SUPPLIES AND MATERIALS,7968.09,3792.77
K000366,HON. RON KLEIN,2010,2010Q2,EQUIPMENT,690,345
K000363,HON. JOHN KLINE,2010,2010Q2,FRANKED MAIL,118314.58,106466.77
K000363,HON. JOHN KLINE,2010,2010Q2,PERSONNEL COMPENSATION,432945.57,220008.7
K000363,HON. JOHN KLINE,2010,2010Q2,TRAVEL,25356.36,12574.54
K000363,HON. JOHN KLINE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",49980.34,31641.46
K000363,HON. JOHN KLINE,2010,2010Q2,PRINTING AND REPRODUCTION,46829.96,46640.86
K000363,HON. JOHN KLINE,2010,2010Q2,OTHER SERVICES,30612.71,15381.71
K000363,HON. JOHN KLINE,2010,2010Q2,SUPPLIES AND MATERIALS,13738.37,8570.8
K000363,HON. JOHN KLINE,2010,2010Q2,EQUIPMENT,297.73,197.54
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q2,FRANKED MAIL,117070.04,96834.1
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q2,PERSONNEL COMPENSATION,438167.66,221656.41
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q2,TRAVEL,32990.08,20966.62
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",39335.8,30171.25
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q2,PRINTING AND REPRODUCTION,159431.69,159321.54
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q2,OTHER SERVICES,21908.26,14865.63
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q2,SUPPLIES AND MATERIALS,8465.12,6157.06
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q2,EQUIPMENT,4412.01,894.18
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q2,FRANKED MAIL,65996.91,65484.06
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q2,PERSONNEL COMPENSATION,441590.29,227212.42
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q2,TRAVEL,17531.48,12645.78
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",49858.62,26751.92
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q2,PRINTING AND REPRODUCTION,40844.53,40449.33
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q2,OTHER SERVICES,20345.37,10378.74
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q2,SUPPLIES AND MATERIALS,25237.69,9535.87
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q2,EQUIPMENT,6431.7,3215.85
K000336,HON. DENNIS J. KUCINICH,2010,2010Q2,FRANKED MAIL,41140.43,1447.47
K000336,HON. DENNIS J. KUCINICH,2010,2010Q2,PERSONNEL COMPENSATION,591208.46,297364.66
K000336,HON. DENNIS J. KUCINICH,2010,2010Q2,TRAVEL,10559.37,8013.33
K000336,HON. DENNIS J. KUCINICH,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",52923.28,27453.26
K000336,HON. DENNIS J. KUCINICH,2010,2010Q2,PRINTING AND REPRODUCTION,15234.39,594.19
K000336,HON. DENNIS J. KUCINICH,2010,2010Q2,OTHER SERVICES,14623.32,7311.66
K000336,HON. DENNIS J. KUCINICH,2010,2010Q2,SUPPLIES AND MATERIALS,10051.89,5217.52
K000336,HON. DENNIS J. KUCINICH,2010,2010Q2,EQUIPMENT,2304.98,1165.89
L000564,HON. DOUG LAMBORN,2010,2010Q2,FRANKED MAIL,37699.52,36601.52
L000564,HON. DOUG LAMBORN,2010,2010Q2,PERSONNEL COMPENSATION,465380.37,244711.28
L000564,HON. DOUG LAMBORN,2010,2010Q2,TRAVEL,18761.82,14375.78
L000564,HON. DOUG LAMBORN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",52430.76,33835.28
L000564,HON. DOUG LAMBORN,2010,2010Q2,PRINTING AND REPRODUCTION,63350.47,63162.52
L000564,HON. DOUG LAMBORN,2010,2010Q2,OTHER SERVICES,35758,21319
L000564,HON. DOUG LAMBORN,2010,2010Q2,SUPPLIES AND MATERIALS,6698.28,3246.03
L000564,HON. DOUG LAMBORN,2010,2010Q2,EQUIPMENT,23214.34,357
L000567,HON. LEONARD LANCE,2010,2010Q2,FRANKED MAIL,58074.6,37752.82
L000567,HON. LEONARD LANCE,2010,2010Q2,PERSONNEL COMPENSATION,432831.49,229912.02
L000567,HON. LEONARD LANCE,2010,2010Q2,TRAVEL,13835.5,10035.71
L000567,HON. LEONARD LANCE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",81063.54,35172.31
L000567,HON. LEONARD LANCE,2010,2010Q2,PRINTING AND REPRODUCTION,55307.65,10782
L000567,HON. LEONARD LANCE,2010,2010Q2,OTHER SERVICES,23026.9,11674.27
L000567,HON. LEONARD LANCE,2010,2010Q2,SUPPLIES AND MATERIALS,8644.21,3040.68
L000567,HON. LEONARD LANCE,2010,2010Q2,EQUIPMENT,2019.54,1009.77
L000559,HON. JAMES R. LANGEVIN,2010,2010Q2,FRANKED MAIL,999.19,844.47
L000559,HON. JAMES R. LANGEVIN,2010,2010Q2,PERSONNEL COMPENSATION,513543.36,267370.94
L000559,HON. JAMES R. LANGEVIN,2010,2010Q2,TRAVEL,13012.86,6687.07
L000559,HON. JAMES R. LANGEVIN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",60782.05,33716.02
L000559,HON. JAMES R. LANGEVIN,2010,2010Q2,PRINTING AND REPRODUCTION,288.8,195.2
L000559,HON. JAMES R. LANGEVIN,2010,2010Q2,OTHER SERVICES,22528.25,11325.75
L000559,HON. JAMES R. LANGEVIN,2010,2010Q2,SUPPLIES AND MATERIALS,18973.04,15687.98
L000559,HON. JAMES R. LANGEVIN,2010,2010Q2,EQUIPMENT,2544.21,1568.98
L000560,HON. RICK LARSEN,2010,2010Q2,FRANKED MAIL,16506.61,16289.55
L000560,HON. RICK LARSEN,2010,2010Q2,PERSONNEL COMPENSATION,427044.58,220183.35
L000560,HON. RICK LARSEN,2010,2010Q2,TRAVEL,28341.7,17717.8
L000560,HON. RICK LARSEN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",48477.97,27648.13
L000560,HON. RICK LARSEN,2010,2010Q2,PRINTING AND REPRODUCTION,363.4,329.9
L000560,HON. RICK LARSEN,2010,2010Q2,OTHER SERVICES,23936.24,12928.24
L000560,HON. RICK LARSEN,2010,2010Q2,SUPPLIES AND MATERIALS,38666.32,36942.54
L000560,HON. RICK LARSEN,2010,2010Q2,EQUIPMENT,1454,1013
L000557,HON. JOHN B. LARSON,2010,2010Q2,FRANKED MAIL,608.16,383.02
L000557,HON. JOHN B. LARSON,2010,2010Q2,PERSONNEL COMPENSATION,486135.42,253286.38
L000557,HON. JOHN B. LARSON,2010,2010Q2,TRAVEL,29403.67,16764.37
L000557,HON. JOHN B. LARSON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",52926.73,28410.57
L000557,HON. JOHN B. LARSON,2010,2010Q2,PRINTING AND REPRODUCTION,1569.76,897.66
L000557,HON. JOHN B. LARSON,2010,2010Q2,OTHER SERVICES,29123.97,17744.47
L000557,HON. JOHN B. LARSON,2010,2010Q2,SUPPLIES AND MATERIALS,22569.94,7582.69
L000557,HON. JOHN B. LARSON,2010,2010Q2,EQUIPMENT,2600.25,1347
L000111,HON. TOM LATHAM,2010,2010Q2,FRANKED MAIL,83766.32,44342.83
L000111,HON. TOM LATHAM,2010,2010Q2,PERSONNEL COMPENSATION,426696.47,214895.91
L000111,HON. TOM LATHAM,2010,2010Q2,TRAVEL,22092.12,14744.03
L000111,HON. TOM LATHAM,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",53134.86,24387.21
L000111,HON. TOM LATHAM,2010,2010Q2,PRINTING AND REPRODUCTION,28659.37,1200.55
L000111,HON. TOM LATHAM,2010,2010Q2,OTHER SERVICES,23281.1,12889.55
L000111,HON. TOM LATHAM,2010,2010Q2,SUPPLIES AND MATERIALS,13270.7,8234.06
L000111,HON. TOM LATHAM,2010,2010Q2,EQUIPMENT,3722.08,2132.17
L000553,HON. STEVE C LATOURETTE,2010,2010Q2,FRANKED MAIL,2358.17,1561.93
L000553,HON. STEVE C LATOURETTE,2010,2010Q2,PERSONNEL COMPENSATION,459425.93,221653.86
L000553,HON. STEVE C LATOURETTE,2010,2010Q2,TRAVEL,7842.88,4038.87
L000553,HON. STEVE C LATOURETTE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",40160.28,21346.27
L000553,HON. STEVE C LATOURETTE,2010,2010Q2,PRINTING AND REPRODUCTION,2206.17,2108.17
L000553,HON. STEVE C LATOURETTE,2010,2010Q2,OTHER SERVICES,20715.25,10120.25
L000553,HON. STEVE C LATOURETTE,2010,2010Q2,SUPPLIES AND MATERIALS,9245.23,4684.01
L000553,HON. STEVE C LATOURETTE,2010,2010Q2,EQUIPMENT,1553,579
L000566,HON. ROBERT E. LATTA,2010,2010Q2,FRANKED MAIL,58344.89,11675.19
L000566,HON. ROBERT E. LATTA,2010,2010Q2,PERSONNEL COMPENSATION,391393.16,200407.2
L000566,HON. ROBERT E. LATTA,2010,2010Q2,TRAVEL,27099.96,21747.62
L000566,HON. ROBERT E. LATTA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",49356.02,29476.23
L000566,HON. ROBERT E. LATTA,2010,2010Q2,PRINTING AND REPRODUCTION,3599.43,3310.78
L000566,HON. ROBERT E. LATTA,2010,2010Q2,OTHER SERVICES,14402.75,8360.75
L000566,HON. ROBERT E. LATTA,2010,2010Q2,SUPPLIES AND MATERIALS,20871.1,16193.17
L000566,HON. ROBERT E. LATTA,2010,2010Q2,EQUIPMENT,2792.49,1361.33
L000551,HON. BARBARA LEE,2010,2010Q2,FRANKED MAIL,818.76,524.62
L000551,HON. BARBARA LEE,2010,2010Q2,PERSONNEL COMPENSATION,463222.69,236770.38
L000551,HON. BARBARA LEE,2010,2010Q2,TRAVEL,15852.05,12032.75
L000551,HON. BARBARA LEE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",81078.87,38952.73
L000551,HON. BARBARA LEE,2010,2010Q2,PRINTING AND REPRODUCTION,1377.2,834.7
L000551,HON. BARBARA LEE,2010,2010Q2,OTHER SERVICES,29850.12,18978.84
L000551,HON. BARBARA LEE,2010,2010Q2,SUPPLIES AND MATERIALS,19947.62,11307.77
L000551,HON. BARBARA LEE,2010,2010Q2,EQUIPMENT,4694.9,2310.65
L000568,HON. CHRISTOPHER J. LEE,2010,2010Q2,FRANKED MAIL,69600.35,67831.81
L000568,HON. CHRISTOPHER J. LEE,2010,2010Q2,PERSONNEL COMPENSATION,403598.25,202663.9
L000568,HON. CHRISTOPHER J. LEE,2010,2010Q2,TRAVEL,21448.37,13136.14
L000568,HON. CHRISTOPHER J. LEE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",102963.93,79417.23
L000568,HON. CHRISTOPHER J. LEE,2010,2010Q2,PRINTING AND REPRODUCTION,87996.85,87911.95
L000568,HON. CHRISTOPHER J. LEE,2010,2010Q2,OTHER SERVICES,27290.3,21082.67
L000568,HON. CHRISTOPHER J. LEE,2010,2010Q2,SUPPLIES AND MATERIALS,12497.61,10153.01
L000568,HON. CHRISTOPHER J. LEE,2010,2010Q2,EQUIPMENT,1754.2,1102.03
L000263,HON. SANDER M LEVIN,2010,2010Q2,FRANKED MAIL,44431.32,43907.02
L000263,HON. SANDER M LEVIN,2010,2010Q2,PERSONNEL COMPENSATION,539223.97,284888.66
L000263,HON. SANDER M LEVIN,2010,2010Q2,TRAVEL,20392.01,14655.93
L000263,HON. SANDER M LEVIN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",41245.06,22681.89
L000263,HON. SANDER M LEVIN,2010,2010Q2,PRINTING AND REPRODUCTION,29939.11,29932.61
L000263,HON. SANDER M LEVIN,2010,2010Q2,OTHER SERVICES,14702.59,6475
L000263,HON. SANDER M LEVIN,2010,2010Q2,SUPPLIES AND MATERIALS,14041.96,10890.44
L000263,HON. SANDER M LEVIN,2010,2010Q2,EQUIPMENT,1442.98,876
L000274,HON. JERRY LEWIS,2010,2010Q2,FRANKED MAIL,1147.82,851.73
L000274,HON. JERRY LEWIS,2010,2010Q2,PERSONNEL COMPENSATION,488796.52,250264.83
L000274,HON. JERRY LEWIS,2010,2010Q2,TRAVEL,17150.77,10670.32
L000274,HON. JERRY LEWIS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",35458.54,18403.08
L000274,HON. JERRY LEWIS,2010,2010Q2,PRINTING AND REPRODUCTION,410.3,385.7
L000274,HON. JERRY LEWIS,2010,2010Q2,OTHER SERVICES,21125.5,11158
L000274,HON. JERRY LEWIS,2010,2010Q2,SUPPLIES AND MATERIALS,23060.97,17623.66
L000274,HON. JERRY LEWIS,2010,2010Q2,EQUIPMENT,6857.02,6178.51
L000287,HON. JOHN LEWIS,2010,2010Q2,FRANKED MAIL,31532.12,31368.85
L000287,HON. JOHN LEWIS,2010,2010Q2,PERSONNEL COMPENSATION,468432.47,232921.6
L000287,HON. JOHN LEWIS,2010,2010Q2,TRAVEL,20445.9,12228.81
L000287,HON. JOHN LEWIS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",66121.55,34287.02
L000287,HON. JOHN LEWIS,2010,2010Q2,PRINTING AND REPRODUCTION,22573.06,22454.61
L000287,HON. JOHN LEWIS,2010,2010Q2,OTHER SERVICES,25776,14388
L000287,HON. JOHN LEWIS,2010,2010Q2,SUPPLIES AND MATERIALS,28086.54,18429.57
L000287,HON. JOHN LEWIS,2010,2010Q2,EQUIPMENT,11264.45,6793.27
L000321,HON. JOHN LINDER,2010,2010Q2,FRANKED MAIL,1257.6,767.61
L000321,HON. JOHN LINDER,2010,2010Q2,PERSONNEL COMPENSATION,430878.53,215729.14
L000321,HON. JOHN LINDER,2010,2010Q2,TRAVEL,8457.8,6080
L000321,HON. JOHN LINDER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",19562.05,11409.66
L000321,HON. JOHN LINDER,2010,2010Q2,PRINTING AND REPRODUCTION,239.4,159.6
L000321,HON. JOHN LINDER,2010,2010Q2,OTHER SERVICES,14004,7152
L000321,HON. JOHN LINDER,2010,2010Q2,SUPPLIES AND MATERIALS,1561,1132.12
L000321,HON. JOHN LINDER,2010,2010Q2,EQUIPMENT,1784.07,871.5
L000563,HON. DANIEL LIPINSKI,2010,2010Q2,FRANKED MAIL,21665.61,20747.54
L000563,HON. DANIEL LIPINSKI,2010,2010Q2,PERSONNEL COMPENSATION,444711.03,215469.38
L000563,HON. DANIEL LIPINSKI,2010,2010Q2,TRAVEL,13081.85,9087.61
L000563,HON. DANIEL LIPINSKI,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",63136.36,33396.35
L000563,HON. DANIEL LIPINSKI,2010,2010Q2,PRINTING AND REPRODUCTION,64144.65,63920.35
L000563,HON. DANIEL LIPINSKI,2010,2010Q2,OTHER SERVICES,17808.34,9916.88
L000563,HON. DANIEL LIPINSKI,2010,2010Q2,SUPPLIES AND MATERIALS,20118.72,13178.47
L000563,HON. DANIEL LIPINSKI,2010,2010Q2,EQUIPMENT,5399.2,4592.17
L000554,HON. FRANK A LOBIONDO,2010,2010Q2,FRANKED MAIL,1765.88,1368.81
L000554,HON. FRANK A LOBIONDO,2010,2010Q2,PERSONNEL COMPENSATION,481865,242555.55
L000554,HON. FRANK A LOBIONDO,2010,2010Q2,TRAVEL,7561.91,5436.44
L000554,HON. FRANK A LOBIONDO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",31765.89,17777.32
L000554,HON. FRANK A LOBIONDO,2010,2010Q2,PRINTING AND REPRODUCTION,1258.65,1014.85
L000554,HON. FRANK A LOBIONDO,2010,2010Q2,OTHER SERVICES,21480.15,10917.89
L000554,HON. FRANK A LOBIONDO,2010,2010Q2,SUPPLIES AND MATERIALS,7692.91,4573.78
L000554,HON. FRANK A LOBIONDO,2010,2010Q2,EQUIPMENT,1657.98,1091.05
L000565,HON. DAVID LOEBSACK,2010,2010Q2,FRANKED MAIL,15603.36,15054.31
L000565,HON. DAVID LOEBSACK,2010,2010Q2,PERSONNEL COMPENSATION,449764.65,238152.83
L000565,HON. DAVID LOEBSACK,2010,2010Q2,TRAVEL,30247.93,13506.3
L000565,HON. DAVID LOEBSACK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",41299.65,24239.35
L000565,HON. DAVID LOEBSACK,2010,2010Q2,PRINTING AND REPRODUCTION,410.59,283.09
L000565,HON. DAVID LOEBSACK,2010,2010Q2,OTHER SERVICES,17447.18,9389.18
L000565,HON. DAVID LOEBSACK,2010,2010Q2,SUPPLIES AND MATERIALS,15847.22,3006.58
L000565,HON. DAVID LOEBSACK,2010,2010Q2,EQUIPMENT,1442.52,721.26
L000397,HON. ZOE LOFGREN,2010,2010Q2,FRANKED MAIL,1577.51,1043.72
L000397,HON. ZOE LOFGREN,2010,2010Q2,PERSONNEL COMPENSATION,562179.84,282921.09
L000397,HON. ZOE LOFGREN,2010,2010Q2,TRAVEL,10191.44,4677.99
L000397,HON. ZOE LOFGREN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",46237.66,24985.84
L000397,HON. ZOE LOFGREN,2010,2010Q2,PRINTING AND REPRODUCTION,4045.25,4013.35
L000397,HON. ZOE LOFGREN,2010,2010Q2,OTHER SERVICES,18326.89,10484.89
L000397,HON. ZOE LOFGREN,2010,2010Q2,SUPPLIES AND MATERIALS,8718.41,4496.09
L000397,HON. ZOE LOFGREN,2010,2010Q2,EQUIPMENT,1869.48,934.74
L000480,HON. NITA M LOWEY,2010,2010Q2,FRANKED MAIL,73392.97,72678.7
L000480,HON. NITA M LOWEY,2010,2010Q2,PERSONNEL COMPENSATION,391003.22,200606.61
L000480,HON. NITA M LOWEY,2010,2010Q2,TRAVEL,9299.59,7528.65
L000480,HON. NITA M LOWEY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",83015.91,53818.09
L000480,HON. NITA M LOWEY,2010,2010Q2,PRINTING AND REPRODUCTION,25486.65,25348.65
L000480,HON. NITA M LOWEY,2010,2010Q2,OTHER SERVICES,23776,12088
L000480,HON. NITA M LOWEY,2010,2010Q2,SUPPLIES AND MATERIALS,12223.91,6141.25
L000480,HON. NITA M LOWEY,2010,2010Q2,EQUIPMENT,2701.31,2161.18
L000491,HON. FRANK D LUCAS,2010,2010Q2,FRANKED MAIL,33806.34,22849.86
L000491,HON. FRANK D LUCAS,2010,2010Q2,PERSONNEL COMPENSATION,402182.83,203902.8
L000491,HON. FRANK D LUCAS,2010,2010Q2,TRAVEL,57060.74,33827.3
L000491,HON. FRANK D LUCAS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",57291.9,30564.17
L000491,HON. FRANK D LUCAS,2010,2010Q2,PRINTING AND REPRODUCTION,24856.5,18035.2
L000491,HON. FRANK D LUCAS,2010,2010Q2,OTHER SERVICES,19135,9389
L000491,HON. FRANK D LUCAS,2010,2010Q2,SUPPLIES AND MATERIALS,18921.08,14136.13
L000491,HON. FRANK D LUCAS,2010,2010Q2,EQUIPMENT,3343.38,2111.18
L000569,HON. BLAINE LUETKEMEYER,2010,2010Q2,FRANKED MAIL,60330.46,58329.72
L000569,HON. BLAINE LUETKEMEYER,2010,2010Q2,PERSONNEL COMPENSATION,415015.26,208363.97
L000569,HON. BLAINE LUETKEMEYER,2010,2010Q2,TRAVEL,23742.73,13444.85
L000569,HON. BLAINE LUETKEMEYER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",66445.12,32557.22
L000569,HON. BLAINE LUETKEMEYER,2010,2010Q2,PRINTING AND REPRODUCTION,26446.69,26433.84
L000569,HON. BLAINE LUETKEMEYER,2010,2010Q2,OTHER SERVICES,12310.26,6192.63
L000569,HON. BLAINE LUETKEMEYER,2010,2010Q2,SUPPLIES AND MATERIALS,3938.94,1373.75
L000569,HON. BLAINE LUETKEMEYER,2010,2010Q2,EQUIPMENT,1807.08,903.54
L000570,HON. BEN RAY LUJAN,2010,2010Q2,FRANKED MAIL,17278.24,629.57
L000570,HON. BEN RAY LUJAN,2010,2010Q2,PERSONNEL COMPENSATION,444030.73,224120.82
